set,k,QQ,x_b,t,phi_x,F,sigmaF,ReH,ReE,ReHt,dvcs
103,5.75,1.88,0.215,-0.15,262.84,0.55302197,0.057752084,-0.349234286560851,-0.31,-0.525583521575874,0.0488343156151829
103,5.75,1.88,0.215,-0.15,277.89,0.71948016,0.070465885,-0.349234286560851,-0.31,-0.525583521575874,0.0488343156151829
103,5.75,1.88,0.215,-0.15,292.87,0.9793764,0.09692888,-0.349234286560851,-0.31,-0.525583521575874,0.0488343156151829
103,5.75,1.88,0.215,-0.15,307.05,1.3658241,0.15951459,-0.349234286560851,-0.31,-0.525583521575874,0.0488343156151829
103,5.75,1.88,0.215,-0.15,321.02,1.9500955,0.24040778,-0.349234286560851,-0.31,-0.525583521575874,0.0488343156151829
103,5.75,1.88,0.215,-0.15,335.14,2.7819543,0,-0.349234286560851,-0.31,-0.525583521575874,0.0488343156151829
103,5.75,1.88,0.215,-0.15,351.72,3.7496674,0,-0.349234286560851,-0.31,-0.525583521575874,0.0488343156151829
104,5.75,1.88,0.215,-0.2,7.5,4.4257164,0,-0.330122372961557,-0.31,-0.496795902216837,0.0472566978776603
104,5.75,1.88,0.215,-0.2,28.48,2.2804482,0,-0.330122372961557,-0.31,-0.496795902216837,0.0472566978776603
104,5.75,1.88,0.215,-0.2,40.38,1.4900787,0,-0.330122372961557,-0.31,-0.496795902216837,0.0472566978776603
104,5.75,1.88,0.215,-0.2,53.14,0.98992527,0.09980426,-0.330122372961557,-0.31,-0.496795902216837,0.0472566978776603
104,5.75,1.88,0.215,-0.2,66.99,0.6771818,0.09340369,-0.330122372961557,-0.31,-0.496795902216837,0.0472566978776603
104,5.75,1.88,0.215,-0.2,82.06,0.4805167,0.067041695,-0.330122372961557,-0.31,-0.496795902216837,0.0472566978776603
104,5.75,1.88,0.215,-0.2,97.14,0.36360547,0.051682882,-0.330122372961557,-0.31,-0.496795902216837,0.0472566978776603
104,5.75,1.88,0.215,-0.2,112.2,0.29139012,0.03650827,-0.330122372961557,-0.31,-0.496795902216837,0.0472566978776603
104,5.75,1.88,0.215,-0.2,127.27,0.24575153,0.044414673,-0.330122372961557,-0.31,-0.496795902216837,0.0472566978776603
104,5.75,1.88,0.215,-0.2,142.33,0.2171763,0.033106353,-0.330122372961557,-0.31,-0.496795902216837,0.0472566978776603
104,5.75,1.88,0.215,-0.2,157.4,0.20037873,0.033054475,-0.330122372961557,-0.31,-0.496795902216837,0.0472566978776603
104,5.75,1.88,0.215,-0.2,172.47,0.19259,0.03645536,-0.330122372961557,-0.31,-0.496795902216837,0.0472566978776603
104,5.75,1.88,0.215,-0.2,187.53,0.19258998,0.041435733,-0.330122372961557,-0.31,-0.496795902216837,0.0472566978776603
104,5.75,1.88,0.215,-0.2,202.6,0.20037873,0.034232702,-0.330122372961557,-0.31,-0.496795902216837,0.0472566978776603
104,5.75,1.88,0.215,-0.2,217.67,0.21717627,0.037013352,-0.330122372961557,-0.31,-0.496795902216837,0.0472566978776603
104,5.75,1.88,0.215,-0.2,232.73,0.24575137,0.04466285,-0.330122372961557,-0.31,-0.496795902216837,0.0472566978776603
104,5.75,1.88,0.215,-0.2,247.8,0.29139012,0.046669044,-0.330122372961557,-0.31,-0.496795902216837,0.0472566978776603
104,5.75,1.88,0.215,-0.2,262.86,0.36360547,0.052028306,-0.330122372961557,-0.31,-0.496795902216837,0.0472566978776603
104,5.75,1.88,0.215,-0.2,277.94,0.4805167,0.05102607,-0.330122372961557,-0.31,-0.496795902216837,0.0472566978776603
104,5.75,1.88,0.215,-0.2,293.01,0.6771818,0.083124064,-0.330122372961557,-0.31,-0.496795902216837,0.0472566978776603
104,5.75,1.88,0.215,-0.2,306.86,0.98992527,0.101586126,-0.330122372961557,-0.31,-0.496795902216837,0.0472566978776603
104,5.75,1.88,0.215,-0.2,319.62,1.4900765,0,-0.330122372961557,-0.31,-0.496795902216837,0.0472566978776603
104,5.75,1.88,0.215,-0.2,331.52,2.2804482,0,-0.330122372961557,-0.31,-0.496795902216837,0.0472566978776603
104,5.75,1.88,0.215,-0.2,352.5,4.4257164,0,-0.330122372961557,-0.31,-0.496795902216837,0.0472566978776603
105,5.75,1.88,0.215,-0.26,7.5,5.834841,0,-0.368960408541793,-0.31,-0.460828063640877,0.045295665995155
105,5.75,1.88,0.215,-0.26,22.5,2.6217256,0,-0.368960408541793,-0.31,-0.460828063640877,0.045295665995155
105,5.75,1.88,0.215,-0.26,41.86,1.0342677,0,-0.368960408541793,-0.31,-0.460828063640877,0.045295665995155
105,5.75,1.88,0.215,-0.26,53.05,0.6834764,0.05754188,-0.368960408541793,-0.31,-0.460828063640877,0.045295665995155
105,5.75,1.88,0.215,-0.26,66.93,0.4502591,0.05583663,-0.368960408541793,-0.31,-0.460828063640877,0.045295665995155
105,5.75,1.88,0.215,-0.26,82.03,0.31445292,0.033190504,-0.368960408541793,-0.31,-0.460828063640877,0.045295665995155
105,5.75,1.88,0.215,-0.26,97.12,0.23773673,0.02615104,-0.368960408541793,-0.31,-0.460828063640877,0.045295665995155
105,5.75,1.88,0.215,-0.26,112.19,0.19186825,0.02462629,-0.368960408541793,-0.31,-0.460828063640877,0.045295665995155
105,5.75,1.88,0.215,-0.26,127.26,0.16354199,0.031584863,-0.368960408541793,-0.31,-0.460828063640877,0.045295665995155
105,5.75,1.88,0.215,-0.26,142.33,0.14606914,0.034111526,-0.368960408541793,-0.31,-0.460828063640877,0.045295665995155
105,5.75,1.88,0.215,-0.26,157.4,0.13591112,0.027043596,-0.368960408541793,-0.31,-0.460828063640877,0.045295665995155
105,5.75,1.88,0.215,-0.26,172.47,0.13122864,0.040020797,-0.368960408541793,-0.31,-0.460828063640877,0.045295665995155
105,5.75,1.88,0.215,-0.26,187.53,0.13122864,0.043272644,-0.368960408541793,-0.31,-0.460828063640877,0.045295665995155
105,5.75,1.88,0.215,-0.26,202.6,0.1359111,0.020836532,-0.368960408541793,-0.31,-0.460828063640877,0.045295665995155
105,5.75,1.88,0.215,-0.26,217.67,0.14606911,0.04026833,-0.368960408541793,-0.31,-0.460828063640877,0.045295665995155
105,5.75,1.88,0.215,-0.26,232.74,0.16354199,0.04280221,-0.368960408541793,-0.31,-0.460828063640877,0.045295665995155
105,5.75,1.88,0.215,-0.26,247.81,0.19186825,0.02919851,-0.368960408541793,-0.31,-0.460828063640877,0.045295665995155
105,5.75,1.88,0.215,-0.26,262.88,0.23773673,0.03156906,-0.368960408541793,-0.31,-0.460828063640877,0.045295665995155
105,5.75,1.88,0.215,-0.26,277.97,0.31445292,0.04253919,-0.368960408541793,-0.31,-0.460828063640877,0.045295665995155
105,5.75,1.88,0.215,-0.26,293.07,0.45025873,0.054670416,-0.368960408541793,-0.31,-0.460828063640877,0.045295665995155
105,5.75,1.88,0.215,-0.26,306.95,0.6834764,0.058198016,-0.368960408541793,-0.31,-0.460828063640877,0.045295665995155
105,5.75,1.88,0.215,-0.26,318.14,1.0342692,0,-0.368960408541793,-0.31,-0.460828063640877,0.045295665995155
105,5.75,1.88,0.215,-0.26,337.5,2.6217167,0,-0.368960408541793,-0.31,-0.460828063640877,0.045295665995155
105,5.75,1.88,0.215,-0.26,352.5,5.834841,0,-0.368960408541793,-0.31,-0.460828063640877,0.045295665995155
106,5.75,1.88,0.215,-0.34,7.5,9.919478,0,-0.511081268108207,-0.31,-0.410524861183642,0.0425613787800888
106,5.75,1.88,0.215,-0.34,22.5,2.131,0,-0.511081268108207,-0.31,-0.410524861183642,0.0425613787800888
106,5.75,1.88,0.215,-0.34,42.37,0.65813226,0,-0.511081268108207,-0.31,-0.410524861183642,0.0425613787800888
106,5.75,1.88,0.215,-0.34,52.72,0.43457514,0.037125755,-0.511081268108207,-0.31,-0.410524861183642,0.0425613787800888
106,5.75,1.88,0.215,-0.34,66.9,0.27958918,0.042707246,-0.511081268108207,-0.31,-0.410524861183642,0.0425613787800888
106,5.75,1.88,0.215,-0.34,82.01,0.19642615,0.030774087,-0.511081268108207,-0.31,-0.410524861183642,0.0425613787800888
106,5.75,1.88,0.215,-0.34,97.1,0.15104617,0.02247869,-0.511081268108207,-0.31,-0.410524861183642,0.0425613787800888
106,5.75,1.88,0.215,-0.34,112.18,0.12450953,0.020581424,-0.511081268108207,-0.31,-0.410524861183642,0.0425613787800888
106,5.75,1.88,0.215,-0.34,127.25,0.108395755,0.022537645,-0.511081268108207,-0.31,-0.410524861183642,0.0425613787800888
106,5.75,1.88,0.215,-0.34,142.32,0.0985675,0.020783942,-0.511081268108207,-0.31,-0.410524861183642,0.0425613787800888
106,5.75,1.88,0.215,-0.34,157.4,0.092893586,0.018927068,-0.511081268108207,-0.31,-0.410524861183642,0.0425613787800888
106,5.75,1.88,0.215,-0.34,172.46,0.09029253,0.021137482,-0.511081268108207,-0.31,-0.410524861183642,0.0425613787800888
106,5.75,1.88,0.215,-0.34,187.54,0.09029253,0.01944269,-0.511081268108207,-0.31,-0.410524861183642,0.0425613787800888
106,5.75,1.88,0.215,-0.34,202.6,0.092893586,0.025339512,-0.511081268108207,-0.31,-0.410524861183642,0.0425613787800888
106,5.75,1.88,0.215,-0.34,217.68,0.0985675,0.018339468,-0.511081268108207,-0.31,-0.410524861183642,0.0425613787800888
106,5.75,1.88,0.215,-0.34,232.75,0.108395755,0.023644367,-0.511081268108207,-0.31,-0.410524861183642,0.0425613787800888
106,5.75,1.88,0.215,-0.34,247.82,0.12450947,0.020735806,-0.511081268108207,-0.31,-0.410524861183642,0.0425613787800888
106,5.75,1.88,0.215,-0.34,262.9,0.1510461,0.022711292,-0.511081268108207,-0.31,-0.410524861183642,0.0425613787800888
106,5.75,1.88,0.215,-0.34,277.99,0.19642591,0.020789718,-0.511081268108207,-0.31,-0.410524861183642,0.0425613787800888
106,5.75,1.88,0.215,-0.34,293.1,0.27958903,0.046148963,-0.511081268108207,-0.31,-0.410524861183642,0.0425613787800888
106,5.75,1.88,0.215,-0.34,307.28,0.43457514,0.04666468,-0.511081268108207,-0.31,-0.410524861183642,0.0425613787800888
106,5.75,1.88,0.215,-0.34,317.63,0.6581314,0,-0.511081268108207,-0.31,-0.410524861183642,0.0425613787800888
106,5.75,1.88,0.215,-0.34,337.5,2.1310003,0,-0.511081268108207,-0.31,-0.410524861183642,0.0425613787800888
106,5.75,1.88,0.215,-0.34,352.5,9.919478,0,-0.511081268108207,-0.31,-0.410524861183642,0.0425613787800888
107,5.75,1.88,0.215,-0.45,7.5,11.122408,0,-0.795150438343997,-0.31,-0.337212549344609,0.0385672169496099
107,5.75,1.88,0.215,-0.45,22.5,1.2810497,0,-0.795150438343997,-0.31,-0.337212549344609,0.0385672169496099
107,5.75,1.88,0.215,-0.45,42.22,0.37431276,0,-0.795150438343997,-0.31,-0.337212549344609,0.0385672169496099
107,5.75,1.88,0.215,-0.45,51.98,0.2535431,0.029743142,-0.795150438343997,-0.31,-0.337212549344609,0.0385672169496099
107,5.75,1.88,0.215,-0.45,66.87,0.16293761,0.018985491,-0.795150438343997,-0.31,-0.337212549344609,0.0385672169496099
107,5.75,1.88,0.215,-0.45,81.99,0.118568584,0.029127559,-0.795150438343997,-0.31,-0.337212549344609,0.0385672169496099
107,5.75,1.88,0.215,-0.45,97.08,0.094749995,0.012123262,-0.795150438343997,-0.31,-0.337212549344609,0.0385672169496099
107,5.75,1.88,0.215,-0.45,112.17,0.08097505,0.017075209,-0.795150438343997,-0.31,-0.337212549344609,0.0385672169496099
107,5.75,1.88,0.215,-0.45,127.24,0.07268906,0.015814958,-0.795150438343997,-0.31,-0.337212549344609,0.0385672169496099
107,5.75,1.88,0.215,-0.45,142.32,0.06766337,0.014130819,-0.795150438343997,-0.31,-0.337212549344609,0.0385672169496099
107,5.75,1.88,0.215,-0.45,157.4,0.06477617,0.015389522,-0.795150438343997,-0.31,-0.337212549344609,0.0385672169496099
107,5.75,1.88,0.215,-0.45,172.46,0.06345563,0.019171849,-0.795150438343997,-0.31,-0.337212549344609,0.0385672169496099
107,5.75,1.88,0.215,-0.45,187.54,0.06345563,0.014670306,-0.795150438343997,-0.31,-0.337212549344609,0.0385672169496099
107,5.75,1.88,0.215,-0.45,202.6,0.06477617,0.020738738,-0.795150438343997,-0.31,-0.337212549344609,0.0385672169496099
107,5.75,1.88,0.215,-0.45,217.68,0.06766337,0.019808453,-0.795150438343997,-0.31,-0.337212549344609,0.0385672169496099
107,5.75,1.88,0.215,-0.45,232.76,0.07268906,0.017066663,-0.795150438343997,-0.31,-0.337212549344609,0.0385672169496099
107,5.75,1.88,0.215,-0.45,247.83,0.08097503,0.02799226,-0.795150438343997,-0.31,-0.337212549344609,0.0385672169496099
107,5.75,1.88,0.215,-0.45,262.92,0.094749995,0.014633189,-0.795150438343997,-0.31,-0.337212549344609,0.0385672169496099
107,5.75,1.88,0.215,-0.45,278.01,0.118568584,0.014291071,-0.795150438343997,-0.31,-0.337212549344609,0.0385672169496099
107,5.75,1.88,0.215,-0.45,293.13,0.16293754,0.019813204,-0.795150438343997,-0.31,-0.337212549344609,0.0385672169496099
107,5.75,1.88,0.215,-0.45,308.02,0.25354272,0.028285226,-0.795150438343997,-0.31,-0.337212549344609,0.0385672169496099
107,5.75,1.88,0.215,-0.45,317.78,0.37431276,0.060998004,-0.795150438343997,-0.31,-0.337212549344609,0.0385672169496099
107,5.75,1.88,0.215,-0.45,337.5,1.2810497,0,-0.795150438343997,-0.31,-0.337212549344609,0.0385672169496099
107,5.75,1.88,0.215,-0.45,352.5,11.122408,0,-0.795150438343997,-0.31,-0.337212549344609,0.0385672169496099
108,5.75,1.79,0.244,-0.11,7.44,0.97825354,0.107275285,-0.458558960242452,-0.31,-0.513580451143017,0.040729119986159
108,5.75,1.79,0.244,-0.11,22.34,0.904788,0.09113025,-0.458558960242452,-0.31,-0.513580451143017,0.040729119986159
108,5.75,1.79,0.244,-0.11,37.27,0.78501034,0.076059654,-0.458558960242452,-0.31,-0.513580451143017,0.040729119986159
108,5.75,1.79,0.244,-0.11,52.23,0.65284705,0.07219836,-0.458558960242452,-0.31,-0.513580451143017,0.040729119986159
108,5.75,1.79,0.244,-0.11,67.21,0.5317038,0.073593125,-0.458558960242452,-0.31,-0.513580451143017,0.040729119986159
108,5.75,1.79,0.244,-0.11,82.21,0.4314562,0.07611751,-0.458558960242452,-0.31,-0.513580451143017,0.040729119986159
108,5.75,1.79,0.244,-0.11,97.22,0.35338545,0.053269323,-0.458558960242452,-0.31,-0.513580451143017,0.040729119986159
108,5.75,1.79,0.244,-0.11,112.25,0.29492134,0.053472187,-0.458558960242452,-0.31,-0.513580451143017,0.040729119986159
108,5.75,1.79,0.244,-0.11,127.28,0.25273144,0.06921809,-0.458558960242452,-0.31,-0.513580451143017,0.040729119986159
108,5.75,1.79,0.244,-0.11,142.33,0.22370781,0.119529314,-0.458558960242452,-0.31,-0.513580451143017,0.040729119986159
108,5.75,1.79,0.244,-0.11,157.39,0.20558727,0.16593565,-0.458558960242452,-0.31,-0.513580451143017,0.040729119986159
108,5.75,1.79,0.244,-0.11,172.46,0.19688469,0,-0.458558960242452,-0.31,-0.513580451143017,0.040729119986159
108,5.75,1.79,0.244,-0.11,187.54,0.19688469,0,-0.458558960242452,-0.31,-0.513580451143017,0.040729119986159
108,5.75,1.79,0.244,-0.11,202.61,0.20558727,0,-0.458558960242452,-0.31,-0.513580451143017,0.040729119986159
108,5.75,1.79,0.244,-0.11,217.67,0.2237078,0,-0.458558960242452,-0.31,-0.513580451143017,0.040729119986159
108,5.75,1.79,0.244,-0.11,232.72,0.25273144,0,-0.458558960242452,-0.31,-0.513580451143017,0.040729119986159
108,5.75,1.79,0.244,-0.11,247.75,0.29492134,0.11191675,-0.458558960242452,-0.31,-0.513580451143017,0.040729119986159
108,5.75,1.79,0.244,-0.11,262.78,0.35338545,0.07578351,-0.458558960242452,-0.31,-0.513580451143017,0.040729119986159
108,5.75,1.79,0.244,-0.11,277.79,0.4314562,0.055472326,-0.458558960242452,-0.31,-0.513580451143017,0.040729119986159
108,5.75,1.79,0.244,-0.11,292.79,0.5317038,0.099923104,-0.458558960242452,-0.31,-0.513580451143017,0.040729119986159
108,5.75,1.79,0.244,-0.11,307.77,0.65284705,0.13615778,-0.458558960242452,-0.31,-0.513580451143017,0.040729119986159
108,5.75,1.79,0.244,-0.11,322.73,0.78501034,0.08569957,-0.458558960242452,-0.31,-0.513580451143017,0.040729119986159
108,5.75,1.79,0.244,-0.11,337.66,0.904788,0.12596458,-0.458558960242452,-0.31,-0.513580451143017,0.040729119986159
108,5.75,1.79,0.244,-0.11,352.56,0.97825354,0.103939444,-0.458558960242452,-0.31,-0.513580451143017,0.040729119986159
109,5.75,1.79,0.244,-0.15,7.42,1.0255909,0.08785212,-0.413987571930747,-0.31,-0.489576375853576,0.0394043138476694
109,5.75,1.79,0.244,-0.15,22.25,0.9055011,0.089219026,-0.413987571930747,-0.31,-0.489576375853576,0.0394043138476694
109,5.75,1.79,0.244,-0.15,37.15,0.7308715,0.06547147,-0.413987571930747,-0.31,-0.489576375853576,0.0394043138476694
109,5.75,1.79,0.244,-0.15,52.12,0.56404245,0.06169496,-0.413987571930747,-0.31,-0.489576375853576,0.0394043138476694
109,5.75,1.79,0.244,-0.15,67.12,0.4314129,0.061601453,-0.413987571930747,-0.31,-0.489576375853576,0.0394043138476694
109,5.75,1.79,0.244,-0.15,82.14,0.33434162,0.06722941,-0.413987571930747,-0.31,-0.489576375853576,0.0394043138476694
109,5.75,1.79,0.244,-0.15,97.17,0.26586568,0.04988172,-0.413987571930747,-0.31,-0.489576375853576,0.0394043138476694
109,5.75,1.79,0.244,-0.15,112.21,0.2184159,0.03347442,-0.413987571930747,-0.31,-0.489576375853576,0.0394043138476694
109,5.75,1.79,0.244,-0.15,127.27,0.18607388,0.049030468,-0.413987571930747,-0.31,-0.489576375853576,0.0394043138476694
109,5.75,1.79,0.244,-0.15,142.32,0.1647956,0.04224206,-0.413987571930747,-0.31,-0.489576375853576,0.0394043138476694
109,5.75,1.79,0.244,-0.15,157.39,0.15187962,0.044304803,-0.413987571930747,-0.31,-0.489576375853576,0.0394043138476694
109,5.75,1.79,0.244,-0.15,172.46,0.14578445,0.054883473,-0.413987571930747,-0.31,-0.489576375853576,0.0394043138476694
109,5.75,1.79,0.244,-0.15,187.54,0.14578445,0.08457831,-0.413987571930747,-0.31,-0.489576375853576,0.0394043138476694
109,5.75,1.79,0.244,-0.15,202.61,0.15187964,0.057847917,-0.413987571930747,-0.31,-0.489576375853576,0.0394043138476694
109,5.75,1.79,0.244,-0.15,217.68,0.1647956,0.03313216,-0.413987571930747,-0.31,-0.489576375853576,0.0394043138476694
109,5.75,1.79,0.244,-0.15,232.73,0.18607388,0.045323875,-0.413987571930747,-0.31,-0.489576375853576,0.0394043138476694
109,5.75,1.79,0.244,-0.15,247.79,0.2184159,0.057410616,-0.413987571930747,-0.31,-0.489576375853576,0.0394043138476694
109,5.75,1.79,0.244,-0.15,262.83,0.26586568,0.037008505,-0.413987571930747,-0.31,-0.489576375853576,0.0394043138476694
109,5.75,1.79,0.244,-0.15,277.86,0.33434165,0.05193663,-0.413987571930747,-0.31,-0.489576375853576,0.0394043138476694
109,5.75,1.79,0.244,-0.15,292.88,0.4314129,0.05749008,-0.413987571930747,-0.31,-0.489576375853576,0.0394043138476694
109,5.75,1.79,0.244,-0.15,307.88,0.56404245,0.055349488,-0.413987571930747,-0.31,-0.489576375853576,0.0394043138476694
109,5.75,1.79,0.244,-0.15,322.85,0.7308715,0.064185135,-0.413987571930747,-0.31,-0.489576375853576,0.0394043138476694
109,5.75,1.79,0.244,-0.15,337.75,0.9055005,0.077257305,-0.413987571930747,-0.31,-0.489576375853576,0.0394043138476694
109,5.75,1.79,0.244,-0.15,352.58,1.0255909,0.104958974,-0.413987571930747,-0.31,-0.489576375853576,0.0394043138476694
110,5.75,1.79,0.244,-0.2,7.52,1.0345496,0.105441295,-0.396088041524742,-0.31,-0.458507677232507,0.0376997226013809
110,5.75,1.79,0.244,-0.2,22.29,0.85151243,0.093112886,-0.396088041524742,-0.31,-0.458507677232507,0.0376997226013809
110,5.75,1.79,0.244,-0.2,37.03,0.627505,0.06172767,-0.396088041524742,-0.31,-0.458507677232507,0.0376997226013809
110,5.75,1.79,0.244,-0.2,52.02,0.44596672,0.051910527,-0.396088041524742,-0.31,-0.458507677232507,0.0376997226013809
110,5.75,1.79,0.244,-0.2,67.04,0.32176733,0.045131084,-0.396088041524742,-0.31,-0.458507677232507,0.0376997226013809
110,5.75,1.79,0.244,-0.2,82.09,0.24067229,0.03717424,-0.396088041524742,-0.31,-0.458507677232507,0.0376997226013809
110,5.75,1.79,0.244,-0.2,97.14,0.18816334,0.03700232,-0.396088041524742,-0.31,-0.458507677232507,0.0376997226013809
110,5.75,1.79,0.244,-0.2,112.19,0.15399554,0.028519975,-0.396088041524742,-0.31,-0.458507677232507,0.0376997226013809
110,5.75,1.79,0.244,-0.2,127.25,0.13174875,0.028963646,-0.396088041524742,-0.31,-0.458507677232507,0.0376997226013809
110,5.75,1.79,0.244,-0.2,142.32,0.11755714,0.03202962,-0.396088041524742,-0.31,-0.458507677232507,0.0376997226013809
110,5.75,1.79,0.244,-0.2,157.39,0.10913879,0.026040515,-0.396088041524742,-0.31,-0.458507677232507,0.0376997226013809
110,5.75,1.79,0.244,-0.2,172.46,0.10521467,0.032982692,-0.396088041524742,-0.31,-0.458507677232507,0.0376997226013809
110,5.75,1.79,0.244,-0.2,187.54,0.10521467,0,-0.396088041524742,-0.31,-0.458507677232507,0.0376997226013809
110,5.75,1.79,0.244,-0.2,202.61,0.10913879,0.034933142,-0.396088041524742,-0.31,-0.458507677232507,0.0376997226013809
110,5.75,1.79,0.244,-0.2,217.68,0.11755713,0.020915765,-0.396088041524742,-0.31,-0.458507677232507,0.0376997226013809
110,5.75,1.79,0.244,-0.2,232.75,0.13174875,0.035024088,-0.396088041524742,-0.31,-0.458507677232507,0.0376997226013809
110,5.75,1.79,0.244,-0.2,247.81,0.15399554,0.048234485,-0.396088041524742,-0.31,-0.458507677232507,0.0376997226013809
110,5.75,1.79,0.244,-0.2,262.86,0.18816322,0.034552414,-0.396088041524742,-0.31,-0.458507677232507,0.0376997226013809
110,5.75,1.79,0.244,-0.2,277.91,0.24067229,0.0312874,-0.396088041524742,-0.31,-0.458507677232507,0.0376997226013809
110,5.75,1.79,0.244,-0.2,292.96,0.32176697,0.061145376,-0.396088041524742,-0.31,-0.458507677232507,0.0376997226013809
110,5.75,1.79,0.244,-0.2,307.98,0.44596672,0.065459,-0.396088041524742,-0.31,-0.458507677232507,0.0376997226013809
110,5.75,1.79,0.244,-0.2,322.97,0.62750465,0.06741282,-0.396088041524742,-0.31,-0.458507677232507,0.0376997226013809
110,5.75,1.79,0.244,-0.2,337.71,0.85151243,0.07287243,-0.396088041524742,-0.31,-0.458507677232507,0.0376997226013809
110,5.75,1.79,0.244,-0.2,352.48,1.0345496,0.087212525,-0.396088041524742,-0.31,-0.458507677232507,0.0376997226013809
111,5.75,1.79,0.244,-0.26,7.94,1.0574541,0.11096923,-0.432462347800573,-0.31,-0.419689811717797,0.035580858379012
111,5.75,1.79,0.244,-0.26,22.8,0.77399606,0.08238414,-0.432462347800573,-0.31,-0.419689811717797,0.035580858379012
111,5.75,1.79,0.244,-0.26,36.9,0.5153735,0.050120074,-0.432462347800573,-0.31,-0.419689811717797,0.035580858379012
111,5.75,1.79,0.244,-0.26,51.92,0.33614576,0.028585836,-0.432462347800573,-0.31,-0.419689811717797,0.035580858379012
111,5.75,1.79,0.244,-0.26,66.98,0.23082484,0.025005255,-0.432462347800573,-0.31,-0.419689811717797,0.035580858379012
111,5.75,1.79,0.244,-0.26,82.04,0.16896033,0.025181849,-0.432462347800573,-0.31,-0.419689811717797,0.035580858379012
111,5.75,1.79,0.244,-0.26,97.11,0.13162646,0.024153456,-0.432462347800573,-0.31,-0.419689811717797,0.035580858379012
111,5.75,1.79,0.244,-0.26,112.17,0.10853176,0.017948981,-0.432462347800573,-0.31,-0.419689811717797,0.035580858379012
111,5.75,1.79,0.244,-0.26,127.24,0.09401585,0.030401906,-0.432462347800573,-0.31,-0.419689811717797,0.035580858379012
111,5.75,1.79,0.244,-0.26,142.31,0.08498624,0.02692449,-0.432462347800573,-0.31,-0.419689811717797,0.035580858379012
111,5.75,1.79,0.244,-0.26,157.38,0.07971516,0.035272364,-0.432462347800573,-0.31,-0.419689811717797,0.035580858379012
111,5.75,1.79,0.244,-0.26,172.46,0.07727907,0.027075496,-0.432462347800573,-0.31,-0.419689811717797,0.035580858379012
111,5.75,1.79,0.244,-0.26,187.54,0.07727907,0.03207622,-0.432462347800573,-0.31,-0.419689811717797,0.035580858379012
111,5.75,1.79,0.244,-0.26,202.62,0.079715155,0.022125738,-0.432462347800573,-0.31,-0.419689811717797,0.035580858379012
111,5.75,1.79,0.244,-0.26,217.69,0.08498621,0.034368422,-0.432462347800573,-0.31,-0.419689811717797,0.035580858379012
111,5.75,1.79,0.244,-0.26,232.76,0.09401582,0.033400062,-0.432462347800573,-0.31,-0.419689811717797,0.035580858379012
111,5.75,1.79,0.244,-0.26,247.83,0.10853176,0.020654678,-0.432462347800573,-0.31,-0.419689811717797,0.035580858379012
111,5.75,1.79,0.244,-0.26,262.89,0.13162646,0.023942852,-0.432462347800573,-0.31,-0.419689811717797,0.035580858379012
111,5.75,1.79,0.244,-0.26,277.96,0.16896032,0.024206946,-0.432462347800573,-0.31,-0.419689811717797,0.035580858379012
111,5.75,1.79,0.244,-0.26,293.02,0.2308246,0.04457685,-0.432462347800573,-0.31,-0.419689811717797,0.035580858379012
111,5.75,1.79,0.244,-0.26,308.08,0.33614534,0.037268434,-0.432462347800573,-0.31,-0.419689811717797,0.035580858379012
111,5.75,1.79,0.244,-0.26,323.1,0.5153731,0.044383932,-0.432462347800573,-0.31,-0.419689811717797,0.035580858379012
111,5.75,1.79,0.244,-0.26,337.2,0.7739961,0.05857603,-0.432462347800573,-0.31,-0.419689811717797,0.035580858379012
111,5.75,1.79,0.244,-0.26,352.06,1.0574541,0.09401824,-0.432462347800573,-0.31,-0.419689811717797,0.035580858379012
112,5.75,1.8,0.244,-0.34,9.48,1.1343614,0,-0.565567629692935,-0.31,-0.365400673830893,0.0326265038856608
112,5.75,1.8,0.244,-0.34,24.21,0.6585176,0.07404371,-0.565567629692935,-0.31,-0.365400673830893,0.0326265038856608
112,5.75,1.8,0.244,-0.34,36.86,0.39689112,0.032283124,-0.565567629692935,-0.31,-0.365400673830893,0.0326265038856608
112,5.75,1.8,0.244,-0.34,51.81,0.23711842,0.022033043,-0.565567629692935,-0.31,-0.365400673830893,0.0326265038856608
112,5.75,1.8,0.244,-0.34,66.91,0.15677118,0.020419447,-0.565567629692935,-0.31,-0.365400673830893,0.0326265038856608
112,5.75,1.8,0.244,-0.34,82,0.11409332,0.018972578,-0.565567629692935,-0.31,-0.365400673830893,0.0326265038856608
112,5.75,1.8,0.244,-0.34,97.08,0.08995737,0.014103517,-0.565567629692935,-0.31,-0.365400673830893,0.0326265038856608
112,5.75,1.8,0.244,-0.34,112.15,0.07564692,0.015540147,-0.565567629692935,-0.31,-0.365400673830893,0.0326265038856608
112,5.75,1.8,0.244,-0.34,127.23,0.06691005,0.024154529,-0.565567629692935,-0.31,-0.365400673830893,0.0326265038856608
112,5.75,1.8,0.244,-0.34,142.31,0.06158203,0,-0.565567629692935,-0.31,-0.365400673830893,0.0326265038856608
112,5.75,1.8,0.244,-0.34,157.38,0.05851331,0.0365755,-0.565567629692935,-0.31,-0.365400673830893,0.0326265038856608
112,5.75,1.8,0.244,-0.34,172.46,0.057105053,0,-0.565567629692935,-0.31,-0.365400673830893,0.0326265038856608
