,k,QQ,x_b,t,phi_x,F,errF,ReH,ReE,ReHt,dvcs,Acc_ReH,Acc_ReE,Acc_ReHt,Acc_dvcs
14,2.5,1.0,0.24,-0.92,15.0,-0.008698120713233948,0.0052944344263778,-0.47763592004776,-0.15599694848060608,-0.2829649746417999,-0.08969035744667053,89.6505253265723,55.187849580320425,87.56897106331112,0.0
15,2.5,1.0,0.24,-0.92,30.0,-0.02108936756849289,0.0051540854208366,-0.47763592004776,-0.15599694848060608,-0.2829649746417999,-0.08969035744667053,89.6505253265723,55.187849580320425,87.56897106331112,0.0
16,2.5,1.0,0.24,-0.92,45.0,-0.03552314639091492,0.0050074723399353,-0.47763592004776,-0.15599694848060608,-0.2829649746417999,-0.08969035744667053,89.6505253265723,55.187849580320425,87.56897106331112,0.0
17,2.5,1.0,0.24,-0.92,60.0,-0.04823213443160057,0.004899623822952,-0.47763592004776,-0.15599694848060608,-0.2829649746417999,-0.08969035744667053,89.6505253265723,55.187849580320425,87.56897106331112,0.0
18,2.5,1.0,0.24,-0.92,75.0,-0.057966288179159164,0.0048371885352392,-0.47763592004776,-0.15599694848060608,-0.2829649746417999,-0.08969035744667053,89.6505253265723,55.187849580320425,87.56897106331112,0.0
19,2.5,1.0,0.24,-0.92,90.0,-0.06492610275745392,0.0048088500479717,-0.47763592004776,-0.15599694848060608,-0.2829649746417999,-0.08969035744667053,89.6505253265723,55.187849580320425,87.56897106331112,0.0
20,2.5,1.0,0.24,-0.92,105.0,-0.0697435662150383,0.0048010634177093,-0.47763592004776,-0.15599694848060608,-0.2829649746417999,-0.08969035744667053,89.6505253265723,55.187849580320425,87.56897106331112,0.0
21,2.5,1.0,0.24,-0.92,120.0,-0.0730181485414505,0.0048036607172487,-0.47763592004776,-0.15599694848060608,-0.2829649746417999,-0.08969035744667053,89.6505253265723,55.187849580320425,87.56897106331112,0.0
22,2.5,1.0,0.24,-0.92,135.0,-0.07519546151161194,0.0048101671369877,-0.47763592004776,-0.15599694848060608,-0.2829649746417999,-0.08969035744667053,89.6505253265723,55.187849580320425,87.56897106331112,0.0
23,2.5,1.0,0.24,-0.92,150.0,-0.07657315582036972,0.0048167841922039,-0.47763592004776,-0.15599694848060608,-0.2829649746417999,-0.08969035744667053,89.6505253265723,55.187849580320425,87.56897106331112,0.0
24,2.5,1.0,0.24,-0.92,165.0,-0.07733460515737534,0.0048214308822522,-0.47763592004776,-0.15599694848060608,-0.2829649746417999,-0.08969035744667053,89.6505253265723,55.187849580320425,87.56897106331112,0.0
25,2.5,1.0,0.24,-0.92,180.0,-0.07757812738418579,0.0048230851460562,-0.47763592004776,-0.15599694848060608,-0.2829649746417999,-0.08969035744667053,89.6505253265723,55.187849580320425,87.56897106331112,0.0
26,2.5,1.0,0.24,-0.84,0.0,0.030686452984809875,0.0055820023737677,-0.4672231376171112,-0.15388604998588562,-0.27746978402137756,-0.08968871086835861,89.70082259475136,55.476195950407536,87.4280952134813,0.0
27,2.5,1.0,0.24,-0.84,15.0,0.02339116483926773,0.0055146095629987,-0.4672231376171112,-0.15388604998588562,-0.27746978402137756,-0.08968871086835861,89.70082259475136,55.476195950407536,87.4280952134813,0.0
28,2.5,1.0,0.24,-0.84,30.0,0.005541376769542694,0.0053576546991442,-0.4672231376171112,-0.15388604998588562,-0.27746978402137756,-0.08968871086835861,89.70082259475136,55.476195950407536,87.4280952134813,0.0
29,2.5,1.0,0.24,-0.84,45.0,-0.01505257934331894,0.0051945780055434,-0.4672231376171112,-0.15388604998588562,-0.27746978402137756,-0.08968871086835861,89.70082259475136,55.476195950407536,87.4280952134813,0.0
30,2.5,1.0,0.24,-0.84,60.0,-0.03300470486283302,0.0050750969583711,-0.4672231376171112,-0.15388604998588562,-0.27746978402137756,-0.08968871086835861,89.70082259475136,55.476195950407536,87.4280952134813,0.0
31,2.5,1.0,0.24,-0.84,75.0,-0.04663289710879326,0.0050059761268132,-0.4672231376171112,-0.15388604998588562,-0.27746978402137756,-0.08968871086835861,89.70082259475136,55.476195950407536,87.4280952134813,0.0
32,2.5,1.0,0.24,-0.84,90.0,-0.05630486086010933,0.0049743923322104,-0.4672231376171112,-0.15388604998588562,-0.27746978402137756,-0.08968871086835861,89.70082259475136,55.476195950407536,87.4280952134813,0.0
33,2.5,1.0,0.24,-0.84,105.0,-0.06295880675315857,0.0049654097851215,-0.4672231376171112,-0.15388604998588562,-0.27746978402137756,-0.08968871086835861,89.70082259475136,55.476195950407536,87.4280952134813,0.0
34,2.5,1.0,0.24,-0.84,120.0,-0.0674591213464737,0.0049678701074033,-0.4672231376171112,-0.15388604998588562,-0.27746978402137756,-0.08968871086835861,89.70082259475136,55.476195950407536,87.4280952134813,0.0
35,2.5,1.0,0.24,-0.84,135.0,-0.07043944299221039,0.0049746715550817,-0.4672231376171112,-0.15388604998588562,-0.27746978402137756,-0.08968871086835861,89.70082259475136,55.476195950407536,87.4280952134813,0.0
36,2.5,1.0,0.24,-0.84,150.0,-0.07231950014829636,0.0049816890053589,-0.4672231376171112,-0.15388604998588562,-0.27746978402137756,-0.08968871086835861,89.70082259475136,55.476195950407536,87.4280952134813,0.0
37,2.5,1.0,0.24,-0.84,165.0,-0.07335644960403442,0.0049866359917028,-0.4672231376171112,-0.15388604998588562,-0.27746978402137756,-0.08968871086835861,89.70082259475136,55.476195950407536,87.4280952134813,0.0
38,2.5,1.0,0.24,-0.84,180.0,-0.07368774712085724,0.0049884008909842,-0.4672231376171112,-0.15388604998588562,-0.27746978402137756,-0.08968871086835861,89.70082259475136,55.476195950407536,87.4280952134813,0.0
39,2.5,1.0,0.24,-0.76,0.0,0.08487441390752792,0.0058257586721304,-0.4567793309688568,-0.15176495909690857,-0.27195507287979126,-0.08968295902013779,89.75426772776045,55.775624224408624,87.28184886317416,0.0
40,2.5,1.0,0.24,-0.76,15.0,0.07375489920377731,0.0057476605618397,-0.4567793309688568,-0.15176495909690857,-0.27195507287979126,-0.08968295902013779,89.75426772776045,55.775624224408624,87.28184886317416,0.0
41,2.5,1.0,0.24,-0.76,30.0,0.04683118313550949,0.0055671561463796,-0.4567793309688568,-0.15176495909690857,-0.27195507287979126,-0.08968295902013779,89.75426772776045,55.775624224408624,87.28184886317416,0.0
42,2.5,1.0,0.24,-0.76,45.0,0.016256041824817657,0.0053816257192348,-0.4567793309688568,-0.15176495909690857,-0.27195507287979126,-0.08968295902013779,89.75426772776045,55.775624224408624,87.28184886317416,0.0
43,2.5,1.0,0.24,-0.76,60.0,-0.009981140494346619,0.005246850634409,-0.4567793309688568,-0.15176495909690857,-0.27195507287979126,-0.08968295902013779,89.75426772776045,55.775624224408624,87.28184886317416,0.0
44,2.5,1.0,0.24,-0.76,75.0,-0.029642712324857712,0.0051691107723307,-0.4567793309688568,-0.15176495909690857,-0.27195507287979126,-0.08968295902013779,89.75426772776045,55.775624224408624,87.28184886317416,0.0
45,2.5,1.0,0.24,-0.76,90.0,-0.043459709733724594,0.0051333597080813,-0.4567793309688568,-0.15176495909690857,-0.27195507287979126,-0.08968295902013779,89.75426772776045,55.775624224408624,87.28184886317416,0.0
46,2.5,1.0,0.24,-0.76,105.0,-0.0528954342007637,0.0051227703123929,-0.4567793309688568,-0.15176495909690857,-0.27195507287979126,-0.08968295902013779,89.75426772776045,55.775624224408624,87.28184886317416,0.0
47,2.5,1.0,0.24,-0.76,120.0,-0.05924181640148163,0.005124919801667,-0.4567793309688568,-0.15176495909690857,-0.27195507287979126,-0.08968295902013779,89.75426772776045,55.775624224408624,87.28184886317416,0.0
48,2.5,1.0,0.24,-0.76,135.0,-0.06342718750238419,0.0051319846671486,-0.4567793309688568,-0.15176495909690857,-0.27195507287979126,-0.08968295902013779,89.75426772776045,55.775624224408624,87.28184886317416,0.0
49,2.5,1.0,0.24,-0.76,150.0,-0.0660594254732132,0.0051394130491987,-0.4567793309688568,-0.15176495909690857,-0.27195507287979126,-0.08968295902013779,89.75426772776045,55.775624224408624,87.28184886317416,0.0
50,2.5,1.0,0.24,-0.76,165.0,-0.06750836223363876,0.0051446761369065,-0.4567793309688568,-0.15176495909690857,-0.27195507287979126,-0.08968295902013779,89.75426772776045,55.775624224408624,87.28184886317416,0.0
51,2.5,1.0,0.24,-0.76,180.0,-0.06797082722187042,0.0051465569400213,-0.4567793309688568,-0.15176495909690857,-0.27195507287979126,-0.08968295902013779,89.75426772776045,55.775624224408624,87.28184886317416,0.0
52,2.5,1.0,0.24,-0.6799999999999999,0.0,0.17478173971176147,0.0060970263258586,-0.44630587100982666,-0.14963412284851074,-0.2664218842983246,-0.08967321366071701,89.81105574711559,56.08691800705028,87.12971131171867,0.0
53,2.5,1.0,0.24,-0.6799999999999999,15.0,0.15673252940177917,0.0060027227523156,-0.44630587100982666,-0.14963412284851074,-0.2664218842983246,-0.08967321366071701,89.81105574711559,56.08691800705028,87.12971131171867,0.0
54,2.5,1.0,0.24,-0.6799999999999999,30.0,0.11374013870954514,0.0057875420172431,-0.44630587100982666,-0.14963412284851074,-0.2664218842983246,-0.08967321366071701,89.81105574711559,56.08691800705028,87.12971131171867,0.0
55,2.5,1.0,0.24,-0.6799999999999999,45.0,0.06608510762453079,0.0055702750131695,-0.44630587100982666,-0.14963412284851074,-0.2664218842983246,-0.08967321366071701,89.81105574711559,56.08691800705028,87.12971131171867,0.0
56,2.5,1.0,0.24,-0.6799999999999999,60.0,0.026130251586437225,0.00541473206874,-0.44630587100982666,-0.14963412284851074,-0.2664218842983246,-0.08967321366071701,89.81105574711559,56.08691800705028,87.12971131171867,0.0
57,2.5,1.0,0.24,-0.6799999999999999,75.0,-0.003270566463470459,0.0053255809474274,-0.44630587100982666,-0.14963412284851074,-0.2664218842983246,-0.08967321366071701,89.81105574711559,56.08691800705028,87.12971131171867,0.0
58,2.5,1.0,0.24,-0.6799999999999999,90.0,-0.023663856089115143,0.0052843244510913,-0.44630587100982666,-0.14963412284851074,-0.2664218842983246,-0.08967321366071701,89.81105574711559,56.08691800705028,87.12971131171867,0.0
59,2.5,1.0,0.24,-0.6799999999999999,105.0,-0.03746441379189491,0.0052714960040758,-0.44630587100982666,-0.14963412284851074,-0.2664218842983246,-0.08967321366071701,89.81105574711559,56.08691800705028,87.12971131171867,0.0
60,2.5,1.0,0.24,-0.6799999999999999,120.0,-0.04668760672211647,0.0052730765108949,-0.44630587100982666,-0.14963412284851074,-0.2664218842983246,-0.08967321366071701,89.81105574711559,56.08691800705028,87.12971131171867,0.0
61,2.5,1.0,0.24,-0.6799999999999999,135.0,-0.052743058651685715,0.0052803257688388,-0.44630587100982666,-0.14963412284851074,-0.2664218842983246,-0.08967321366071701,89.81105574711559,56.08691800705028,87.12971131171867,0.0
62,2.5,1.0,0.24,-0.6799999999999999,150.0,-0.05653964728116989,0.0052881334725255,-0.44630587100982666,-0.14963412284851074,-0.2664218842983246,-0.08967321366071701,89.81105574711559,56.08691800705028,87.12971131171867,0.0
63,2.5,1.0,0.24,-0.6799999999999999,165.0,-0.05862540379166603,0.0052937337350213,-0.44630587100982666,-0.14963412284851074,-0.2664218842983246,-0.08967321366071701,89.81105574711559,56.08691800705028,87.12971131171867,0.0
64,2.5,1.0,0.24,-0.6799999999999999,180.0,-0.05929049104452133,0.0052957409786816,-0.44630587100982666,-0.14963412284851074,-0.2664218842983246,-0.08967321366071701,89.81105574711559,56.08691800705028,87.12971131171867,0.0
65,2.5,1.0,0.24,-0.6,0.0,0.3338601291179657,0.0064179535038448,-0.4358043372631073,-0.14749395847320557,-0.26087111234664917,-0.08965975791215897,89.8714999113464,56.41085438050516,86.97116040643277,0.0
66,2.5,1.0,0.24,-0.6,15.0,0.3020786643028259,0.0062974556639522,-0.4358043372631073,-0.14749395847320557,-0.26087111234664917,-0.08965975791215897,89.8714999113464,56.41085438050516,86.97116040643277,0.0
67,2.5,1.0,0.24,-0.6,30.0,0.22824737429618835,0.0060282215956646,-0.4358043372631073,-0.14749395847320557,-0.26087111234664917,-0.08965975791215897,89.8714999113464,56.41085438050516,86.97116040643277,0.0
68,2.5,1.0,0.24,-0.6,45.0,0.14931520819664001,0.0057640030023499,-0.4358043372631073,-0.14749395847320557,-0.26087111234664917,-0.08965975791215897,89.8714999113464,56.41085438050516,86.97116040643277,0.0
69,2.5,1.0,0.24,-0.6,60.0,0.08531736582517624,0.0055790837045083,-0.4358043372631073,-0.14749395847320557,-0.26087111234664917,-0.08965975791215897,89.8714999113464,56.41085438050516,86.97116040643277,0.0
70,2.5,1.0,0.24,-0.6,75.0,0.03939936310052872,0.0054742434188374,-0.4358043372631073,-0.14749395847320557,-0.26087111234664917,-0.08965975791215897,89.8714999113464,56.41085438050516,86.97116040643277,0.0
71,2.5,1.0,0.24,-0.6,90.0,0.008095145225524902,0.0054253741479891,-0.4358043372631073,-0.14749395847320557,-0.26087111234664917,-0.08965975791215897,89.8714999113464,56.41085438050516,86.97116040643277,0.0
72,2.5,1.0,0.24,-0.6,105.0,-0.01284857839345932,0.0054093161987064,-0.4358043372631073,-0.14749395847320557,-0.26087111234664917,-0.08965975791215897,89.8714999113464,56.41085438050516,86.97116040643277,0.0
73,2.5,1.0,0.24,-0.6,120.0,-0.026740863919258118,0.0054098851811613,-0.4358043372631073,-0.14749395847320557,-0.26087111234664917,-0.08965975791215897,89.8714999113464,56.41085438050516,86.97116040643277,0.0
74,2.5,1.0,0.24,-0.6,135.0,-0.035816457122564316,0.0054171291707491,-0.4358043372631073,-0.14749395847320557,-0.26087111234664917,-0.08965975791215897,89.8714999113464,56.41085438050516,86.97116040643277,0.0
75,2.5,1.0,0.24,-0.6,150.0,-0.04148804768919945,0.005425284585936,-0.4358043372631073,-0.14749395847320557,-0.26087111234664917,-0.08965975791215897,89.8714999113464,56.41085438050516,86.97116040643277,0.0
76,2.5,1.0,0.24,-0.6,165.0,-0.04459770396351814,0.0054312009497957,-0.4358043372631073,-0.14749395847320557,-0.26087111234664917,-0.08965975791215897,89.8714999113464,56.41085438050516,86.97116040643277,0.0
77,2.5,1.0,0.24,-0.6,180.0,-0.04558832570910454,0.0054333399023575,-0.4358043372631073,-0.14749395847320557,-0.26087111234664917,-0.08965975791215897,89.8714999113464,56.41085438050516,86.97116040643277,0.0
78,2.5,1.0,0.24,-0.52,0.0,0.6404107809066772,0.0068362609753155,-0.42527610063552856,-0.14534492790699005,-0.25530362129211426,-0.0896427184343338,89.93587375106335,56.748323181418726,86.80565286747817,0.0
79,2.5,1.0,0.24,-0.52,15.0,0.5779308676719666,0.0066693173083638,-0.42527610063552856,-0.14534492790699005,-0.25530362129211426,-0.0896427184343338,89.93587375106335,56.748323181418726,86.80565286747817,0.0
80,2.5,1.0,0.24,-0.52,30.0,0.4383121132850647,0.0063084981382621,-0.42527610063552856,-0.14534492790699005,-0.25530362129211426,-0.0896427184343338,89.93587375106335,56.748323181418726,86.80565286747817,0.0
81,2.5,1.0,0.24,-0.52,45.0,0.2969309091567993,0.0059699114307498,-0.42527610063552856,-0.14534492790699005,-0.25530362129211426,-0.0896427184343338,89.93587375106335,56.748323181418726,86.80565286747817,0.0
82,2.5,1.0,0.24,-0.52,60.0,0.18770144879817963,0.0057410751167599,-0.42527610063552856,-0.14534492790699005,-0.25530362129211426,-0.0896427184343338,89.93587375106335,56.748323181418726,86.80565286747817,0.0
83,2.5,1.0,0.24,-0.52,75.0,0.1120205968618393,0.0056134544594689,-0.42527610063552856,-0.14534492790699005,-0.25530362129211426,-0.0896427184343338,89.93587375106335,56.748323181418726,86.80565286747817,0.0
84,2.5,1.0,0.24,-0.52,90.0,0.06159733235836029,0.0055535848611592,-0.42527610063552856,-0.14534492790699005,-0.25530362129211426,-0.0896427184343338,89.93587375106335,56.748323181418726,86.80565286747817,0.0
85,2.5,1.0,0.24,-0.52,105.0,0.028348878026008606,0.005532616804025,-0.42527610063552856,-0.14534492790699005,-0.25530362129211426,-0.0896427184343338,89.93587375106335,56.748323181418726,86.80565286747817,0.0
86,2.5,1.0,0.24,-0.52,120.0,0.006494924426078796,0.0055313418618575,-0.42527610063552856,-0.14534492790699005,-0.25530362129211426,-0.0896427184343338,89.93587375106335,56.748323181418726,86.80565286747817,0.0
87,2.5,1.0,0.24,-0.52,135.0,-0.007700368762016296,0.0055382117981648,-0.42527610063552856,-0.14534492790699005,-0.25530362129211426,-0.0896427184343338,89.93587375106335,56.748323181418726,86.80565286747817,0.0
88,2.5,1.0,0.24,-0.52,150.0,-0.016539916396141052,0.00554655687417,-0.42527610063552856,-0.14534492790699005,-0.25530362129211426,-0.0896427184343338,89.93587375106335,56.748323181418726,86.80565286747817,0.0
89,2.5,1.0,0.24,-0.52,165.0,-0.021376416087150574,0.005552747192545,-0.42527610063552856,-0.14534492790699005,-0.25530362129211426,-0.0896427184343338,89.93587375106335,56.748323181418726,86.80565286747817,0.0
90,2.5,1.0,0.24,-0.52,180.0,-0.022915706038475037,0.0055549915122283,-0.42527610063552856,-0.14534492790699005,-0.25530362129211426,-0.0896427184343338,89.93587375106335,56.748323181418726,86.80565286747817,0.0
91,2.5,1.0,0.24,-0.4399999999999999,0.0,1.3066426515579224,0.0074720461851022,-0.4147228002548218,-0.14318756759166718,-0.24972040951251984,-0.08962234109640121,90.00452390222125,57.100326519583874,86.63252430235187,0.0
92,2.5,1.0,0.24,-0.4399999999999999,15.0,1.1626834869384766,0.0072092184377882,-0.4147228002548218,-0.14318756759166718,-0.24972040951251984,-0.08962234109640121,90.00452390222125,57.100326519583874,86.63252430235187,0.0
93,2.5,1.0,0.24,-0.4399999999999999,30.0,0.8606886863708496,0.0066729840841843,-0.4147228002548218,-0.14318756759166718,-0.24972040951251984,-0.08962234109640121,90.00452390222125,57.100326519583874,86.63252430235187,0.0
94,2.5,1.0,0.24,-0.4399999999999999,45.0,0.5795809030532837,0.0062046483035312,-0.4147228002548218,-0.14318756759166718,-0.24972040951251984,-0.08962234109640121,90.00452390222125,57.100326519583874,86.63252430235187,0.0
95,2.5,1.0,0.24,-0.4399999999999999,60.0,0.3772263526916504,0.0059047734763762,-0.4147228002548218,-0.14318756759166718,-0.24972040951251984,-0.08962234109640121,90.00452390222125,57.100326519583874,86.63252430235187,0.0
96,2.5,1.0,0.24,-0.4399999999999999,75.0,0.24367928504943848,0.0057417283929118,-0.4147228002548218,-0.14318756759166718,-0.24972040951251984,-0.08962234109640121,90.00452390222125,57.100326519583874,86.63252430235187,0.0
97,2.5,1.0,0.24,-0.4399999999999999,90.0,0.15739059448242188,0.0056647261006824,-0.4147228002548218,-0.14318756759166718,-0.24972040951251984,-0.08962234109640121,90.00452390222125,57.100326519583874,86.63252430235187,0.0
98,2.5,1.0,0.24,-0.4399999999999999,105.0,0.10154717415571213,0.005635739605619,-0.4147228002548218,-0.14318756759166718,-0.24972040951251984,-0.08962234109640121,90.00452390222125,57.100326519583874,86.63252430235187,0.0
99,2.5,1.0,0.24,-0.4399999999999999,120.0,0.06525292247533798,0.0056310613054343,-0.4147228002548218,-0.14318756759166718,-0.24972040951251984,-0.08962234109640121,90.00452390222125,57.100326519583874,86.63252430235187,0.0
100,2.5,1.0,0.24,-0.4399999999999999,135.0,0.04183695465326309,0.005636730056559,-0.4147228002548218,-0.14318756759166718,-0.24972040951251984,-0.08962234109640121,90.00452390222125,57.100326519583874,86.63252430235187,0.0
101,2.5,1.0,0.24,-0.4399999999999999,150.0,0.02731415629386902,0.0056448749350338,-0.4147228002548218,-0.14318756759166718,-0.24972040951251984,-0.08962234109640121,90.00452390222125,57.100326519583874,86.63252430235187,0.0
102,2.5,1.0,0.24,-0.4399999999999999,165.0,0.019385971128940582,0.005651165352174,-0.4147228002548218,-0.14318756759166718,-0.24972040951251984,-0.08962234109640121,90.00452390222125,57.100326519583874,86.63252430235187,0.0
103,2.5,1.0,0.24,-0.4399999999999999,180.0,0.01686529815196991,0.00565347289213,-0.4147228002548218,-0.14318756759166718,-0.24972040951251984,-0.08962234109640121,90.00452390222125,57.100326519583874,86.63252430235187,0.0
104,2.5,1.0,0.24,-0.36,0.0,3.049807071685791,0.0087007954065892,-0.40414589643478394,-0.14102233946323395,-0.24412238597869873,-0.08959880471229553,90.07779828640842,57.46789930314509,86.45114105930338,0.0
105,2.5,1.0,0.24,-0.36,15.0,2.623304843902588,0.0081855923303917,-0.40414589643478394,-0.14102233946323395,-0.24412238597869873,-0.08959880471229553,90.07779828640842,57.46789930314509,86.45114105930338,0.0
106,2.5,1.0,0.24,-0.36,30.0,1.8246406316757202,0.0072397327561103,-0.40414589643478394,-0.14102233946323395,-0.24412238597869873,-0.08959880471229553,90.07779828640842,57.46789930314509,86.45114105930338,0.0
107,2.5,1.0,0.24,-0.36,45.0,1.1782166957855225,0.0065110980390538,-0.40414589643478394,-0.14102233946323395,-0.24412238597869873,-0.08959880471229553,90.07779828640842,57.46789930314509,86.45114105930338,0.0
108,2.5,1.0,0.24,-0.36,60.0,0.7602022886276245,0.0060830124987289,-0.40414589643478394,-0.14102233946323395,-0.24412238597869873,-0.08959880471229553,90.07779828640842,57.46789930314509,86.45114105930338,0.0
109,2.5,1.0,0.24,-0.36,75.0,0.5026360750198364,0.0058592127331359,-0.40414589643478394,-0.14102233946323395,-0.24412238597869873,-0.08959880471229553,90.07779828640842,57.46789930314509,86.45114105930338,0.0
110,2.5,1.0,0.24,-0.36,90.0,0.3429337441921234,0.0057528551609187,-0.40414589643478394,-0.14102233946323395,-0.24412238597869873,-0.08959880471229553,90.07779828640842,57.46789930314509,86.45114105930338,0.0
111,2.5,1.0,0.24,-0.36,105.0,0.24204891920089722,0.0057095282006494,-0.40414589643478394,-0.14102233946323395,-0.24412238597869873,-0.08959880471229553,90.07779828640842,57.46789930314509,86.45114105930338,0.0
112,2.5,1.0,0.24,-0.36,120.0,0.17739740014076233,0.0056979799641575,-0.40414589643478394,-0.14102233946323395,-0.24412238597869873,-0.08959880471229553,90.07779828640842,57.46789930314509,86.45114105930338,0.0
113,2.5,1.0,0.24,-0.36,135.0,0.13602428138256073,0.0057005930687651,-0.40414589643478394,-0.14102233946323395,-0.24412238597869873,-0.08959880471229553,90.07779828640842,57.46789930314509,86.45114105930338,0.0
114,2.5,1.0,0.24,-0.36,150.0,0.11048285663127899,0.0057075367620573,-0.40414589643478394,-0.14102233946323395,-0.24412238597869873,-0.08959880471229553,90.07779828640842,57.46789930314509,86.45114105930338,0.0
115,2.5,1.0,0.24,-0.36,165.0,0.09657427668571472,0.0057134583942731,-0.40414589643478394,-0.14102233946323395,-0.24412238597869873,-0.08959880471229553,90.07779828640842,57.46789930314509,86.45114105930338,0.0
116,2.5,1.0,0.24,-0.36,180.0,0.09215714037418365,0.0057157027139564,-0.40414589643478394,-0.14102233946323395,-0.24412238597869873,-0.08959880471229553,90.07779828640842,57.46789930314509,86.45114105930338,0.0
117,2.5,1.0,0.24,-0.28,0.0,9.426362991333008,0.0122482113520526,-0.3935469388961792,-0.138849675655365,-0.23851042985916138,-0.08957230299711227,90.15611090450956,57.852165009886924,86.26075878631248,0.0
118,2.5,1.0,0.24,-0.28,15.0,7.412974834442139,0.0106722563925345,-0.3935469388961792,-0.138849675655365,-0.23851042985916138,-0.08957230299711227,90.15611090450956,57.852165009886924,86.26075878631248,0.0
119,2.5,1.0,0.24,-0.28,30.0,4.466429233551025,0.0083922804754892,-0.3935469388961792,-0.138849675655365,-0.23851042985916138,-0.08957230299711227,90.15611090450956,57.852165009886924,86.26075878631248,0.0
120,2.5,1.0,0.24,-0.28,45.0,2.6304922103881836,0.0070177874518519,-0.3935469388961792,-0.138849675655365,-0.23851042985916138,-0.08957230299711227,90.15611090450956,57.852165009886924,86.26075878631248,0.0
121,2.5,1.0,0.24,-0.28,60.0,1.62971031665802,0.0063194984657234,-0.3935469388961792,-0.138849675655365,-0.23851042985916138,-0.08957230299711227,90.15611090450956,57.852165009886924,86.26075878631248,0.0
122,2.5,1.0,0.24,-0.28,75.0,1.0705957412719727,0.0059759173566626,-0.3935469388961792,-0.138849675655365,-0.23851042985916138,-0.08957230299711227,90.15611090450956,57.852165009886924,86.26075878631248,0.0
123,2.5,1.0,0.24,-0.28,90.0,0.7424561381340027,0.0058117975285612,-0.3935469388961792,-0.138849675655365,-0.23851042985916138,-0.08957230299711227,90.15611090450956,57.852165009886924,86.26075878631248,0.0
124,2.5,1.0,0.24,-0.28,105.0,0.5414650440216064,0.0057390520680314,-0.3935469388961792,-0.138849675655365,-0.23851042985916138,-0.08957230299711227,90.15611090450956,57.852165009886924,86.26075878631248,0.0
