,k,QQ,x_b,t,phi_x,F,std_F,ReH,std_ReH,ReE,std_ReE,ReHt,std_ReHt,dvcs,std_dvcs
665,2.5,1.0,0.3844444444444445,-0.92,30.0,0.19583855569362635,0.0030585757230113244,-0.5473908185958862,0.0440857721297892,-0.29013408720493317,0.0007751859112365792,-0.2531434670090675,0.04021347773929023,0.025365799665451,0.0030604196476336537
666,2.5,1.0,0.3844444444444445,-0.92,45.0,0.09554912522435186,0.002558445413512835,-0.5473908185958862,0.0440857721297892,-0.29013408720493317,0.0007751859112365792,-0.2531434670090675,0.04021347773929023,0.025365799665451,0.0030604196476336537
667,2.5,1.0,0.3844444444444445,-0.92,60.0,0.0589666441082954,0.0025367134447494147,-0.5473908185958862,0.0440857721297892,-0.29013408720493317,0.0007751859112365792,-0.2531434670090675,0.04021347773929023,0.025365799665451,0.0030604196476336537
668,2.5,1.0,0.3844444444444445,-0.92,75.0,0.043982280418276745,0.002609451002745176,-0.5473908185958862,0.0440857721297892,-0.29013408720493317,0.0007751859112365792,-0.2531434670090675,0.04021347773929023,0.025365799665451,0.0030604196476336537
669,2.5,1.0,0.3844444444444445,-0.92,90.0,0.0370084326714277,0.00268691691030815,-0.5473908185958862,0.0440857721297892,-0.29013408720493317,0.0007751859112365792,-0.2531434670090675,0.04021347773929023,0.025365799665451,0.0030604196476336537
670,2.5,1.0,0.3844444444444445,-0.92,105.0,0.03340651281177995,0.0027516175911284904,-0.5473908185958862,0.0440857721297892,-0.29013408720493317,0.0007751859112365792,-0.2531434670090675,0.04021347773929023,0.025365799665451,0.0030604196476336537
671,2.5,1.0,0.3844444444444445,-0.92,120.0,0.0314021278172731,0.002802014685235341,-0.5473908185958862,0.0440857721297892,-0.29013408720493317,0.0007751859112365792,-0.2531434670090675,0.04021347773929023,0.025365799665451,0.0030604196476336537
672,2.5,1.0,0.3844444444444445,-0.92,135.0,0.03023923281580205,0.002839458208870232,-0.5473908185958862,0.0440857721297892,-0.29013408720493317,0.0007751859112365792,-0.2531434670090675,0.04021347773929023,0.025365799665451,0.0030604196476336537
673,2.5,1.0,0.3844444444444445,-0.92,150.0,0.02956722304224965,0.002865327154232777,-0.5473908185958862,0.0440857721297892,-0.29013408720493317,0.0007751859112365792,-0.2531434670090675,0.04021347773929023,0.025365799665451,0.0030604196476336537
674,2.5,1.0,0.3844444444444445,-0.92,165.0,0.029215956106781904,0.002880528995655107,-0.5473908185958862,0.0440857721297892,-0.29013408720493317,0.0007751859112365792,-0.2531434670090675,0.04021347773929023,0.025365799665451,0.0030604196476336537
675,2.5,1.0,0.3844444444444445,-0.92,180.0,0.0291065657511353,0.002885545787716902,-0.5473908185958862,0.0440857721297892,-0.29013408720493317,0.0007751859112365792,-0.2531434670090675,0.04021347773929023,0.025365799665451,0.0030604196476336537
676,2.5,1.0,0.3844444444444445,-0.84,0.0,1.1199371218681335,0.009301556585263247,-0.5355179905891418,0.04161579821965677,-0.28487782180309296,0.0008287124088454539,-0.24795790016651148,0.03784864967948035,0.024370211176574202,0.0032516280455264315
677,2.5,1.0,0.3844444444444445,-0.84,15.0,0.6446206867694855,0.005836537728637116,-0.5355179905891418,0.04161579821965677,-0.28487782180309296,0.0008287124088454539,-0.24795790016651148,0.03784864967948035,0.024370211176574202,0.0032516280455264315
678,2.5,1.0,0.3844444444444445,-0.84,30.0,0.251116007566452,0.0033175891805349842,-0.5355179905891418,0.04161579821965677,-0.28487782180309296,0.0008287124088454539,-0.24795790016651148,0.03784864967948035,0.024370211176574202,0.0032516280455264315
679,2.5,1.0,0.3844444444444445,-0.84,45.0,0.11503834277391431,0.0027455826892572484,-0.5355179905891418,0.04161579821965677,-0.28487782180309296,0.0008287124088454539,-0.24795790016651148,0.03784864967948035,0.024370211176574202,0.0032516280455264315
680,2.5,1.0,0.3844444444444445,-0.84,60.0,0.06719847768545151,0.002708683123386,-0.5355179905891418,0.04161579821965677,-0.28487782180309296,0.0008287124088454539,-0.24795790016651148,0.03784864967948035,0.024370211176574202,0.0032516280455264315
681,2.5,1.0,0.3844444444444445,-0.84,75.0,0.04787063226103775,0.0027791421173841164,-0.5355179905891418,0.04161579821965677,-0.28487782180309296,0.0008287124088454539,-0.24795790016651148,0.03784864967948035,0.024370211176574202,0.0032516280455264315
682,2.5,1.0,0.3844444444444445,-0.84,90.0,0.038950558751821504,0.0028580146760161565,-0.5355179905891418,0.04161579821965677,-0.28487782180309296,0.0008287124088454539,-0.24795790016651148,0.03784864967948035,0.024370211176574202,0.0032516280455264315
683,2.5,1.0,0.3844444444444445,-0.84,105.0,0.03437364101409905,0.0029249702132317754,-0.5355179905891418,0.04161579821965677,-0.28487782180309296,0.0008287124088454539,-0.24795790016651148,0.03784864967948035,0.024370211176574202,0.0032516280455264315
684,2.5,1.0,0.3844444444444445,-0.84,120.0,0.0318395253270864,0.002977519430790821,-0.5355179905891418,0.04161579821965677,-0.28487782180309296,0.0008287124088454539,-0.24795790016651148,0.03784864967948035,0.024370211176574202,0.0032516280455264315
685,2.5,1.0,0.3844444444444445,-0.84,135.0,0.03037435002624985,0.003016721268262014,-0.5355179905891418,0.04161579821965677,-0.28487782180309296,0.0008287124088454539,-0.24795790016651148,0.03784864967948035,0.024370211176574202,0.0032516280455264315
686,2.5,1.0,0.3844444444444445,-0.84,150.0,0.02952933032065625,0.0030438546190798394,-0.5355179905891418,0.04161579821965677,-0.28487782180309296,0.0008287124088454539,-0.24795790016651148,0.03784864967948035,0.024370211176574202,0.0032516280455264315
687,2.5,1.0,0.3844444444444445,-0.84,165.0,0.02908804453909395,0.0030598164208643737,-0.5355179905891418,0.04161579821965677,-0.28487782180309296,0.0008287124088454539,-0.24795790016651148,0.03784864967948035,0.024370211176574202,0.0032516280455264315
688,2.5,1.0,0.3844444444444445,-0.84,180.0,0.028950664214789798,0.0030650887281952316,-0.5355179905891418,0.04161579821965677,-0.28487782180309296,0.0008287124088454539,-0.24795790016651148,0.03784864967948035,0.024370211176574202,0.0032516280455264315
689,2.5,1.0,0.3844444444444445,-0.76,0.0,2.19176185131073,0.013908628595989073,-0.5236051380634308,0.039141651771521756,-0.27960327267646784,0.00243490773217137,-0.24275651574134827,0.03547807911156082,0.02337349019944665,0.003441640526592715
690,2.5,1.0,0.3844444444444445,-0.76,15.0,0.9919182658195496,0.007082777892255742,-0.5236051380634308,0.039141651771521756,-0.27960327267646784,0.00243490773217137,-0.24275651574134827,0.03547807911156082,0.02337349019944665,0.003441640526592715
691,2.5,1.0,0.3844444444444445,-0.76,30.0,0.33014580607414246,0.003648779116133629,-0.5236051380634308,0.039141651771521756,-0.27960327267646784,0.00243490773217137,-0.24275651574134827,0.03547807911156082,0.02337349019944665,0.003441640526592715
692,2.5,1.0,0.3844444444444445,-0.76,45.0,0.14189704507589335,0.002958845742722382,-0.5236051380634308,0.039141651771521756,-0.27960327267646784,0.00243490773217137,-0.24275651574134827,0.03547807911156082,0.02337349019944665,0.003441640526592715
