set,k,QQ,x_b,t,phi_x,F_function,F,sigmaF,ReH,ReE,ReHt,dvcs
55.0,10.992,7.1,0.498,-0.8556,195.12,0.0003390050796290147,0.0003390050796290147,0.0,-1.6019118284620961,1.0945832125761144,0.3126574808044272,0.00019651897309813648
55.0,10.992,7.1,0.498,-0.8556,195.48,0.0003392597625675078,0.0003392597625675078,0.0,-1.6019118284620961,1.0945832125761144,0.3126574808044272,0.00019651897309813648
55.0,10.992,7.1,0.498,-0.8556,195.84,0.0003395204380510394,0.0003395204380510394,0.0,-1.6019118284620961,1.0945832125761144,0.3126574808044272,0.00019651897309813648
55.0,10.992,7.1,0.498,-0.8556,196.2,0.00033978710607960943,0.00033978710607960943,0.0,-1.6019118284620961,1.0945832125761144,0.3126574808044272,0.00019651897309813648
55.0,10.992,7.1,0.498,-0.8556,196.56,0.0003400597666532179,0.0003400597666532179,0.0,-1.6019118284620961,1.0945832125761144,0.3126574808044272,0.00019651897309813648
55.0,10.992,7.1,0.498,-0.8556,196.92,0.000340338419771865,0.000340338419771865,0.0,-1.6019118284620961,1.0945832125761144,0.3126574808044272,0.00019651897309813648
55.0,10.992,7.1,0.498,-0.8556,197.28,0.0003406230654355506,0.0003406230654355506,0.0,-1.6019118284620961,1.0945832125761144,0.3126574808044272,0.00019651897309813648
55.0,10.992,7.1,0.498,-0.8556,197.64,0.00034091370364427466,0.00034091370364427466,0.0,-1.6019118284620961,1.0945832125761144,0.3126574808044272,0.00019651897309813648
55.0,10.992,7.1,0.498,-0.8556,198.0,0.00034121033439803725,0.00034121033439803725,0.0,-1.6019118284620961,1.0945832125761144,0.3126574808044272,0.00019651897309813648
55.0,10.992,7.1,0.498,-0.8556,198.35999999999999,0.00034151295769683826,0.00034151295769683826,0.0,-1.6019118284620961,1.0945832125761144,0.3126574808044272,0.00019651897309813648
55.0,10.992,7.1,0.498,-0.8556,198.72,0.0003418215735406778,0.0003418215735406778,0.0,-1.6019118284620961,1.0945832125761144,0.3126574808044272,0.00019651897309813648
55.0,10.992,7.1,0.498,-0.8556,199.07999999999998,0.0003421361819295558,0.0003421361819295558,0.0,-1.6019118284620961,1.0945832125761144,0.3126574808044272,0.00019651897309813648
55.0,10.992,7.1,0.498,-0.8556,199.44,0.0003424567828634724,0.0003424567828634724,0.0,-1.6019118284620961,1.0945832125761144,0.3126574808044272,0.00019651897309813648
55.0,10.992,7.1,0.498,-0.8556,199.79999999999998,0.00034278337634242753,0.00034278337634242753,0.0,-1.6019118284620961,1.0945832125761144,0.3126574808044272,0.00019651897309813648
55.0,10.992,7.1,0.498,-0.8556,200.16,0.000343115962366421,0.000343115962366421,0.0,-1.6019118284620961,1.0945832125761144,0.3126574808044272,0.00019651897309813648
55.0,10.992,7.1,0.498,-0.8556,200.51999999999998,0.000343454540935453,0.000343454540935453,0.0,-1.6019118284620961,1.0945832125761144,0.3126574808044272,0.00019651897309813648
55.0,10.992,7.1,0.498,-0.8556,200.88,0.0003437991120495236,0.0003437991120495236,0.0,-1.6019118284620961,1.0945832125761144,0.3126574808044272,0.00019651897309813648
55.0,10.992,7.1,0.498,-0.8556,201.23999999999998,0.0003441496757086327,0.0003441496757086327,0.0,-1.6019118284620961,1.0945832125761144,0.3126574808044272,0.00019651897309813648
55.0,10.992,7.1,0.498,-0.8556,201.6,0.0003445062319127804,0.0003445062319127804,0.0,-1.6019118284620961,1.0945832125761144,0.3126574808044272,0.00019651897309813648
55.0,10.992,7.1,0.498,-0.8556,201.95999999999998,0.0003448687806619663,0.0003448687806619663,0.0,-1.6019118284620961,1.0945832125761144,0.3126574808044272,0.00019651897309813648
55.0,10.992,7.1,0.498,-0.8556,202.32,0.00034523732195619096,0.00034523732195619096,0.0,-1.6019118284620961,1.0945832125761144,0.3126574808044272,0.00019651897309813648
55.0,10.992,7.1,0.498,-0.8556,202.67999999999998,0.00034561185579545393,0.00034561185579545393,0.0,-1.6019118284620961,1.0945832125761144,0.3126574808044272,0.00019651897309813648
55.0,10.992,7.1,0.498,-0.8556,203.04,0.00034599238217975566,0.00034599238217975566,0.0,-1.6019118284620961,1.0945832125761144,0.3126574808044272,0.00019651897309813648
55.0,10.992,7.1,0.498,-0.8556,203.4,0.0003463789011090956,0.0003463789011090956,0.0,-1.6019118284620961,1.0945832125761144,0.3126574808044272,0.00019651897309813648
55.0,10.992,7.1,0.498,-0.8556,203.76,0.00034677141258347417,0.00034677141258347417,0.0,-1.6019118284620961,1.0945832125761144,0.3126574808044272,0.00019651897309813648
55.0,10.992,7.1,0.498,-0.8556,204.12,0.0003471699166028913,0.0003471699166028913,0.0,-1.6019118284620961,1.0945832125761144,0.3126574808044272,0.00019651897309813648
55.0,10.992,7.1,0.498,-0.8556,204.48,0.0003475744131673469,0.0003475744131673469,0.0,-1.6019118284620961,1.0945832125761144,0.3126574808044272,0.00019651897309813648
55.0,10.992,7.1,0.498,-0.8556,204.84,0.0003479849022768411,0.0003479849022768411,0.0,-1.6019118284620961,1.0945832125761144,0.3126574808044272,0.00019651897309813648
55.0,10.992,7.1,0.498,-0.8556,205.2,0.0003484013839313735,0.0003484013839313735,0.0,-1.6019118284620961,1.0945832125761144,0.3126574808044272,0.00019651897309813648
55.0,10.992,7.1,0.498,-0.8556,205.56,0.0003488238581309446,0.0003488238581309446,0.0,-1.6019118284620961,1.0945832125761144,0.3126574808044272,0.00019651897309813648
55.0,10.992,7.1,0.498,-0.8556,205.92,0.0003492523248755542,0.0003492523248755542,0.0,-1.6019118284620961,1.0945832125761144,0.3126574808044272,0.00019651897309813648
55.0,10.992,7.1,0.498,-0.8556,206.28,0.0003496867841652024,0.0003496867841652024,0.0,-1.6019118284620961,1.0945832125761144,0.3126574808044272,0.00019651897309813648
55.0,10.992,7.1,0.498,-0.8556,206.64,0.0003501272359998889,0.0003501272359998889,0.0,-1.6019118284620961,1.0945832125761144,0.3126574808044272,0.00019651897309813648
55.0,10.992,7.1,0.498,-0.8556,207.0,0.00035057368037961394,0.00035057368037961394,0.0,-1.6019118284620961,1.0945832125761144,0.3126574808044272,0.00019651897309813648
55.0,10.992,7.1,0.498,-0.8556,207.35999999999999,0.0003510261173043775,0.0003510261173043775,0.0,-1.6019118284620961,1.0945832125761144,0.3126574808044272,0.00019651897309813648
55.0,10.992,7.1,0.498,-0.8556,207.72,0.00035148454677417964,0.00035148454677417964,0.0,-1.6019118284620961,1.0945832125761144,0.3126574808044272,0.00019651897309813648
55.0,10.992,7.1,0.498,-0.8556,208.07999999999998,0.0003519489687890203,0.0003519489687890203,0.0,-1.6019118284620961,1.0945832125761144,0.3126574808044272,0.00019651897309813648
55.0,10.992,7.1,0.498,-0.8556,208.44,0.0003524193833488995,0.0003524193833488995,0.0,-1.6019118284620961,1.0945832125761144,0.3126574808044272,0.00019651897309813648
55.0,10.992,7.1,0.498,-0.8556,208.79999999999998,0.00035289579045381686,0.00035289579045381686,0.0,-1.6019118284620961,1.0945832125761144,0.3126574808044272,0.00019651897309813648
55.0,10.992,7.1,0.498,-0.8556,209.16,0.000353378190103773,0.000353378190103773,0.0,-1.6019118284620961,1.0945832125761144,0.3126574808044272,0.00019651897309813648
55.0,10.992,7.1,0.498,-0.8556,209.51999999999998,0.00035386658229876757,0.00035386658229876757,0.0,-1.6019118284620961,1.0945832125761144,0.3126574808044272,0.00019651897309813648
55.0,10.992,7.1,0.498,-0.8556,209.88,0.0003543609670388008,0.0003543609670388008,0.0,-1.6019118284620961,1.0945832125761144,0.3126574808044272,0.00019651897309813648
55.0,10.992,7.1,0.498,-0.8556,210.23999999999998,0.0003548613443238724,0.0003548613443238724,0.0,-1.6019118284620961,1.0945832125761144,0.3126574808044272,0.00019651897309813648
55.0,10.992,7.1,0.498,-0.8556,210.6,0.00035536771415398236,0.00035536771415398236,0.0,-1.6019118284620961,1.0945832125761144,0.3126574808044272,0.00019651897309813648
55.0,10.992,7.1,0.498,-0.8556,210.95999999999998,0.00035588007652913095,0.00035588007652913095,0.0,-1.6019118284620961,1.0945832125761144,0.3126574808044272,0.00019651897309813648
55.0,10.992,7.1,0.498,-0.8556,211.32,0.0003563984314493182,0.0003563984314493182,0.0,-1.6019118284620961,1.0945832125761144,0.3126574808044272,0.00019651897309813648
55.0,10.992,7.1,0.498,-0.8556,211.67999999999998,0.0003569227789145437,0.0003569227789145437,0.0,-1.6019118284620961,1.0945832125761144,0.3126574808044272,0.00019651897309813648
55.0,10.992,7.1,0.498,-0.8556,212.04,0.0003574531189248078,0.0003574531189248078,0.0,-1.6019118284620961,1.0945832125761144,0.3126574808044272,0.00019651897309813648
55.0,10.992,7.1,0.498,-0.8556,212.4,0.0003579894514801104,0.0003579894514801104,0.0,-1.6019118284620961,1.0945832125761144,0.3126574808044272,0.00019651897309813648
55.0,10.992,7.1,0.498,-0.8556,212.76,0.00035853177658045157,0.00035853177658045157,0.0,-1.6019118284620961,1.0945832125761144,0.3126574808044272,0.00019651897309813648
55.0,10.992,7.1,0.498,-0.8556,213.12,0.00035908009422583125,0.00035908009422583125,0.0,-1.6019118284620961,1.0945832125761144,0.3126574808044272,0.00019651897309813648
55.0,10.992,7.1,0.498,-0.8556,213.48,0.00035963440441624936,0.00035963440441624936,0.0,-1.6019118284620961,1.0945832125761144,0.3126574808044272,0.00019651897309813648
55.0,10.992,7.1,0.498,-0.8556,213.84,0.0003601947071517059,0.0003601947071517059,0.0,-1.6019118284620961,1.0945832125761144,0.3126574808044272,0.00019651897309813648
55.0,10.992,7.1,0.498,-0.8556,214.2,0.00036076100243220095,0.00036076100243220095,0.0,-1.6019118284620961,1.0945832125761144,0.3126574808044272,0.00019651897309813648
55.0,10.992,7.1,0.498,-0.8556,214.56,0.00036133329025773465,0.00036133329025773465,0.0,-1.6019118284620961,1.0945832125761144,0.3126574808044272,0.00019651897309813648
55.0,10.992,7.1,0.498,-0.8556,214.92,0.0003619115706283068,0.0003619115706283068,0.0,-1.6019118284620961,1.0945832125761144,0.3126574808044272,0.00019651897309813648
55.0,10.992,7.1,0.498,-0.8556,215.28,0.00036249584354391734,0.00036249584354391734,0.0,-1.6019118284620961,1.0945832125761144,0.3126574808044272,0.00019651897309813648
55.0,10.992,7.1,0.498,-0.8556,215.64,0.0003630861090045664,0.0003630861090045664,0.0,-1.6019118284620961,1.0945832125761144,0.3126574808044272,0.00019651897309813648
55.0,10.992,7.1,0.498,-0.8556,216.0,0.00036368236701025416,0.00036368236701025416,0.0,-1.6019118284620961,1.0945832125761144,0.3126574808044272,0.00019651897309813648
55.0,10.992,7.1,0.498,-0.8556,216.35999999999999,0.0003642846175609802,0.0003642846175609802,0.0,-1.6019118284620961,1.0945832125761144,0.3126574808044272,0.00019651897309813648
55.0,10.992,7.1,0.498,-0.8556,216.72,0.0003648928606567449,0.0003648928606567449,0.0,-1.6019118284620961,1.0945832125761144,0.3126574808044272,0.00019651897309813648
55.0,10.992,7.1,0.498,-0.8556,217.07999999999998,0.000365507096297548,0.000365507096297548,0.0,-1.6019118284620961,1.0945832125761144,0.3126574808044272,0.00019651897309813648
55.0,10.992,7.1,0.498,-0.8556,217.44,0.00036612732448338954,0.00036612732448338954,0.0,-1.6019118284620961,1.0945832125761144,0.3126574808044272,0.00019651897309813648
55.0,10.992,7.1,0.498,-0.8556,217.79999999999998,0.0003667535452142697,0.0003667535452142697,0.0,-1.6019118284620961,1.0945832125761144,0.3126574808044272,0.00019651897309813648
55.0,10.992,7.1,0.498,-0.8556,218.16,0.00036738575849018843,0.00036738575849018843,0.0,-1.6019118284620961,1.0945832125761144,0.3126574808044272,0.00019651897309813648
55.0,10.992,7.1,0.498,-0.8556,218.51999999999998,0.00036802396431114557,0.00036802396431114557,0.0,-1.6019118284620961,1.0945832125761144,0.3126574808044272,0.00019651897309813648
55.0,10.992,7.1,0.498,-0.8556,218.88,0.000368668162677141,0.000368668162677141,0.0,-1.6019118284620961,1.0945832125761144,0.3126574808044272,0.00019651897309813648
55.0,10.992,7.1,0.498,-0.8556,219.23999999999998,0.0003693183535881752,0.0003693183535881752,0.0,-1.6019118284620961,1.0945832125761144,0.3126574808044272,0.00019651897309813648
55.0,10.992,7.1,0.498,-0.8556,219.6,0.00036997453704424785,0.00036997453704424785,0.0,-1.6019118284620961,1.0945832125761144,0.3126574808044272,0.00019651897309813648
55.0,10.992,7.1,0.498,-0.8556,219.95999999999998,0.000370636713045359,0.000370636713045359,0.0,-1.6019118284620961,1.0945832125761144,0.3126574808044272,0.00019651897309813648
55.0,10.992,7.1,0.498,-0.8556,220.32,0.0003713048815915087,0.0003713048815915087,0.0,-1.6019118284620961,1.0945832125761144,0.3126574808044272,0.00019651897309813648
55.0,10.992,7.1,0.498,-0.8556,220.67999999999998,0.0003719790426826967,0.0003719790426826967,0.0,-1.6019118284620961,1.0945832125761144,0.3126574808044272,0.00019651897309813648
55.0,10.992,7.1,0.498,-0.8556,221.04,0.00037265919631892337,0.00037265919631892337,0.0,-1.6019118284620961,1.0945832125761144,0.3126574808044272,0.00019651897309813648
55.0,10.992,7.1,0.498,-0.8556,221.4,0.00037334534250018866,0.00037334534250018866,0.0,-1.6019118284620961,1.0945832125761144,0.3126574808044272,0.00019651897309813648
55.0,10.992,7.1,0.498,-0.8556,221.76,0.00037403748122649227,0.00037403748122649227,0.0,-1.6019118284620961,1.0945832125761144,0.3126574808044272,0.00019651897309813648
55.0,10.992,7.1,0.498,-0.8556,222.12,0.0003747356124978343,0.0003747356124978343,0.0,-1.6019118284620961,1.0945832125761144,0.3126574808044272,0.00019651897309813648
55.0,10.992,7.1,0.498,-0.8556,222.48,0.000375439736314215,0.000375439736314215,0.0,-1.6019118284620961,1.0945832125761144,0.3126574808044272,0.00019651897309813648
55.0,10.992,7.1,0.498,-0.8556,222.84,0.0003761498526756342,0.0003761498526756342,0.0,-1.6019118284620961,1.0945832125761144,0.3126574808044272,0.00019651897309813648
55.0,10.992,7.1,0.498,-0.8556,223.2,0.00037686596158209183,0.00037686596158209183,0.0,-1.6019118284620961,1.0945832125761144,0.3126574808044272,0.00019651897309813648
55.0,10.992,7.1,0.498,-0.8556,223.56,0.0003775880630335881,0.0003775880630335881,0.0,-1.6019118284620961,1.0945832125761144,0.3126574808044272,0.00019651897309813648
55.0,10.992,7.1,0.498,-0.8556,223.92,0.0003783161570301227,0.0003783161570301227,0.0,-1.6019118284620961,1.0945832125761144,0.3126574808044272,0.00019651897309813648
55.0,10.992,7.1,0.498,-0.8556,224.28,0.0003790502435716957,0.0003790502435716957,0.0,-1.6019118284620961,1.0945832125761144,0.3126574808044272,0.00019651897309813648
55.0,10.992,7.1,0.498,-0.8556,224.64,0.0003797903226583074,0.0003797903226583074,0.0,-1.6019118284620961,1.0945832125761144,0.3126574808044272,0.00019651897309813648
55.0,10.992,7.1,0.498,-0.8556,225.0,0.0003805363942899577,0.0003805363942899577,0.0,-1.6019118284620961,1.0945832125761144,0.3126574808044272,0.00019651897309813648
55.0,10.992,7.1,0.498,-0.8556,225.35999999999999,0.0003812884584666463,0.0003812884584666463,0.0,-1.6019118284620961,1.0945832125761144,0.3126574808044272,0.00019651897309813648
55.0,10.992,7.1,0.498,-0.8556,225.72,0.00038204651518837333,0.00038204651518837333,0.0,-1.6019118284620961,1.0945832125761144,0.3126574808044272,0.00019651897309813648
55.0,10.992,7.1,0.498,-0.8556,226.07999999999998,0.000382810564455139,0.000382810564455139,0.0,-1.6019118284620961,1.0945832125761144,0.3126574808044272,0.00019651897309813648
55.0,10.992,7.1,0.498,-0.8556,226.44,0.00038358060626694323,0.00038358060626694323,0.0,-1.6019118284620961,1.0945832125761144,0.3126574808044272,0.00019651897309813648
55.0,10.992,7.1,0.498,-0.8556,226.79999999999998,0.0003843566406237859,0.0003843566406237859,0.0,-1.6019118284620961,1.0945832125761144,0.3126574808044272,0.00019651897309813648
55.0,10.992,7.1,0.498,-0.8556,227.16,0.00038513866752566716,0.00038513866752566716,0.0,-1.6019118284620961,1.0945832125761144,0.3126574808044272,0.00019651897309813648
55.0,10.992,7.1,0.498,-0.8556,227.51999999999998,0.00038592668697258665,0.00038592668697258665,0.0,-1.6019118284620961,1.0945832125761144,0.3126574808044272,0.00019651897309813648
55.0,10.992,7.1,0.498,-0.8556,227.88,0.0003867206989645449,0.0003867206989645449,0.0,-1.6019118284620961,1.0945832125761144,0.3126574808044272,0.00019651897309813648
55.0,10.992,7.1,0.498,-0.8556,228.23999999999998,0.00038752070350154156,0.00038752070350154156,0.0,-1.6019118284620961,1.0945832125761144,0.3126574808044272,0.00019651897309813648
55.0,10.992,7.1,0.498,-0.8556,228.6,0.00038832670058357676,0.00038832670058357676,0.0,-1.6019118284620961,1.0945832125761144,0.3126574808044272,0.00019651897309813648
55.0,10.992,7.1,0.498,-0.8556,228.95999999999998,0.0003891386902106504,0.0003891386902106504,0.0,-1.6019118284620961,1.0945832125761144,0.3126574808044272,0.00019651897309813648
55.0,10.992,7.1,0.498,-0.8556,229.32,0.00038995667238276254,0.00038995667238276254,0.0,-1.6019118284620961,1.0945832125761144,0.3126574808044272,0.00019651897309813648
55.0,10.992,7.1,0.498,-0.8556,229.67999999999998,0.0003907806470999131,0.0003907806470999131,0.0,-1.6019118284620961,1.0945832125761144,0.3126574808044272,0.00019651897309813648
55.0,10.992,7.1,0.498,-0.8556,230.04,0.00039161061436210245,0.00039161061436210245,0.0,-1.6019118284620961,1.0945832125761144,0.3126574808044272,0.00019651897309813648
55.0,10.992,7.1,0.498,-0.8556,230.39999999999998,0.0003924465741693301,0.0003924465741693301,0.0,-1.6019118284620961,1.0945832125761144,0.3126574808044272,0.00019651897309813648
55.0,10.992,7.1,0.498,-0.8556,230.76,0.00039328852652159617,0.00039328852652159617,0.0,-1.6019118284620961,1.0945832125761144,0.3126574808044272,0.00019651897309813648
55.0,10.992,7.1,0.498,-0.8556,231.12,0.0003941364714189009,0.0003941364714189009,0.0,-1.6019118284620961,1.0945832125761144,0.3126574808044272,0.00019651897309813648
55.0,10.992,7.1,0.498,-0.8556,231.48,0.00039499040886124413,0.00039499040886124413,0.0,-1.6019118284620961,1.0945832125761144,0.3126574808044272,0.00019651897309813648
55.0,10.992,7.1,0.498,-0.8556,231.84,0.0003958503388486259,0.0003958503388486259,0.0,-1.6019118284620961,1.0945832125761144,0.3126574808044272,0.00019651897309813648
55.0,10.992,7.1,0.498,-0.8556,232.2,0.000396716261381046,0.000396716261381046,0.0,-1.6019118284620961,1.0945832125761144,0.3126574808044272,0.00019651897309813648
55.0,10.992,7.1,0.498,-0.8556,232.56,0.00039758817645850464,0.00039758817645850464,0.0,-1.6019118284620961,1.0945832125761144,0.3126574808044272,0.00019651897309813648
55.0,10.992,7.1,0.498,-0.8556,232.92,0.0003984660840810018,0.0003984660840810018,0.0,-1.6019118284620961,1.0945832125761144,0.3126574808044272,0.00019651897309813648
55.0,10.992,7.1,0.498,-0.8556,233.28,0.0003993499842485376,0.0003993499842485376,0.0,-1.6019118284620961,1.0945832125761144,0.3126574808044272,0.00019651897309813648
55.0,10.992,7.1,0.498,-0.8556,233.64,0.00040023987696111173,0.00040023987696111173,0.0,-1.6019118284620961,1.0945832125761144,0.3126574808044272,0.00019651897309813648
55.0,10.992,7.1,0.498,-0.8556,234.0,0.0004011357622187243,0.0004011357622187243,0.0,-1.6019118284620961,1.0945832125761144,0.3126574808044272,0.00019651897309813648
55.0,10.992,7.1,0.498,-0.8556,234.35999999999999,0.00040203764002137547,0.00040203764002137547,0.0,-1.6019118284620961,1.0945832125761144,0.3126574808044272,0.00019651897309813648
55.0,10.992,7.1,0.498,-0.8556,234.72,0.0004029455103690653,0.0004029455103690653,0.0,-1.6019118284620961,1.0945832125761144,0.3126574808044272,0.00019651897309813648
55.0,10.992,7.1,0.498,-0.8556,235.07999999999998,0.00040385937326179345,0.00040385937326179345,0.0,-1.6019118284620961,1.0945832125761144,0.3126574808044272,0.00019651897309813648
55.0,10.992,7.1,0.498,-0.8556,235.44,0.00040477922869956023,0.00040477922869956023,0.0,-1.6019118284620961,1.0945832125761144,0.3126574808044272,0.00019651897309813648
55.0,10.992,7.1,0.498,-0.8556,235.79999999999998,0.00040570507668236545,0.00040570507668236545,0.0,-1.6019118284620961,1.0945832125761144,0.3126574808044272,0.00019651897309813648
55.0,10.992,7.1,0.498,-0.8556,236.16,0.000406636917210209,0.000406636917210209,0.0,-1.6019118284620961,1.0945832125761144,0.3126574808044272,0.00019651897309813648
55.0,10.992,7.1,0.498,-0.8556,236.51999999999998,0.00040757475028309125,0.00040757475028309125,0.0,-1.6019118284620961,1.0945832125761144,0.3126574808044272,0.00019651897309813648
55.0,10.992,7.1,0.498,-0.8556,236.88,0.00040851857590101196,0.00040851857590101196,0.0,-1.6019118284620961,1.0945832125761144,0.3126574808044272,0.00019651897309813648
55.0,10.992,7.1,0.498,-0.8556,237.23999999999998,0.0004094683940639712,0.0004094683940639712,0.0,-1.6019118284620961,1.0945832125761144,0.3126574808044272,0.00019651897309813648
55.0,10.992,7.1,0.498,-0.8556,237.6,0.00041042420477196875,0.00041042420477196875,0.0,-1.6019118284620961,1.0945832125761144,0.3126574808044272,0.00019651897309813648
55.0,10.992,7.1,0.498,-0.8556,237.95999999999998,0.00041138600802500494,0.00041138600802500494,0.0,-1.6019118284620961,1.0945832125761144,0.3126574808044272,0.00019651897309813648
55.0,10.992,7.1,0.498,-0.8556,238.32,0.0004123538038230798,0.0004123538038230798,0.0,-1.6019118284620961,1.0945832125761144,0.3126574808044272,0.00019651897309813648
55.0,10.992,7.1,0.498,-0.8556,238.67999999999998,0.00041332759216619293,0.00041332759216619293,0.0,-1.6019118284620961,1.0945832125761144,0.3126574808044272,0.00019651897309813648
55.0,10.992,7.1,0.498,-0.8556,239.04,0.00041430737305434473,0.00041430737305434473,0.0,-1.6019118284620961,1.0945832125761144,0.3126574808044272,0.00019651897309813648
55.0,10.992,7.1,0.498,-0.8556,239.39999999999998,0.00041529314648753473,0.00041529314648753473,0.0,-1.6019118284620961,1.0945832125761144,0.3126574808044272,0.00019651897309813648
55.0,10.992,7.1,0.498,-0.8556,239.76,0.0004162849124657636,0.0004162849124657636,0.0,-1.6019118284620961,1.0945832125761144,0.3126574808044272,0.00019651897309813648
55.0,10.992,7.1,0.498,-0.8556,240.12,0.0004172826709890309,0.0004172826709890309,0.0,-1.6019118284620961,1.0945832125761144,0.3126574808044272,0.00019651897309813648
55.0,10.992,7.1,0.498,-0.8556,240.48,0.0004182864220573366,0.0004182864220573366,0.0,-1.6019118284620961,1.0945832125761144,0.3126574808044272,0.00019651897309813648
55.0,10.992,7.1,0.498,-0.8556,240.84,0.0004192961656706807,0.0004192961656706807,0.0,-1.6019118284620961,1.0945832125761144,0.3126574808044272,0.00019651897309813648
55.0,10.992,7.1,0.498,-0.8556,241.2,0.0004203119018290634,0.0004203119018290634,0.0,-1.6019118284620961,1.0945832125761144,0.3126574808044272,0.00019651897309813648
55.0,10.992,7.1,0.498,-0.8556,241.56,0.0004213336305324847,0.0004213336305324847,0.0,-1.6019118284620961,1.0945832125761144,0.3126574808044272,0.00019651897309813648
55.0,10.992,7.1,0.498,-0.8556,241.92,0.00042236135178094444,0.00042236135178094444,0.0,-1.6019118284620961,1.0945832125761144,0.3126574808044272,0.00019651897309813648
55.0,10.992,7.1,0.498,-0.8556,242.28,0.0004233950655744427,0.0004233950655744427,0.0,-1.6019118284620961,1.0945832125761144,0.3126574808044272,0.00019651897309813648
55.0,10.992,7.1,0.498,-0.8556,242.64,0.0004244347719129794,0.0004244347719129794,0.0,-1.6019118284620961,1.0945832125761144,0.3126574808044272,0.00019651897309813648
55.0,10.992,7.1,0.498,-0.8556,243.0,0.0004254804707965545,0.0004254804707965545,0.0,-1.6019118284620961,1.0945832125761144,0.3126574808044272,0.00019651897309813648
55.0,10.992,7.1,0.498,-0.8556,243.35999999999999,0.0004265321622251683,0.0004265321622251683,0.0,-1.6019118284620961,1.0945832125761144,0.3126574808044272,0.00019651897309813648
55.0,10.992,7.1,0.498,-0.8556,243.72,0.00042758984619882057,0.00042758984619882057,0.0,-1.6019118284620961,1.0945832125761144,0.3126574808044272,0.00019651897309813648
55.0,10.992,7.1,0.498,-0.8556,244.07999999999998,0.0004286535227175113,0.0004286535227175113,0.0,-1.6019118284620961,1.0945832125761144,0.3126574808044272,0.00019651897309813648
55.0,10.992,7.1,0.498,-0.8556,244.44,0.00042972319178124043,0.00042972319178124043,0.0,-1.6019118284620961,1.0945832125761144,0.3126574808044272,0.00019651897309813648
55.0,10.992,7.1,0.498,-0.8556,244.79999999999998,0.0004307988533900081,0.0004307988533900081,0.0,-1.6019118284620961,1.0945832125761144,0.3126574808044272,0.00019651897309813648
55.0,10.992,7.1,0.498,-0.8556,245.16,0.0004318805075438144,0.0004318805075438144,0.0,-1.6019118284620961,1.0945832125761144,0.3126574808044272,0.00019651897309813648
55.0,10.992,7.1,0.498,-0.8556,245.51999999999998,0.00043296815424265916,0.00043296815424265916,0.0,-1.6019118284620961,1.0945832125761144,0.3126574808044272,0.00019651897309813648
55.0,10.992,7.1,0.498,-0.8556,245.88,0.00043406179348654244,0.00043406179348654244,0.0,-1.6019118284620961,1.0945832125761144,0.3126574808044272,0.00019651897309813648
55.0,10.992,7.1,0.498,-0.8556,246.23999999999998,0.00043516142527546403,0.00043516142527546403,0.0,-1.6019118284620961,1.0945832125761144,0.3126574808044272,0.00019651897309813648
55.0,10.992,7.1,0.498,-0.8556,246.6,0.00043626704960942437,0.00043626704960942437,0.0,-1.6019118284620961,1.0945832125761144,0.3126574808044272,0.00019651897309813648
55.0,10.992,7.1,0.498,-0.8556,246.95999999999998,0.00043737866648842303,0.00043737866648842303,0.0,-1.6019118284620961,1.0945832125761144,0.3126574808044272,0.00019651897309813648
55.0,10.992,7.1,0.498,-0.8556,247.32,0.00043849627591246044,0.00043849627591246044,0.0,-1.6019118284620961,1.0945832125761144,0.3126574808044272,0.00019651897309813648
55.0,10.992,7.1,0.498,-0.8556,247.67999999999998,0.00043961987788153605,0.00043961987788153605,0.0,-1.6019118284620961,1.0945832125761144,0.3126574808044272,0.00019651897309813648
55.0,10.992,7.1,0.498,-0.8556,248.04,0.0004407494723956502,0.0004407494723956502,0.0,-1.6019118284620961,1.0945832125761144,0.3126574808044272,0.00019651897309813648
55.0,10.992,7.1,0.498,-0.8556,248.39999999999998,0.000441885059454803,0.000441885059454803,0.0,-1.6019118284620961,1.0945832125761144,0.3126574808044272,0.00019651897309813648
55.0,10.992,7.1,0.498,-0.8556,248.76,0.0004430266390589943,0.0004430266390589943,0.0,-1.6019118284620961,1.0945832125761144,0.3126574808044272,0.00019651897309813648
55.0,10.992,7.1,0.498,-0.8556,249.12,0.0004441742112082242,0.0004441742112082242,0.0,-1.6019118284620961,1.0945832125761144,0.3126574808044272,0.00019651897309813648
55.0,10.992,7.1,0.498,-0.8556,249.48,0.00044532777590249213,0.00044532777590249213,0.0,-1.6019118284620961,1.0945832125761144,0.3126574808044272,0.00019651897309813648
55.0,10.992,7.1,0.498,-0.8556,249.84,0.00044648733314179906,0.00044648733314179906,0.0,-1.6019118284620961,1.0945832125761144,0.3126574808044272,0.00019651897309813648
55.0,10.992,7.1,0.498,-0.8556,250.2,0.0004476528829261443,0.0004476528829261443,0.0,-1.6019118284620961,1.0945832125761144,0.3126574808044272,0.00019651897309813648
55.0,10.992,7.1,0.498,-0.8556,250.56,0.00044882442525552807,0.00044882442525552807,0.0,-1.6019118284620961,1.0945832125761144,0.3126574808044272,0.00019651897309813648
55.0,10.992,7.1,0.498,-0.8556,250.92,0.0004500019601299504,0.0004500019601299504,0.0,-1.6019118284620961,1.0945832125761144,0.3126574808044272,0.00019651897309813648
