set,set,k,QQ,x_b,t,phi_x,F,sigmaF,Mean F Prediction,Std Dev Prediction,ReH_pred,ReH_std,ReE_pred,ReE_std,ReHt_pred,ReHt_std,dvcs_pred,dvcs_std
137,137,5.75,2.1,0.305,-0.45,8.12,0.285,0.02949,0.2880069,0.017395133,0.15093042,0.5296211,0.18763255,0.51158595,-0.07257236,0.61704654,0.002098267,0.0026430876
137,137,5.75,2.1,0.305,-0.45,22.33,0.1667,0.01657,0.18445739,0.009924456,0.15093042,0.5296211,0.18763255,0.51158595,-0.07257236,0.61704654,0.002098267,0.0026430876
137,137,5.75,2.1,0.305,-0.45,36.75,0.1034,0.01222,0.104279414,0.0046159714,0.15093042,0.5296211,0.18763255,0.51158595,-0.07257236,0.61704654,0.002098267,0.0026430876
137,137,5.75,2.1,0.305,-0.45,51.83,0.0772,0.00828,0.05929697,0.0025894616,0.15093042,0.5296211,0.18763255,0.51158595,-0.07257236,0.61704654,0.002098267,0.0026430876
137,137,5.75,2.1,0.305,-0.45,66.91,0.0498,0.00708,0.03619518,0.002388375,0.15093042,0.5296211,0.18763255,0.51158595,-0.07257236,0.61704654,0.002098267,0.0026430876
137,137,5.75,2.1,0.305,-0.45,82.0,0.0254,0.00871,0.023823379,0.0024917026,0.15093042,0.5296211,0.18763255,0.51158595,-0.07257236,0.61704654,0.002098267,0.0026430876
137,137,5.75,2.1,0.305,-0.45,97.08,0.0271,0.00914,0.016879834,0.0025454687,0.15093042,0.5296211,0.18763255,0.51158595,-0.07257236,0.61704654,0.002098267,0.0026430876
137,137,5.75,2.1,0.305,-0.45,112.15,0.0,0.0,0.012821113,0.0025508606,0.15093042,0.5296211,0.18763255,0.51158595,-0.07257236,0.61704654,0.002098267,0.0026430876
137,137,5.75,2.1,0.305,-0.45,127.23,0.0,0.0,0.010383531,0.002536335,0.15093042,0.5296211,0.18763255,0.51158595,-0.07257236,0.61704654,0.002098267,0.0026430876
137,137,5.75,2.1,0.305,-0.45,142.3,0.0,0.0,0.008920829,0.0025185084,0.15093042,0.5296211,0.18763255,0.51158595,-0.07257236,0.61704654,0.002098267,0.0026430876
137,137,5.75,2.1,0.305,-0.45,157.39,0.0,0.0,0.008087476,0.0025046174,0.15093042,0.5296211,0.18763255,0.51158595,-0.07257236,0.61704654,0.002098267,0.0026430876
137,137,5.75,2.1,0.305,-0.45,172.47,0.0,0.0,0.0077089653,0.0024973138,0.15093042,0.5296211,0.18763255,0.51158595,-0.07257236,0.61704654,0.002098267,0.0026430876
137,137,5.75,2.1,0.305,-0.45,187.53,0.0,0.0,0.007708962,0.0024973138,0.15093042,0.5296211,0.18763255,0.51158595,-0.07257236,0.61704654,0.002098267,0.0026430876
137,137,5.75,2.1,0.305,-0.45,202.61,0.0,0.0,0.008087476,0.0025046174,0.15093042,0.5296211,0.18763255,0.51158595,-0.07257236,0.61704654,0.002098267,0.0026430876
137,137,5.75,2.1,0.305,-0.45,217.7,0.0,0.0,0.008920827,0.0025185084,0.15093042,0.5296211,0.18763255,0.51158595,-0.07257236,0.61704654,0.002098267,0.0026430876
137,137,5.75,2.1,0.305,-0.45,232.77,0.0,0.0,0.010383531,0.002536335,0.15093042,0.5296211,0.18763255,0.51158595,-0.07257236,0.61704654,0.002098267,0.0026430876
137,137,5.75,2.1,0.305,-0.45,247.85,0.0,0.0,0.012821108,0.0025508604,0.15093042,0.5296211,0.18763255,0.51158595,-0.07257236,0.61704654,0.002098267,0.0026430876
137,137,5.75,2.1,0.305,-0.45,262.92,0.0287,0.00906,0.016879834,0.0025454687,0.15093042,0.5296211,0.18763255,0.51158595,-0.07257236,0.61704654,0.002098267,0.0026430876
137,137,5.75,2.1,0.305,-0.45,278.0,0.0415,0.00706,0.023823379,0.0024917026,0.15093042,0.5296211,0.18763255,0.51158595,-0.07257236,0.61704654,0.002098267,0.0026430876
137,137,5.75,2.1,0.305,-0.45,293.09,0.0503,0.00795,0.03619518,0.002388375,0.15093042,0.5296211,0.18763255,0.51158595,-0.07257236,0.61704654,0.002098267,0.0026430876
137,137,5.75,2.1,0.305,-0.45,308.17,0.075,0.01026,0.059297003,0.0025894623,0.15093042,0.5296211,0.18763255,0.51158595,-0.07257236,0.61704654,0.002098267,0.0026430876
137,137,5.75,2.1,0.305,-0.45,323.25,0.1142,0.01174,0.104279324,0.004615965,0.15093042,0.5296211,0.18763255,0.51158595,-0.07257236,0.61704654,0.002098267,0.0026430876
137,137,5.75,2.1,0.305,-0.45,337.67,0.1783,0.02395,0.18445764,0.009924467,0.15093042,0.5296211,0.18763255,0.51158595,-0.07257236,0.61704654,0.002098267,0.0026430876
137,137,5.75,2.1,0.305,-0.45,351.88,0.2929,0.03418,0.2880069,0.017395133,0.15093042,0.5296211,0.18763255,0.51158595,-0.07257236,0.61704654,0.002098267,0.0026430876
138,138,5.75,2.56,0.301,-0.12,7.5,0.0,0.0,0.058619596,0.032213114,-6.762163,1.7909099,-10.5208845,1.9633344,-9.503002,2.0166454,-0.16482371,0.0127037335
138,138,5.75,2.56,0.301,-0.12,22.44,0.0,0.0,0.055139184,0.030283496,-6.762163,1.7909099,-10.5208845,1.9633344,-9.503002,2.0166454,-0.16482371,0.0127037335
138,138,5.75,2.56,0.301,-0.12,37.4,0.2299,0.10456,0.048810914,0.026902942,-6.762163,1.7909099,-10.5208845,1.9633344,-9.503002,2.0166454,-0.16482371,0.0127037335
138,138,5.75,2.56,0.301,-0.12,52.37,0.2731,0.18812,0.040641747,0.022822218,-6.762163,1.7909099,-10.5208845,1.9633344,-9.503002,2.0166454,-0.16482371,0.0127037335
138,138,5.75,2.56,0.301,-0.12,67.36,0.0,0.0,0.03167099,0.018799573,-6.762163,1.7909099,-10.5208845,1.9633344,-9.503002,2.0166454,-0.16482371,0.0127037335
138,138,5.75,2.56,0.301,-0.12,82.36,0.0,0.0,0.022766482,0.015433695,-6.762163,1.7909099,-10.5208845,1.9633344,-9.503002,2.0166454,-0.16482371,0.0127037335
138,138,5.75,2.56,0.301,-0.12,97.37,0.0,0.0,0.014536826,0.0130705,-6.762163,1.7909099,-10.5208845,1.9633344,-9.503002,2.0166454,-0.16482371,0.0127037335
138,138,5.75,2.56,0.301,-0.12,112.38,0.0,0.0,0.0073706387,0.011757046,-6.762163,1.7909099,-10.5208845,1.9633344,-9.503002,2.0166454,-0.16482371,0.0127037335
138,138,5.75,2.56,0.301,-0.12,127.4,0.0,0.0,0.0014865138,0.0112576205,-6.762163,1.7909099,-10.5208845,1.9633344,-9.503002,2.0166454,-0.16482371,0.0127037335
138,138,5.75,2.56,0.301,-0.12,142.42,0.0,0.0,-0.0029902742,0.01121613,-6.762163,1.7909099,-10.5208845,1.9633344,-9.503002,2.0166454,-0.16482371,0.0127037335
138,138,5.75,2.56,0.301,-0.12,157.45,0.0,0.0,-0.006000127,0.011333556,-6.762163,1.7909099,-10.5208845,1.9633344,-9.503002,2.0166454,-0.16482371,0.0127037335
138,138,5.75,2.56,0.301,-0.12,172.48,0.0,0.0,-0.007510883,0.011430938,-6.762163,1.7909099,-10.5208845,1.9633344,-9.503002,2.0166454,-0.16482371,0.0127037335
138,138,5.75,2.56,0.301,-0.12,187.52,0.0,0.0,-0.007510883,0.011430938,-6.762163,1.7909099,-10.5208845,1.9633344,-9.503002,2.0166454,-0.16482371,0.0127037335
138,138,5.75,2.56,0.301,-0.12,202.55,0.0,0.0,-0.0060001216,0.011333554,-6.762163,1.7909099,-10.5208845,1.9633344,-9.503002,2.0166454,-0.16482371,0.0127037335
138,138,5.75,2.56,0.301,-0.12,217.58,0.0,0.0,-0.0029902742,0.01121613,-6.762163,1.7909099,-10.5208845,1.9633344,-9.503002,2.0166454,-0.16482371,0.0127037335
138,138,5.75,2.56,0.301,-0.12,232.6,0.0,0.0,0.0014865138,0.0112576205,-6.762163,1.7909099,-10.5208845,1.9633344,-9.503002,2.0166454,-0.16482371,0.0127037335
138,138,5.75,2.56,0.301,-0.12,247.62,0.0,0.0,0.007370661,0.011757045,-6.762163,1.7909099,-10.5208845,1.9633344,-9.503002,2.0166454,-0.16482371,0.0127037335
138,138,5.75,2.56,0.301,-0.12,262.63,0.0,0.0,0.014536826,0.0130705,-6.762163,1.7909099,-10.5208845,1.9633344,-9.503002,2.0166454,-0.16482371,0.0127037335
138,138,5.75,2.56,0.301,-0.12,277.64,0.0,0.0,0.022766491,0.015433694,-6.762163,1.7909099,-10.5208845,1.9633344,-9.503002,2.0166454,-0.16482371,0.0127037335
138,138,5.75,2.56,0.301,-0.12,292.64,0.0,0.0,0.031671,0.018799573,-6.762163,1.7909099,-10.5208845,1.9633344,-9.503002,2.0166454,-0.16482371,0.0127037335
138,138,5.75,2.56,0.301,-0.12,307.63,0.0,0.0,0.04064176,0.022822214,-6.762163,1.7909099,-10.5208845,1.9633344,-9.503002,2.0166454,-0.16482371,0.0127037335
138,138,5.75,2.56,0.301,-0.12,322.6,0.0,0.0,0.048810925,0.02690294,-6.762163,1.7909099,-10.5208845,1.9633344,-9.503002,2.0166454,-0.16482371,0.0127037335
138,138,5.75,2.56,0.301,-0.12,337.56,0.0,0.0,0.055139184,0.030283496,-6.762163,1.7909099,-10.5208845,1.9633344,-9.503002,2.0166454,-0.16482371,0.0127037335
138,138,5.75,2.56,0.301,-0.12,352.5,0.0,0.0,0.0586196,0.03221311,-6.762163,1.7909099,-10.5208845,1.9633344,-9.503002,2.0166454,-0.16482371,0.0127037335
139,139,5.75,2.58,0.304,-0.15,7.48,0.3752,0.06462,0.41138935,0.022832375,4.6975207,1.0224298,5.030968,1.1000396,5.211455,1.1336524,-0.06462455,0.010734885
139,139,5.75,2.58,0.304,-0.15,22.46,0.3232,0.03307,0.3724922,0.0206594,4.6975207,1.0224298,5.030968,1.1000396,5.211455,1.1336524,-0.06462455,0.010734885
139,139,5.75,2.58,0.304,-0.15,37.39,0.3273,0.03177,0.30905503,0.017329529,4.6975207,1.0224298,5.030968,1.1000396,5.211455,1.1336524,-0.06462455,0.010734885
139,139,5.75,2.58,0.304,-0.15,52.25,0.2669,0.03884,0.23890671,0.014130342,4.6975207,1.0224298,5.030968,1.1000396,5.211455,1.1336524,-0.06462455,0.010734885
139,139,5.75,2.58,0.304,-0.15,67.24,0.2115,0.04254,0.17344636,0.011910968,4.6975207,1.0224298,5.030968,1.1000396,5.211455,1.1336524,-0.06462455,0.010734885
139,139,5.75,2.58,0.304,-0.15,82.25,0.1763,0.06498,0.11879255,0.010916546,4.6975207,1.0224298,5.030968,1.1000396,5.211455,1.1336524,-0.06462455,0.010734885
139,139,5.75,2.58,0.304,-0.15,97.27,0.0,0.0,0.07595731,0.010798809,4.6975207,1.0224298,5.030968,1.1000396,5.211455,1.1336524,-0.06462455,0.010734885
139,139,5.75,2.58,0.304,-0.15,112.3,0.0,0.0,0.043780707,0.0110792555,4.6975207,1.0224298,5.030968,1.1000396,5.211455,1.1336524,-0.06462455,0.010734885
139,139,5.75,2.58,0.304,-0.15,127.34,0.0,0.0,0.020513907,0.011446674,4.6975207,1.0224298,5.030968,1.1000396,5.211455,1.1336524,-0.06462455,0.010734885
139,139,5.75,2.58,0.304,-0.15,142.38,0.0,0.0,0.004534394,0.011761733,4.6975207,1.0224298,5.030968,1.1000396,5.211455,1.1336524,-0.06462455,0.010734885
139,139,5.75,2.58,0.304,-0.15,157.42,0.0,0.0,-0.0054268064,0.01197812,4.6975207,1.0224298,5.030968,1.1000396,5.211455,1.1336524,-0.06462455,0.010734885
139,139,5.75,2.58,0.304,-0.15,172.47,0.0,0.0,-0.010206821,0.0120863,4.6975207,1.0224298,5.030968,1.1000396,5.211455,1.1336524,-0.06462455,0.010734885
139,139,5.75,2.58,0.304,-0.15,187.53,0.0,0.0,-0.010206825,0.012086302,4.6975207,1.0224298,5.030968,1.1000396,5.211455,1.1336524,-0.06462455,0.010734885
139,139,5.75,2.58,0.304,-0.15,202.58,0.0,0.0,-0.005426812,0.011978121,4.6975207,1.0224298,5.030968,1.1000396,5.211455,1.1336524,-0.06462455,0.010734885
139,139,5.75,2.58,0.304,-0.15,217.62,0.0,0.0,0.004534384,0.011761734,4.6975207,1.0224298,5.030968,1.1000396,5.211455,1.1336524,-0.06462455,0.010734885
139,139,5.75,2.58,0.304,-0.15,232.66,0.0,0.0,0.020513907,0.011446674,4.6975207,1.0224298,5.030968,1.1000396,5.211455,1.1336524,-0.06462455,0.010734885
139,139,5.75,2.58,0.304,-0.15,247.7,0.0,0.0,0.043780707,0.0110792555,4.6975207,1.0224298,5.030968,1.1000396,5.211455,1.1336524,-0.06462455,0.010734885
139,139,5.75,2.58,0.304,-0.15,262.73,0.0,0.0,0.0759573,0.010798808,4.6975207,1.0224298,5.030968,1.1000396,5.211455,1.1336524,-0.06462455,0.010734885
139,139,5.75,2.58,0.304,-0.15,277.75,0.2471,0.12242,0.11879252,0.010916546,4.6975207,1.0224298,5.030968,1.1000396,5.211455,1.1336524,-0.06462455,0.010734885
139,139,5.75,2.58,0.304,-0.15,292.76,0.2131,0.05148,0.1734463,0.011910967,4.6975207,1.0224298,5.030968,1.1000396,5.211455,1.1336524,-0.06462455,0.010734885
139,139,5.75,2.58,0.304,-0.15,307.75,0.2501,0.03568,0.23890647,0.014130337,4.6975207,1.0224298,5.030968,1.1000396,5.211455,1.1336524,-0.06462455,0.010734885
139,139,5.75,2.58,0.304,-0.15,322.61,0.3465,0.05023,0.3090549,0.017329525,4.6975207,1.0224298,5.030968,1.1000396,5.211455,1.1336524,-0.06462455,0.010734885
139,139,5.75,2.58,0.304,-0.15,337.54,0.3893,0.0396,0.3724922,0.0206594,4.6975207,1.0224298,5.030968,1.1000396,5.211455,1.1336524,-0.06462455,0.010734885
139,139,5.75,2.58,0.304,-0.15,352.52,0.3879,0.04209,0.41138935,0.022832373,4.6975207,1.0224298,5.030968,1.1000396,5.211455,1.1336524,-0.06462455,0.010734885
140,140,5.75,2.58,0.304,-0.2,7.52,0.4533,0.04555,0.4468786,0.020949738,0.06952514,0.786078,0.071962394,0.80384195,0.08305419,0.89920056,-0.0004577442,0.005308491
140,140,5.75,2.58,0.304,-0.2,22.49,0.4004,0.05037,0.3897164,0.017303362,0.06952514,0.786078,0.071962394,0.80384195,0.08305419,0.89920056,-0.0004577442,0.005308491
140,140,5.75,2.58,0.304,-0.2,37.48,0.2841,0.03238,0.3092194,0.012367671,0.06952514,0.786078,0.071962394,0.80384195,0.08305419,0.89920056,-0.0004577442,0.005308491
140,140,5.75,2.58,0.304,-0.2,52.19,0.2525,0.02387,0.23606318,0.008323183,0.06952514,0.786078,0.071962394,0.80384195,0.08305419,0.89920056,-0.0004577442,0.005308491
140,140,5.75,2.58,0.304,-0.2,67.14,0.159,0.02298,0.1779575,0.005887672,0.06952514,0.786078,0.071962394,0.80384195,0.08305419,0.89920056,-0.0004577442,0.005308491
140,140,5.75,2.58,0.304,-0.2,82.17,0.1405,0.02031,0.13560992,0.005066862,0.06952514,0.786078,0.071962394,0.80384195,0.08305419,0.89920056,-0.0004577442,0.005308491
140,140,5.75,2.58,0.304,-0.2,97.21,0.0915,0.0201,0.10581178,0.0051394706,0.06952514,0.786078,0.071962394,0.80384195,0.08305419,0.89920056,-0.0004577442,0.005308491
140,140,5.75,2.58,0.304,-0.2,112.25,0.073,0.01393,0.08514531,0.0054447544,0.06952514,0.786078,0.071962394,0.80384195,0.08305419,0.89920056,-0.0004577442,0.005308491
140,140,5.75,2.58,0.304,-0.2,127.3,0.1045,0.02206,0.071016885,0.0057227234,0.06952514,0.786078,0.071962394,0.80384195,0.08305419,0.89920056,-0.0004577442,0.005308491
140,140,5.75,2.58,0.304,-0.2,142.36,0.0675,0.01747,0.061673433,0.0059182527,0.06952514,0.786078,0.071962394,0.80384195,0.08305419,0.89920056,-0.0004577442,0.005308491
140,140,5.75,2.58,0.304,-0.2,157.41,0.0654,0.0145,0.05599496,0.006036073,0.06952514,0.786078,0.071962394,0.80384195,0.08305419,0.89920056,-0.0004577442,0.005308491
140,140,5.75,2.58,0.304,-0.2,172.47,0.0407,0.01335,0.053307306,0.0060905796,0.06952514,0.786078,0.071962394,0.80384195,0.08305419,0.89920056,-0.0004577442,0.005308491
140,140,5.75,2.58,0.304,-0.2,187.53,0.0657,0.01768,0.053307306,0.00609058,0.06952514,0.786078,0.071962394,0.80384195,0.08305419,0.89920056,-0.0004577442,0.005308491
140,140,5.75,2.58,0.304,-0.2,202.59,0.0507,0.00958,0.05599496,0.006036073,0.06952514,0.786078,0.071962394,0.80384195,0.08305419,0.89920056,-0.0004577442,0.005308491
140,140,5.75,2.58,0.304,-0.2,217.64,0.0477,0.01946,0.061673425,0.005918253,0.06952514,0.786078,0.071962394,0.80384195,0.08305419,0.89920056,-0.0004577442,0.005308491
140,140,5.75,2.58,0.304,-0.2,232.7,0.0617,0.02197,0.071016885,0.0057227244,0.06952514,0.786078,0.071962394,0.80384195,0.08305419,0.89920056,-0.0004577442,0.005308491
140,140,5.75,2.58,0.304,-0.2,247.75,0.0737,0.01975,0.08514531,0.0054447544,0.06952514,0.786078,0.071962394,0.80384195,0.08305419,0.89920056,-0.0004577442,0.005308491
140,140,5.75,2.58,0.304,-0.2,262.79,0.1112,0.0162,0.105811745,0.00513947,0.06952514,0.786078,0.071962394,0.80384195,0.08305419,0.89920056,-0.0004577442,0.005308491
140,140,5.75,2.58,0.304,-0.2,277.83,0.1236,0.01761,0.13560985,0.0050668614,0.06952514,0.786078,0.071962394,0.80384195,0.08305419,0.89920056,-0.0004577442,0.005308491
140,140,5.75,2.58,0.304,-0.2,292.86,0.198,0.02508,0.1779575,0.0058876704,0.06952514,0.786078,0.071962394,0.80384195,0.08305419,0.89920056,-0.0004577442,0.005308491
140,140,5.75,2.58,0.304,-0.2,307.81,0.2485,0.02661,0.23606314,0.008323179,0.06952514,0.786078,0.071962394,0.80384195,0.08305419,0.89920056,-0.0004577442,0.005308491
140,140,5.75,2.58,0.304,-0.2,322.52,0.3092,0.03239,0.3092194,0.012367664,0.06952514,0.786078,0.071962394,0.80384195,0.08305419,0.89920056,-0.0004577442,0.005308491
140,140,5.75,2.58,0.304,-0.2,337.51,0.4506,0.0625,0.38971588,0.01730334,0.06952514,0.786078,0.071962394,0.80384195,0.08305419,0.89920056,-0.0004577442,0.005308491
140,140,5.75,2.58,0.304,-0.2,352.48,0.3892,0.04726,0.4468786,0.020949738,0.06952514,0.786078,0.071962394,0.80384195,0.08305419,0.89920056,-0.0004577442,0.005308491
141,141,5.75,2.58,0.305,-0.26,7.68,0.4998,0.06465,0.5268028,0.03478255,2.1014068,1.174019,2.0343149,1.134365,2.3506494,1.3195881,0.010160455,0.006147641
141,141,5.75,2.58,0.305,-0.26,22.75,0.3781,0.05841,0.4157649,0.02580955,2.1014068,1.174019,2.0343149,1.134365,2.3506494,1.3195881,0.010160455,0.006147641
141,141,5.75,2.58,0.305,-0.26,37.64,0.2458,0.02358,0.290647,0.016018106,2.1014068,1.174019,2.0343149,1.134365,2.3506494,1.3195881,0.010160455,0.006147641
141,141,5.75,2.58,0.305,-0.26,52.19,0.1975,0.02016,0.19871481,0.009473745,2.1014068,1.174019,2.0343149,1.134365,2.3506494,1.3195881,0.010160455,0.006147641
141,141,5.75,2.58,0.305,-0.26,67.07,0.1319,0.01994,0.13649982,0.006167196,2.1014068,1.174019,2.0343149,1.134365,2.3506494,1.3195881,0.010160455,0.006147641
141,141,5.75,2.58,0.305,-0.26,82.12,0.0953,0.01326,0.09639959,0.005317098,2.1014068,1.174019,2.0343149,1.134365,2.3506494,1.3195881,0.010160455,0.006147641
141,141,5.75,2.58,0.305,-0.26,97.17,0.0569,0.00824,0.07085685,0.005475229,2.1014068,1.174019,2.0343149,1.134365,2.3506494,1.3195881,0.010160455,0.006147641
141,141,5.75,2.58,0.305,-0.26,112.23,0.0532,0.00896,0.05443366,0.005775723,2.1014068,1.174019,2.0343149,1.134365,2.3506494,1.3195881,0.010160455,0.006147641
141,141,5.75,2.58,0.305,-0.26,127.29,0.0564,0.01443,0.043863215,0.0059990324,2.1014068,1.174019,2.0343149,1.134365,2.3506494,1.3195881,0.010160455,0.006147641
141,141,5.75,2.58,0.305,-0.26,142.35,0.0408,0.00872,0.037187774,0.006133287,2.1014068,1.174019,2.0343149,1.134365,2.3506494,1.3195881,0.010160455,0.006147641
141,141,5.75,2.58,0.305,-0.26,157.4,0.0424,0.00983,0.033259895,0.0062040896,2.1014068,1.174019,2.0343149,1.134365,2.3506494,1.3195881,0.010160455,0.006147641
141,141,5.75,2.58,0.305,-0.26,172.47,0.0406,0.01018,0.03143572,0.006233817,2.1014068,1.174019,2.0343149,1.134365,2.3506494,1.3195881,0.010160455,0.006147641
141,141,5.75,2.58,0.305,-0.26,187.53,0.0305,0.0078,0.031435717,0.006233816,2.1014068,1.174019,2.0343149,1.134365,2.3506494,1.3195881,0.010160455,0.006147641
141,141,5.75,2.58,0.305,-0.26,202.6,0.0417,0.00814,0.033259895,0.0062040896,2.1014068,1.174019,2.0343149,1.134365,2.3506494,1.3195881,0.010160455,0.006147641
141,141,5.75,2.58,0.305,-0.26,217.65,0.0404,0.00765,0.037187774,0.0061332877,2.1014068,1.174019,2.0343149,1.134365,2.3506494,1.3195881,0.010160455,0.006147641
141,141,5.75,2.58,0.305,-0.26,232.71,0.0408,0.01084,0.043863215,0.0059990324,2.1014068,1.174019,2.0343149,1.134365,2.3506494,1.3195881,0.010160455,0.006147641
141,141,5.75,2.58,0.305,-0.26,247.77,0.0533,0.0097,0.05443365,0.005775724,2.1014068,1.174019,2.0343149,1.134365,2.3506494,1.3195881,0.010160455,0.006147641
141,141,5.75,2.58,0.305,-0.26,262.83,0.0728,0.01771,0.07085685,0.0054752287,2.1014068,1.174019,2.0343149,1.134365,2.3506494,1.3195881,0.010160455,0.006147641
141,141,5.75,2.58,0.305,-0.26,277.88,0.0968,0.01289,0.096399575,0.005317098,2.1014068,1.174019,2.0343149,1.134365,2.3506494,1.3195881,0.010160455,0.006147641
141,141,5.75,2.58,0.305,-0.26,292.93,0.1366,0.016,0.13649982,0.0061671925,2.1014068,1.174019,2.0343149,1.134365,2.3506494,1.3195881,0.010160455,0.006147641
141,141,5.75,2.58,0.305,-0.26,307.81,0.2015,0.02148,0.19871478,0.009473739,2.1014068,1.174019,2.0343149,1.134365,2.3506494,1.3195881,0.010160455,0.006147641
141,141,5.75,2.58,0.305,-0.26,322.36,0.2872,0.03088,0.29064694,0.016018098,2.1014068,1.174019,2.0343149,1.134365,2.3506494,1.3195881,0.010160455,0.006147641
141,141,5.75,2.58,0.305,-0.26,337.25,0.4143,0.05676,0.41576412,0.025809506,2.1014068,1.174019,2.0343149,1.134365,2.3506494,1.3195881,0.010160455,0.006147641
141,141,5.75,2.58,0.305,-0.26,352.32,0.6113,0.05865,0.5268028,0.03478255,2.1014068,1.174019,2.0343149,1.134365,2.3506494,1.3195881,0.010160455,0.006147641
142,142,5.75,2.58,0.305,-0.34,8.74,0.0,0.0,0.19157448,0.049887598,-9.587543,1.4416634,-9.11881,1.5004022,-10.954977,1.783219,-0.006398201,0.016861603
142,142,5.75,2.58,0.305,-0.34,23.49,0.3463,0.03912,0.15299004,0.032116152,-9.587543,1.4416634,-9.11881,1.5004022,-10.954977,1.783219,-0.006398201,0.016861603
142,142,5.75,2.58,0.305,-0.34,37.77,0.2622,0.03301,0.121682614,0.02098389,-9.587543,1.4416634,-9.11881,1.5004022,-10.954977,1.783219,-0.006398201,0.016861603
142,142,5.75,2.58,0.305,-0.34,52.1,0.1357,0.01701,0.10124235,0.017346526,-9.587543,1.4416634,-9.11881,1.5004022,-10.954977,1.783219,-0.006398201,0.016861603
142,142,5.75,2.58,0.305,-0.34,66.99,0.0783,0.01276,0.08712131,0.016840259,-9.587543,1.4416634,-9.11881,1.5004022,-10.954977,1.783219,-0.006398201,0.016861603
142,142,5.75,2.58,0.305,-0.34,82.07,0.0675,0.00986,0.07697919,0.017049426,-9.587543,1.4416634,-9.11881,1.5004022,-10.954977,1.783219,-0.006398201,0.016861603
142,142,5.75,2.58,0.305,-0.34,97.14,0.055,0.00727,0.069424525,0.017270936,-9.587543,1.4416634,-9.11881,1.5004022,-10.954977,1.783219,-0.006398201,0.016861603
142,142,5.75,2.58,0.305,-0.34,112.21,0.0449,0.00757,0.06368985,0.017403599,-9.587543,1.4416634,-9.11881,1.5004022,-10.954977,1.783219,-0.006398201,0.016861603
142,142,5.75,2.58,0.305,-0.34,127.27,0.0286,0.01262,0.059391294,0.01746726,-9.587543,1.4416634,-9.11881,1.5004022,-10.954977,1.783219,-0.006398201,0.016861603
142,142,5.75,2.58,0.305,-0.34,142.34,0.0204,0.01221,0.056307487,0.017491931,-9.587543,1.4416634,-9.11881,1.5004022,-10.954977,1.783219,-0.006398201,0.016861603
142,142,5.75,2.58,0.305,-0.34,157.4,0.0276,0.00666,0.05431429,0.017498607,-9.587543,1.4416634,-9.11881,1.5004022,-10.954977,1.783219,-0.006398201,0.016861603
142,142,5.75,2.58,0.305,-0.34,172.46,0.0209,0.00677,0.053334784,0.017499305,-9.587543,1.4416634,-9.11881,1.5004022,-10.954977,1.783219,-0.006398201,0.016861603
142,142,5.75,2.58,0.305,-0.34,187.54,0.0172,0.00569,0.053334784,0.017499305,-9.587543,1.4416634,-9.11881,1.5004022,-10.954977,1.783219,-0.006398201,0.016861603
142,142,5.75,2.58,0.305,-0.34,202.6,0.0185,0.00533,0.05431429,0.017498607,-9.587543,1.4416634,-9.11881,1.5004022,-10.954977,1.783219,-0.006398201,0.016861603
142,142,5.75,2.58,0.305,-0.34,217.66,0.0282,0.00591,0.056307495,0.017491931,-9.587543,1.4416634,-9.11881,1.5004022,-10.954977,1.783219,-0.006398201,0.016861603
142,142,5.75,2.58,0.305,-0.34,232.73,0.0232,0.00996,0.059391316,0.01746726,-9.587543,1.4416634,-9.11881,1.5004022,-10.954977,1.783219,-0.006398201,0.016861603
142,142,5.75,2.58,0.305,-0.34,247.79,0.041,0.00994,0.06368986,0.017403599,-9.587543,1.4416634,-9.11881,1.5004022,-10.954977,1.783219,-0.006398201,0.016861603
142,142,5.75,2.58,0.305,-0.34,262.86,0.0473,0.00778,0.069424555,0.017270936,-9.587543,1.4416634,-9.11881,1.5004022,-10.954977,1.783219,-0.006398201,0.016861603
142,142,5.75,2.58,0.305,-0.34,277.93,0.0549,0.00927,0.07697922,0.017049426,-9.587543,1.4416634,-9.11881,1.5004022,-10.954977,1.783219,-0.006398201,0.016861603
142,142,5.75,2.58,0.305,-0.34,293.01,0.1027,0.0131,0.087121315,0.01684026,-9.587543,1.4416634,-9.11881,1.5004022,-10.954977,1.783219,-0.006398201,0.016861603
142,142,5.75,2.58,0.305,-0.34,307.9,0.1394,0.01627,0.10124239,0.017346524,-9.587543,1.4416634,-9.11881,1.5004022,-10.954977,1.783219,-0.006398201,0.016861603
142,142,5.75,2.58,0.305,-0.34,322.23,0.2031,0.02025,0.12168258,0.020983893,-9.587543,1.4416634,-9.11881,1.5004022,-10.954977,1.783219,-0.006398201,0.016861603
142,142,5.75,2.58,0.305,-0.34,336.51,0.3739,0.04587,0.15299004,0.032116152,-9.587543,1.4416634,-9.11881,1.5004022,-10.954977,1.783219,-0.006398201,0.016861603
142,142,5.75,2.58,0.305,-0.34,351.26,0.0,0.0,0.19157448,0.049887594,-9.587543,1.4416634,-9.11881,1.5004022,-10.954977,1.783219,-0.006398201,0.016861603
143,143,5.75,2.58,0.305,-0.45,13.49,0.0,0.0,0.01118929,0.015772741,-13.977871,0.41860056,-13.141635,0.8129283,-17.15777,0.7655563,-0.02220783,0.011645459
143,143,5.75,2.58,0.305,-0.45,25.89,0.0,0.0,0.04043509,0.012404525,-13.977871,0.41860056,-13.141635,0.8129283,-17.15777,0.7655563,-0.02220783,0.011645459
