set,k,QQ,x_b,t,phi_x,F,sigmaF,Mean F Prediction,Std Dev Prediction,ReH_pred,ReH_std,ReE_pred,ReE_std,ReHt_pred,ReHt_std,dvcs_pred,dvcs_std
23,7.383,3.18,0.365,-0.38488,217.5,0.00931,0.00075,0.009695649,0.00046433476,-1.1713777,0.25553784,-3.607629,1.1858548,-0.3712147,0.26940084,0.0036300272,0.0004931785
23,7.383,3.18,0.365,-0.38488,232.5,0.00957,0.00077,0.010330504,0.00046105188,-1.1713777,0.25553784,-3.607629,1.1858548,-0.3712147,0.26940084,0.0036300272,0.0004931785
23,7.383,3.18,0.365,-0.38488,247.5,0.01043,0.00084,0.011288924,0.00045588033,-1.1713777,0.25553784,-3.607629,1.1858548,-0.3712147,0.26940084,0.0036300272,0.0004931785
23,7.383,3.18,0.365,-0.38488,262.5,0.014,0.00096,0.012689104,0.00045035433,-1.1713777,0.25553784,-3.607629,1.1858548,-0.3712147,0.26940084,0.0036300272,0.0004931785
23,7.383,3.18,0.365,-0.38488,277.5,0.01522,0.00107,0.014705012,0.0004529803,-1.1713777,0.25553784,-3.607629,1.1858548,-0.3712147,0.26940084,0.0036300272,0.0004931785
23,7.383,3.18,0.365,-0.38488,292.5,0.01955,0.00125,0.017569032,0.0004899737,-1.1713777,0.25553784,-3.607629,1.1858548,-0.3712147,0.26940084,0.0036300272,0.0004931785
23,7.383,3.18,0.365,-0.38488,307.5,0.02395,0.00149,0.021520365,0.00060908607,-1.1713777,0.25553784,-3.607629,1.1858548,-0.3712147,0.26940084,0.0036300272,0.0004931785
23,7.383,3.18,0.365,-0.38488,322.5,0.02902,0.00174,0.026585668,0.00084281474,-1.1713777,0.25553784,-3.607629,1.1858548,-0.3712147,0.26940084,0.0036300272,0.0004931785
23,7.383,3.18,0.365,-0.38488,337.5,0.03418,0.0023,0.0320449,0.0011488611,-1.1713777,0.25553784,-3.607629,1.1858548,-0.3712147,0.26940084,0.0036300272,0.0004931785
23,7.383,3.18,0.365,-0.38488,352.5,0.03616,0.00283,0.035907798,0.0013836552,-1.1713777,0.25553784,-3.607629,1.1858548,-0.3712147,0.26940084,0.0036300272,0.0004931785
24,7.383,3.18,0.365,-0.47088,7.5,0.02955,0.00706,0.025679985,0.0034531588,-1.8094172,0.54702556,-5.613844,1.8528864,-1.7627826,0.61466974,0.0022060561,0.00046274828
24,7.383,3.18,0.365,-0.47088,22.5,0.02071,0.00395,0.022531522,0.0026088734,-1.8094172,0.54702556,-5.613844,1.8528864,-1.7627826,0.61466974,0.0022060561,0.00046274828
24,7.383,3.18,0.365,-0.47088,37.5,0.02158,0.00216,0.018516695,0.0015924177,-1.8094172,0.54702556,-5.613844,1.8528864,-1.7627826,0.61466974,0.0022060561,0.00046274828
24,7.383,3.18,0.365,-0.47088,52.5,0.01744,0.00141,0.015139118,0.0008291591,-1.8094172,0.54702556,-5.613844,1.8528864,-1.7627826,0.61466974,0.0022060561,0.00046274828
24,7.383,3.18,0.365,-0.47088,67.5,0.01317,0.00108,0.012661713,0.00037927262,-1.8094172,0.54702556,-5.613844,1.8528864,-1.7627826,0.61466974,0.0022060561,0.00046274828
24,7.383,3.18,0.365,-0.47088,82.5,0.01215,0.00098,0.0109097315,0.00021662259,-1.8094172,0.54702556,-5.613844,1.8528864,-1.7627826,0.61466974,0.0022060561,0.00046274828
24,7.383,3.18,0.365,-0.47088,97.5,0.00961,0.00085,0.009675051,0.00024404585,-1.8094172,0.54702556,-5.613844,1.8528864,-1.7627826,0.61466974,0.0022060561,0.00046274828
24,7.383,3.18,0.365,-0.47088,112.5,0.008,0.00074,0.008804107,0.00028921725,-1.8094172,0.54702556,-5.613844,1.8528864,-1.7627826,0.61466974,0.0022060561,0.00046274828
24,7.383,3.18,0.365,-0.47088,127.5,0.00694,0.00067,0.008195309,0.00031522565,-1.8094172,0.54702556,-5.613844,1.8528864,-1.7627826,0.61466974,0.0022060561,0.00046274828
24,7.383,3.18,0.365,-0.47088,142.5,0.00632,0.00063,0.0077836276,0.0003271555,-1.8094172,0.54702556,-5.613844,1.8528864,-1.7627826,0.61466974,0.0022060561,0.00046274828
24,7.383,3.18,0.365,-0.47088,157.5,0.00626,0.00066,0.007528525,0.00033172424,-1.8094172,0.54702556,-5.613844,1.8528864,-1.7627826,0.61466974,0.0022060561,0.00046274828
24,7.383,3.18,0.365,-0.47088,172.5,0.00696,0.00076,0.0074064047,0.00033308,-1.8094172,0.54702556,-5.613844,1.8528864,-1.7627826,0.61466974,0.0022060561,0.00046274828
24,7.383,3.18,0.365,-0.47088,187.5,0.00595,0.00069,0.0074064047,0.00033308,-1.8094172,0.54702556,-5.613844,1.8528864,-1.7627826,0.61466974,0.0022060561,0.00046274828
