k,QQ,xB,t,phi,ReH,ReE,ReHt,ReEt,ImH,ImE,ImHt,ImEt,F_true,F_true_py,F_true_fix_dvcs
5.75,2.58,0.305,-0.26,142.35,-2.70491,1.9901,1.1049,110.199,3.15539,0,1.54205,0,0.0486885,0.048688445,0.048688475
5.75,2.58,0.305,-0.26,157.4,-2.70491,1.9901,1.1049,110.199,3.15539,0,1.54205,0,0.045364,0.045363963,0.045363992
5.75,2.58,0.305,-0.26,172.47,-2.70491,1.9901,1.1049,110.199,3.15539,0,1.54205,0,0.0438005,0.04380049,0.04380052
5.75,2.58,0.305,-0.26,187.53,-2.70491,1.9901,1.1049,110.199,3.15539,0,1.54205,0,0.0438005,0.04380049,0.04380052
5.75,2.58,0.305,-0.26,202.6,-2.70491,1.9901,1.1049,110.199,3.15539,0,1.54205,0,0.045364,0.045363963,0.045363992
5.75,2.58,0.305,-0.26,217.65,-2.70491,1.9901,1.1049,110.199,3.15539,0,1.54205,0,0.0486885,0.04868845,0.04868848
5.75,2.58,0.305,-0.26,232.71,-2.70491,1.9901,1.1049,110.199,3.15539,0,1.54205,0,0.0542307,0.054230668,0.054230697
5.75,2.58,0.305,-0.26,247.77,-2.70491,1.9901,1.1049,110.199,3.15539,0,1.54205,0,0.062801,0.06280096,0.06280098
5.75,2.58,0.305,-0.26,262.83,-2.70491,1.9901,1.1049,110.199,3.15539,0,1.54205,0,0.0757801,0.07578011,0.07578014
5.75,2.58,0.305,-0.26,277.88,-2.70491,1.9901,1.1049,110.199,3.15539,0,1.54205,0,0.095471,0.095471054,0.095471084
5.75,2.58,0.305,-0.26,292.93,-2.70491,1.9901,1.1049,110.199,3.15539,0,1.54205,0,0.125716,0.12571584,0.12571585
5.75,2.58,0.305,-0.26,307.81,-2.70491,1.9901,1.1049,110.199,3.15539,0,1.54205,0,0.171838,0.17183831,0.17183834
5.75,2.58,0.305,-0.26,322.36,-2.70491,1.9901,1.1049,110.199,3.15539,0,1.54205,0,0.239181,0.23918083,0.23918086
5.75,2.58,0.305,-0.26,337.25,-2.70491,1.9901,1.1049,110.199,3.15539,0,1.54205,0,0.330164,0.33016372,0.33016375
5.75,2.58,0.305,-0.26,352.32,-2.70491,1.9901,1.1049,110.199,3.15539,0,1.54205,0,0.410609,0.41061,0.41061002
5.75,2.58,0.305,-0.34,23.49,-2.65837,1.81615,0.872597,84.8463,2.71461,0,1.41754,0,0.299302,0.29930234,0.29930237
5.75,2.58,0.305,-0.34,37.77,-2.65837,1.81615,0.872597,84.8463,2.71461,0,1.41754,0,0.188124,0.18812387,0.18812387
5.75,2.58,0.305,-0.34,52.1,-2.65837,1.81615,0.872597,84.8463,2.71461,0,1.41754,0,0.122842,0.122842185,0.12284219
5.75,2.58,0.305,-0.34,66.99,-2.65837,1.81615,0.872597,84.8463,2.71461,0,1.41754,0,0.0845496,0.08454952,0.084549524
5.75,2.58,0.305,-0.34,82.07,-2.65837,1.81615,0.872597,84.8463,2.71461,0,1.41754,0,0.0620932,0.06209318,0.062093187
5.75,2.58,0.305,-0.34,97.14,-2.65837,1.81615,0.872597,84.8463,2.71461,0,1.41754,0,0.0485154,0.048515376,0.048515383
5.75,2.58,0.305,-0.34,112.21,-2.65837,1.81615,0.872597,84.8463,2.71461,0,1.41754,0,0.0399937,0.03999371,0.03999372
5.75,2.58,0.305,-0.34,127.27,-2.65837,1.81615,0.872597,84.8463,2.71461,0,1.41754,0,0.03455,0.034549948,0.034549955
5.75,2.58,0.305,-0.34,142.34,-2.65837,1.81615,0.872597,84.8463,2.71461,0,1.41754,0,0.0311031,0.03110313,0.031103138
5.75,2.58,0.305,-0.34,157.4,-2.65837,1.81615,0.872597,84.8463,2.71461,0,1.41754,0,0.0290647,0.029064711,0.029064719
5.75,2.58,0.305,-0.34,172.46,-2.65837,1.81615,0.872597,84.8463,2.71461,0,1.41754,0,0.0281147,0.02811465,0.028114658
5.75,2.58,0.305,-0.34,187.54,-2.65837,1.81615,0.872597,84.8463,2.71461,0,1.41754,0,0.0281147,0.02811465,0.028114658
5.75,2.58,0.305,-0.34,202.6,-2.65837,1.81615,0.872597,84.8463,2.71461,0,1.41754,0,0.0290647,0.029064711,0.029064719
5.75,2.58,0.305,-0.34,217.66,-2.65837,1.81615,0.872597,84.8463,2.71461,0,1.41754,0,0.0311031,0.03110313,0.031103138
5.75,2.58,0.305,-0.34,232.73,-2.65837,1.81615,0.872597,84.8463,2.71461,0,1.41754,0,0.03455,0.034549948,0.034549955
5.75,2.58,0.305,-0.34,247.79,-2.65837,1.81615,0.872597,84.8463,2.71461,0,1.41754,0,0.0399937,0.03999371,0.03999372
5.75,2.58,0.305,-0.34,262.86,-2.65837,1.81615,0.872597,84.8463,2.71461,0,1.41754,0,0.0485154,0.048515376,0.048515383
5.75,2.58,0.305,-0.34,277.93,-2.65837,1.81615,0.872597,84.8463,2.71461,0,1.41754,0,0.0620932,0.06209318,0.062093187
5.75,2.58,0.305,-0.34,293.01,-2.65837,1.81615,0.872597,84.8463,2.71461,0,1.41754,0,0.0845496,0.08454952,0.084549524
5.75,2.58,0.305,-0.34,307.9,-2.65837,1.81615,0.872597,84.8463,2.71461,0,1.41754,0,0.122842,0.122842185,0.12284219
5.75,2.58,0.305,-0.34,322.23,-2.65837,1.81615,0.872597,84.8463,2.71461,0,1.41754,0,0.188124,0.18812387,0.18812387
5.75,2.58,0.305,-0.34,336.51,-2.65837,1.81615,0.872597,84.8463,2.71461,0,1.41754,0,0.299302,0.29930234,0.29930237
5.75,2.58,0.305,-0.45,38.18,-2.54793,1.61191,0.622996,64.1058,2.22517,0,1.26261,0,0.130078,0.13007757,0.13007756
5.75,2.58,0.305,-0.45,51.9,-2.54793,1.61191,0.622996,64.1058,2.22517,0,1.26261,0,0.078701,0.07870104,0.07870103
5.75,2.58,0.305,-0.45,66.93,-2.54793,1.61191,0.622996,64.1058,2.22517,0,1.26261,0,0.0514158,0.051415794,0.05141578
5.75,2.58,0.305,-0.45,82.03,-2.54793,1.61191,0.622996,64.1058,2.22517,0,1.26261,0,0.0370372,0.03703722,0.037037205
5.75,2.58,0.305,-0.45,97.11,-2.54793,1.61191,0.622996,64.1058,2.22517,0,1.26261,0,0.028833,0.028833043,0.028833028
5.75,2.58,0.305,-0.45,112.19,-2.54793,1.61191,0.622996,64.1058,2.22517,0,1.26261,0,0.0238673,0.023867281,0.023867268
5.75,2.58,0.305,-0.45,127.26,-2.54793,1.61191,0.622996,64.1058,2.22517,0,1.26261,0,0.02077,0.020770025,0.02077001
5.75,2.58,0.305,-0.45,142.33,-2.54793,1.61191,0.622996,64.1058,2.22517,0,1.26261,0,0.0188408,0.018840792,0.018840779
5.75,2.58,0.305,-0.45,157.4,-2.54793,1.61191,0.622996,64.1058,2.22517,0,1.26261,0,0.0177104,0.017710444,0.017710429
5.75,2.58,0.305,-0.45,172.47,-2.54793,1.61191,0.622996,64.1058,2.22517,0,1.26261,0,0.0171868,0.017186766,0.017186753
5.75,2.58,0.305,-0.45,187.53,-2.54793,1.61191,0.622996,64.1058,2.22517,0,1.26261,0,0.0171868,0.017186766,0.017186753
5.75,2.58,0.305,-0.45,202.6,-2.54793,1.61191,0.622996,64.1058,2.22517,0,1.26261,0,0.0177104,0.01771044,0.017710425
5.75,2.58,0.305,-0.45,217.67,-2.54793,1.61191,0.622996,64.1058,2.22517,0,1.26261,0,0.0188408,0.018840792,0.018840779
5.75,2.58,0.305,-0.45,232.74,-2.54793,1.61191,0.622996,64.1058,2.22517,0,1.26261,0,0.02077,0.020770025,0.02077001
5.75,2.58,0.305,-0.45,247.81,-2.54793,1.61191,0.622996,64.1058,2.22517,0,1.26261,0,0.0238673,0.023867281,0.023867268
5.75,2.58,0.305,-0.45,262.89,-2.54793,1.61191,0.622996,64.1058,2.22517,0,1.26261,0,0.028833,0.028833043,0.028833028
5.75,2.58,0.305,-0.45,277.97,-2.54793,1.61191,0.622996,64.1058,2.22517,0,1.26261,0,0.0370372,0.03703722,0.037037205
5.75,2.58,0.305,-0.45,293.07,-2.54793,1.61191,0.622996,64.1058,2.22517,0,1.26261,0,0.0514158,0.051415764,0.05141575
5.75,2.58,0.305,-0.45,308.1,-2.54793,1.61191,0.622996,64.1058,2.22517,0,1.26261,0,0.078701,0.07870104,0.07870103
5.75,2.58,0.305,-0.45,321.82,-2.54793,1.61191,0.622996,64.1058,2.22517,0,1.26261,0,0.130078,0.13007797,0.13007796
5.75,2.22,0.333,-0.16,7.47,-2.59188,2.24506,1.45038,156.455,3.56157,0,1.61561,0,0.129444,0.12944382,0.1294438
5.75,2.22,0.333,-0.16,22.42,-2.59188,2.24506,1.45038,156.455,3.56157,0,1.61561,0,0.124513,0.12451324,0.1245132
5.75,2.22,0.333,-0.16,37.37,-2.59188,2.24506,1.45038,156.455,3.56157,0,1.61561,0,0.115798,0.115798004,0.11579797
5.75,2.22,0.333,-0.16,52.34,-2.59188,2.24506,1.45038,156.455,3.56157,0,1.61561,0,0.105013,0.10501328,0.105013244
5.75,2.22,0.333,-0.16,307.66,-2.59188,2.24506,1.45038,156.455,3.56157,0,1.61561,0,0.105013,0.10501328,0.105013244
5.75,2.22,0.333,-0.16,322.63,-2.59188,2.24506,1.45038,156.455,3.56157,0,1.61561,0,0.115798,0.115798004,0.11579797
5.75,2.22,0.333,-0.16,337.58,-2.59188,2.24506,1.45038,156.455,3.56157,0,1.61561,0,0.124513,0.12451324,0.1245132
5.75,2.22,0.333,-0.16,352.53,-2.59188,2.24506,1.45038,156.455,3.56157,0,1.61561,0,0.129444,0.12944382,0.1294438
5.75,2.23,0.335,-0.2,7.44,-2.5994,2.1375,1.29845,126.414,3.28765,0,1.54764,0,0.13505,0.13504957,0.13504958
5.75,2.23,0.335,-0.2,22.35,-2.5994,2.1375,1.29845,126.414,3.28765,0,1.54764,0,0.126606,0.12660612,0.12660612
5.75,2.23,0.335,-0.2,37.27,-2.5994,2.1375,1.29845,126.414,3.28765,0,1.54764,0,0.11269,0.11268953,0.11268954
5.75,2.23,0.335,-0.2,52.23,-2.5994,2.1375,1.29845,126.414,3.28765,0,1.54764,0,0.0970679,0.097067855,0.09706786
5.75,2.23,0.335,-0.2,67.21,-2.5994,2.1375,1.29845,126.414,3.28765,0,1.54764,0,0.0824968,0.0824968,0.08249681
5.75,2.23,0.335,-0.2,82.22,-2.5994,2.1375,1.29845,126.414,3.28765,0,1.54764,0,0.070234,0.07023399,0.070234
5.75,2.23,0.335,-0.2,97.23,-2.5994,2.1375,1.29845,126.414,3.28765,0,1.54764,0,0.0605536,0.0605536,0.06055361
5.75,2.23,0.335,-0.2,112.26,-2.5994,2.1375,1.29845,126.414,3.28765,0,1.54764,0,0.0532154,0.053215433,0.053215444
5.75,2.23,0.335,-0.2,127.3,-2.5994,2.1375,1.29845,126.414,3.28765,0,1.54764,0,0.0478631,0.04786311,0.04786312
5.75,2.23,0.335,-0.2,247.74,-2.5994,2.1375,1.29845,126.414,3.28765,0,1.54764,0,0.0532154,0.053215433,0.053215444
5.75,2.23,0.335,-0.2,262.77,-2.5994,2.1375,1.29845,126.414,3.28765,0,1.54764,0,0.0605536,0.0605536,0.06055361
5.75,2.23,0.335,-0.2,292.79,-2.5994,2.1375,1.29845,126.414,3.28765,0,1.54764,0,0.0824968,0.08249681,0.082496814
5.75,2.23,0.335,-0.2,307.77,-2.5994,2.1375,1.29845,126.414,3.28765,0,1.54764,0,0.0970679,0.097067855,0.09706786
5.75,2.23,0.335,-0.2,322.73,-2.5994,2.1375,1.29845,126.414,3.28765,0,1.54764,0,0.11269,0.112689584,0.11268959
5.75,2.23,0.335,-0.2,337.65,-2.5994,2.1375,1.29845,126.414,3.28765,0,1.54764,0,0.126606,0.12660612,0.12660612
5.75,2.23,0.335,-0.2,352.56,-2.5994,2.1375,1.29845,126.414,3.28765,0,1.54764,0,0.13505,0.13504957,0.13504958
5.75,2.23,0.335,-0.26,7.41,-2.59199,1.9901,1.10145,98.5549,2.94649,0,1.46006,0,0.134024,0.13402377,0.13402377
5.75,2.23,0.335,-0.26,22.26,-2.59199,1.9901,1.10145,98.5549,2.94649,0,1.46006,0,0.120697,0.12069665,0.12069666
5.75,2.23,0.335,-0.26,37.17,-2.59199,1.9901,1.10145,98.5549,2.94649,0,1.46006,0,0.100914,0.100913584,0.10091359
5.75,2.23,0.335,-0.26,52.13,-2.59199,1.9901,1.10145,98.5549,2.94649,0,1.46006,0,0.0815573,0.0815573,0.08155731
5.75,2.23,0.335,-0.26,67.13,-2.59199,1.9901,1.10145,98.5549,2.94649,0,1.46006,0,0.0657854,0.0657854,0.06578541
5.75,2.23,0.335,-0.26,82.15,-2.59199,1.9901,1.10145,98.5549,2.94649,0,1.46006,0,0.0540013,0.05400127,0.05400128
5.75,2.23,0.335,-0.26,112.23,-2.59199,1.9901,1.10145,98.5549,2.94649,0,1.46006,0,0.0395867,0.03958674,0.03958675
5.75,2.23,0.335,-0.26,127.28,-2.59199,1.9901,1.10145,98.5549,2.94649,0,1.46006,0,0.0354812,0.035481207,0.035481215
5.75,2.23,0.335,-0.26,247.77,-2.59199,1.9901,1.10145,98.5549,2.94649,0,1.46006,0,0.0395867,0.03958674,0.03958675
5.75,2.23,0.335,-0.26,277.85,-2.59199,1.9901,1.10145,98.5549,2.94649,0,1.46006,0,0.0540013,0.054001264,0.05400127
5.75,2.23,0.335,-0.26,292.87,-2.59199,1.9901,1.10145,98.5549,2.94649,0,1.46006,0,0.0657854,0.06578536,0.06578537
5.75,2.23,0.335,-0.26,307.87,-2.59199,1.9901,1.10145,98.5549,2.94649,0,1.46006,0,0.0815573,0.081557244,0.08155725
5.75,2.23,0.335,-0.26,322.83,-2.59199,1.9901,1.10145,98.5549,2.94649,0,1.46006,0,0.100914,0.10091353,0.10091354
5.75,2.23,0.335,-0.26,337.74,-2.59199,1.9901,1.10145,98.5549,2.94649,0,1.46006,0,0.120697,0.12069659,0.1206966
5.75,2.23,0.335,-0.26,352.59,-2.59199,1.9901,1.10145,98.5549,2.94649,0,1.46006,0,0.134024,0.13402377,0.13402377
5.75,2.23,0.335,-0.34,7.35,-2.54557,1.81615,0.882424,75.8809,2.55766,0,1.35096,0,0.129153,0.12915316,0.12915313
5.75,2.23,0.335,-0.34,22.13,-2.54557,1.81615,0.882424,75.8809,2.55766,0,1.35096,0,0.109233,0.109232716,0.10923269
5.75,2.23,0.335,-0.34,37.04,-2.54557,1.81615,0.882424,75.8809,2.55766,0,1.35096,0,0.0838261,0.08382598,0.08382595
5.75,2.23,0.335,-0.34,52.02,-2.54557,1.81615,0.882424,75.8809,2.55766,0,1.35096,0,0.0629786,0.06297858,0.06297856
5.75,2.23,0.335,-0.34,67.04,-2.54557,1.81615,0.882424,75.8809,2.55766,0,1.35096,0,0.048399,0.048398927,0.048398897
5.75,2.23,0.335,-0.34,82.08,-2.54557,1.81615,0.882424,75.8809,2.55766,0,1.35096,0,0.0387107,0.03871063,0.038710605
5.75,2.23,0.335,-0.34,277.92,-2.54557,1.81615,0.882424,75.8809,2.55766,0,1.35096,0,0.0387107,0.03871064,0.03871061
5.75,2.23,0.335,-0.34,292.96,-2.54557,1.81615,0.882424,75.8809,2.55766,0,1.35096,0,0.048399,0.04839892,0.04839889
5.75,2.23,0.335,-0.34,307.98,-2.54557,1.81615,0.882424,75.8809,2.55766,0,1.35096,0,0.0629786,0.06297858,0.06297856
5.75,2.23,0.335,-0.34,322.96,-2.54557,1.81615,0.882424,75.8809,2.55766,0,1.35096,0,0.0838261,0.08382594,0.08382591
5.75,2.23,0.335,-0.34,337.87,-2.54557,1.81615,0.882424,75.8809,2.55766,0,1.35096,0,0.109233,0.109232716,0.10923269
5.75,2.23,0.335,-0.34,352.65,-2.54557,1.81615,0.882424,75.8809,2.55766,0,1.35096,0,0.129153,0.12915316,0.12915313
5.75,2.23,0.335,-0.45,7.4,-2.44185,1.61191,0.644845,57.3319,2.12092,0,1.21416,0,0.128861,0.1288607,0.12886068
5.75,2.23,0.335,-0.45,21.94,-2.44185,1.61191,0.644845,57.3319,2.12092,0,1.21416,0,0.0971593,0.097159244,0.097159244
5.75,2.23,0.335,-0.45,36.86,-2.44185,1.61191,0.644845,57.3319,2.12092,0,1.21416,0,0.0654902,0.06549024,0.06549023
5.75,2.23,0.335,-0.45,51.89,-2.44185,1.61191,0.644845,57.3319,2.12092,0,1.21416,0,0.0450963,0.045096315,0.045096315
5.75,2.23,0.335,-0.45,66.95,-2.44185,1.61191,0.644845,57.3319,2.12092,0,1.21416,0,0.0331588,0.033158787,0.033158783
5.75,2.23,0.335,-0.45,82.02,-2.44185,1.61191,0.644845,57.3319,2.12092,0,1.21416,0,0.0261185,0.02611848,0.026118476
5.75,2.23,0.335,-0.45,97.1,-2.44185,1.61191,0.644845,57.3319,2.12092,0,1.21416,0,0.0218329,0.02183295,0.021832947
5.75,2.23,0.335,-0.45,277.98,-2.44185,1.61191,0.644845,57.3319,2.12092,0,1.21416,0,0.0261185,0.02611848,0.026118476
5.75,2.23,0.335,-0.45,293.05,-2.44185,1.61191,0.644845,57.3319,2.12092,0,1.21416,0,0.0331588,0.03315876,0.033158757
5.75,2.23,0.335,-0.45,308.11,-2.44185,1.61191,0.644845,57.3319,2.12092,0,1.21416,0,0.0450963,0.04509627,0.04509627
5.75,2.23,0.335,-0.45,323.14,-2.44185,1.61191,0.644845,57.3319,2.12092,0,1.21416,0,0.0654902,0.065490276,0.06549027
5.75,2.23,0.335,-0.45,338.06,-2.44185,1.61191,0.644845,57.3319,2.12092,0,1.21416,0,0.0971593,0.097159244,0.097159244
5.75,2.23,0.335,-0.45,352.6,-2.44185,1.61191,0.644845,57.3319,2.12092,0,1.21416,0,0.128861,0.1288607,0.12886068
5.75,2.77,0.333,-0.16,22.42,-2.59188,2.24506,1.45038,156.455,3.56157,0,1.61561,0,0.170564,0.17056437,0.17056435
5.75,2.77,0.333,-0.16,37.37,-2.59188,2.24506,1.45038,156.455,3.56157,0,1.61561,0,0.157503,0.15750337,0.15750337
5.75,2.77,0.333,-0.16,337.58,-2.59188,2.24506,1.45038,156.455,3.56157,0,1.61561,0,0.170564,0.17056437,0.17056435
5.75,2.77,0.333,-0.16,352.53,-2.59188,2.24506,1.45038,156.455,3.56157,0,1.61561,0,0.178039,0.17803967,0.17803967
5.75,2.78,0.335,-0.2,7.5,-2.5994,2.1375,1.29845,126.414,3.28765,0,1.54764,0,0.197039,0.19703905,0.19703902
5.75,2.78,0.335,-0.2,22.42,-2.5994,2.1375,1.29845,126.414,3.28765,0,1.54764,0,0.182084,0.18208404,0.18208401
5.75,2.78,0.335,-0.2,37.29,-2.5994,2.1375,1.29845,126.414,3.28765,0,1.54764,0,0.15843,0.15843034,0.15843031
5.75,2.78,0.335,-0.2,52.22,-2.5994,2.1375,1.29845,126.414,3.28765,0,1.54764,0,0.132993,0.13299267,0.13299264
5.75,2.78,0.335,-0.2,67.22,-2.5994,2.1375,1.29845,126.414,3.28765,0,1.54764,0,0.110167,0.11016677,0.11016675
5.75,2.78,0.335,-0.2,82.23,-2.5994,2.1375,1.29845,126.414,3.28765,0,1.54764,0,0.0916417,0.091641694,0.09164167
5.75,2.78,0.335,-0.2,97.25,-2.5994,2.1375,1.29845,126.414,3.28765,0,1.54764,0,0.077388,0.077388,0.07738798
5.75,2.78,0.335,-0.2,112.29,-2.5994,2.1375,1.29845,126.414,3.28765,0,1.54764,0,0.0667837,0.066783726,0.066783704
5.75,2.78,0.335,-0.2,127.33,-2.5994,2.1375,1.29845,126.414,3.28765,0,1.54764,0,0.0591517,0.059151765,0.059151746
5.75,2.78,0.335,-0.2,142.37,-2.5994,2.1375,1.29845,126.414,3.28765,0,1.54764,0,0.0539099,0.053909957,0.053909935
5.75,2.78,0.335,-0.2,157.42,-2.5994,2.1375,1.29845,126.414,3.28765,0,1.54764,0,0.0506344,0.050634436,0.050634414
5.75,2.78,0.335,-0.2,172.48,-2.5994,2.1375,1.29845,126.414,3.28765,0,1.54764,0,0.0490605,0.04906057,0.049060546
5.75,2.78,0.335,-0.2,187.52,-2.5994,2.1375,1.29845,126.414,3.28765,0,1.54764,0,0.0490605,0.04906057,0.049060546
5.75,2.78,0.335,-0.2,202.58,-2.5994,2.1375,1.29845,126.414,3.28765,0,1.54764,0,0.0506344,0.050634436,0.050634414
5.75,2.78,0.335,-0.2,217.63,-2.5994,2.1375,1.29845,126.414,3.28765,0,1.54764,0,0.0539099,0.05390992,0.053909898
5.75,2.78,0.335,-0.2,232.67,-2.5994,2.1375,1.29845,126.414,3.28765,0,1.54764,0,0.0591517,0.05915177,0.059151746
5.75,2.78,0.335,-0.2,247.71,-2.5994,2.1375,1.29845,126.414,3.28765,0,1.54764,0,0.0667837,0.06678372,0.0667837
5.75,2.78,0.335,-0.2,262.75,-2.5994,2.1375,1.29845,126.414,3.28765,0,1.54764,0,0.077388,0.077387996,0.07738797
5.75,2.78,0.335,-0.2,277.77,-2.5994,2.1375,1.29845,126.414,3.28765,0,1.54764,0,0.0916417,0.09164169,0.091641665
5.75,2.78,0.335,-0.2,292.78,-2.5994,2.1375,1.29845,126.414,3.28765,0,1.54764,0,0.110167,0.11016678,0.11016676
5.75,2.78,0.335,-0.2,307.78,-2.5994,2.1375,1.29845,126.414,3.28765,0,1.54764,0,0.132993,0.13299255,0.13299252
5.75,2.78,0.335,-0.2,322.71,-2.5994,2.1375,1.29845,126.414,3.28765,0,1.54764,0,0.15843,0.15843032,0.1584303
5.75,2.78,0.335,-0.2,337.58,-2.5994,2.1375,1.29845,126.414,3.28765,0,1.54764,0,0.182084,0.18208404,0.18208401
5.75,2.78,0.335,-0.2,352.5,-2.5994,2.1375,1.29845,126.414,3.28765,0,1.54764,0,0.197039,0.19703905,0.19703902
5.75,2.78,0.335,-0.26,7.6,-2.59199,1.9901,1.10145,98.5549,2.94649,0,1.46006,0,0.209612,0.20961152,0.20961152
5.75,2.78,0.335,-0.26,22.58,-2.59199,1.9901,1.10145,98.5549,2.94649,0,1.46006,0,0.181712,0.18171225,0.18171225
5.75,2.78,0.335,-0.26,37.36,-2.59199,1.9901,1.10145,98.5549,2.94649,0,1.46006,0,0.144497,0.14449665,0.14449665
5.75,2.78,0.335,-0.26,52.11,-2.59199,1.9901,1.10145,98.5549,2.94649,0,1.46006,0,0.111377,0.111377046,0.111377046
5.75,2.78,0.335,-0.26,67.13,-2.59199,1.9901,1.10145,98.5549,2.94649,0,1.46006,0,0.085855,0.08585504,0.08585504
5.75,2.78,0.335,-0.26,82.16,-2.59199,1.9901,1.10145,98.5549,2.94649,0,1.46006,0,0.0677687,0.06776876,0.06776876
5.75,2.78,0.335,-0.26,97.2,-2.59199,1.9901,1.10145,98.5549,2.94649,0,1.46006,0,0.0552247,0.05522473,0.055224728
5.75,2.78,0.335,-0.26,112.25,-2.59199,1.9901,1.10145,98.5549,2.94649,0,1.46006,0,0.0465919,0.04659199,0.046591986
5.75,2.78,0.335,-0.26,127.3,-2.59199,1.9901,1.10145,98.5549,2.94649,0,1.46006,0,0.0407191,0.040719133,0.04071913
5.75,2.78,0.335,-0.26,142.36,-2.59199,1.9901,1.10145,98.5549,2.94649,0,1.46006,0,0.036841,0.03684108,0.03684108
5.75,2.78,0.335,-0.26,157.41,-2.59199,1.9901,1.10145,98.5549,2.94649,0,1.46006,0,0.0344845,0.034484573,0.03448457
5.75,2.78,0.335,-0.26,172.47,-2.59199,1.9901,1.10145,98.5549,2.94649,0,1.46006,0,0.0333689,0.033368886,0.03336888
5.75,2.78,0.335,-0.26,187.53,-2.59199,1.9901,1.10145,98.5549,2.94649,0,1.46006,0,0.0333689,0.033368886,0.03336888
5.75,2.78,0.335,-0.26,202.59,-2.59199,1.9901,1.10145,98.5549,2.94649,0,1.46006,0,0.0344845,0.034484573,0.03448457
5.75,2.78,0.335,-0.26,217.64,-2.59199,1.9901,1.10145,98.5549,2.94649,0,1.46006,0,0.036841,0.03684108,0.03684108
5.75,2.78,0.335,-0.26,232.7,-2.59199,1.9901,1.10145,98.5549,2.94649,0,1.46006,0,0.0407191,0.04071913,0.040719125
5.75,2.78,0.335,-0.26,247.75,-2.59199,1.9901,1.10145,98.5549,2.94649,0,1.46006,0,0.0465919,0.04659199,0.046591986
5.75,2.78,0.335,-0.26,262.8,-2.59199,1.9901,1.10145,98.5549,2.94649,0,1.46006,0,0.0552247,0.055224735,0.05522473
5.75,2.78,0.335,-0.26,277.84,-2.59199,1.9901,1.10145,98.5549,2.94649,0,1.46006,0,0.0677687,0.06776876,0.06776876
5.75,2.78,0.335,-0.26,292.87,-2.59199,1.9901,1.10145,98.5549,2.94649,0,1.46006,0,0.085855,0.08585504,0.08585504
5.75,2.78,0.335,-0.26,307.89,-2.59199,1.9901,1.10145,98.5549,2.94649,0,1.46006,0,0.111377,0.111377046,0.111377046
5.75,2.78,0.335,-0.26,322.64,-2.59199,1.9901,1.10145,98.5549,2.94649,0,1.46006,0,0.144497,0.14449681,0.14449681
5.75,2.78,0.335,-0.26,337.42,-2.59199,1.9901,1.10145,98.5549,2.94649,0,1.46006,0,0.181712,0.18171225,0.18171225
5.75,2.78,0.335,-0.26,352.4,-2.59199,1.9901,1.10145,98.5549,2.94649,0,1.46006,0,0.209612,0.20961152,0.20961152
5.75,2.78,0.335,-0.34,7.72,-2.54557,1.81615,0.882424,75.8809,2.55766,0,1.35096,0,0.218501,0.21850057,0.21850058
5.75,2.78,0.335,-0.34,22.73,-2.54557,1.81615,0.882424,75.8809,2.55766,0,1.35096,0,0.169424,0.16942377,0.16942379
5.75,2.78,0.335,-0.34,37.54,-2.54557,1.81615,0.882424,75.8809,2.55766,0,1.35096,0,0.118361,0.1183605,0.1183605
5.75,2.78,0.335,-0.34,51.99,-2.54557,1.81615,0.882424,75.8809,2.55766,0,1.35096,0,0.0832071,0.08320711,0.08320711
5.75,2.78,0.335,-0.34,67.04,-2.54557,1.81615,0.882424,75.8809,2.55766,0,1.35096,0,0.0599552,0.059955247,0.059955247
5.75,2.78,0.335,-0.34,82.1,-2.54557,1.81615,0.882424,75.8809,2.55766,0,1.35096,0,0.0454475,0.04544753,0.04544753
5.75,2.78,0.335,-0.34,97.16,-2.54557,1.81615,0.882424,75.8809,2.55766,0,1.35096,0,0.0362336,0.036233623,0.036233626
5.75,2.78,0.335,-0.34,112.22,-2.54557,1.81615,0.882424,75.8809,2.55766,0,1.35096,0,0.030267,0.030267049,0.030267052
5.75,2.78,0.335,-0.34,127.28,-2.54557,1.81615,0.882424,75.8809,2.55766,0,1.35096,0,0.0263735,0.02637352,0.026373524
5.75,2.78,0.335,-0.34,142.35,-2.54557,1.81615,0.882424,75.8809,2.55766,0,1.35096,0,0.0238747,0.023874741,0.023874745
5.75,2.78,0.335,-0.34,157.41,-2.54557,1.81615,0.882424,75.8809,2.55766,0,1.35096,0,0.0223844,0.022384379,0.022384383
5.75,2.78,0.335,-0.34,172.47,-2.54557,1.81615,0.882424,75.8809,2.55766,0,1.35096,0,0.0216866,0.021686643,0.021686647
5.75,2.78,0.335,-0.34,187.53,-2.54557,1.81615,0.882424,75.8809,2.55766,0,1.35096,0,0.0216866,0.021686643,0.021686647
5.75,2.78,0.335,-0.34,202.59,-2.54557,1.81615,0.882424,75.8809,2.55766,0,1.35096,0,0.0223844,0.022384379,0.022384383
5.75,2.78,0.335,-0.34,217.65,-2.54557,1.81615,0.882424,75.8809,2.55766,0,1.35096,0,0.0238747,0.023874741,0.023874745
5.75,2.78,0.335,-0.34,232.72,-2.54557,1.81615,0.882424,75.8809,2.55766,0,1.35096,0,0.0263735,0.02637352,0.026373524
5.75,2.78,0.335,-0.34,247.78,-2.54557,1.81615,0.882424,75.8809,2.55766,0,1.35096,0,0.030267,0.030267049,0.030267052
