set,index,k,QQ,xB,t,phi,F,errF,varF,ReH,ReE,ReHtilde,dvcs
143,5,5.75,2.22,0.333,-0.16,322.63,0.0782559,0.0165229,0.21114,-2.59188,2.24506,1.45038,0.017413
143,6,5.75,2.22,0.333,-0.16,337.58,0.134218,0.0429687,0.32014,-2.59188,2.24506,1.45038,0.017413
143,7,5.75,2.22,0.333,-0.16,352.53,0.118227,0.0321281,0.27175,-2.59188,2.24506,1.45038,0.017413
144,0,5.75,2.23,0.335,-0.2,7.44,0.155795,0.0242042,0.15536,-2.5994,2.1375,1.29845,0.0155378
144,1,5.75,2.23,0.335,-0.2,22.35,0.0883864,0.0138466,0.15666,-2.5994,2.1375,1.29845,0.0155378
144,2,5.75,2.23,0.335,-0.2,37.27,0.101314,0.014494,0.14306,-2.5994,2.1375,1.29845,0.0155378
144,3,5.75,2.23,0.335,-0.2,52.23,0.0942282,0.0139901,0.14847,-2.5994,2.1375,1.29845,0.0155378
144,4,5.75,2.23,0.335,-0.2,67.21,0.072158,0.0130924,0.18144,-2.5994,2.1375,1.29845,0.0155378
144,5,5.75,2.23,0.335,-0.2,82.22,0.118469,0.066222,0.55898,-2.5994,2.1375,1.29845,0.0155378
144,6,5.75,2.23,0.335,-0.2,97.23,0.0717927,0.0296662,0.41322,-2.5994,2.1375,1.29845,0.0155378
144,7,5.75,2.23,0.335,-0.2,112.26,0.0627498,0.0220358,0.35117,-2.5994,2.1375,1.29845,0.0155378
144,8,5.75,2.23,0.335,-0.2,127.3,0.0500088,0.0281895,0.56369,-2.5994,2.1375,1.29845,0.0155378
144,9,5.75,2.23,0.335,-0.2,247.74,0.0833447,0.0389086,0.46684,-2.5994,2.1375,1.29845,0.0155378
144,10,5.75,2.23,0.335,-0.2,262.77,0.108398,0.0317779,0.29316,-2.5994,2.1375,1.29845,0.0155378
144,11,5.75,2.23,0.335,-0.2,292.79,0.0760601,0.0186636,0.24538,-2.5994,2.1375,1.29845,0.0155378
144,12,5.75,2.23,0.335,-0.2,307.77,0.0813596,0.01357,0.16679,-2.5994,2.1375,1.29845,0.0155378
144,13,5.75,2.23,0.335,-0.2,322.73,0.120611,0.0200215,0.166,-2.5994,2.1375,1.29845,0.0155378
144,14,5.75,2.23,0.335,-0.2,337.65,0.113026,0.0187408,0.16581,-2.5994,2.1375,1.29845,0.0155378
144,15,5.75,2.23,0.335,-0.2,352.56,0.12679,0.0237593,0.18739,-2.5994,2.1375,1.29845,0.0155378
145,0,5.75,2.23,0.335,-0.26,7.41,0.156817,0.0221614,0.14132,-2.59199,1.9901,1.10145,0.0135398
145,1,5.75,2.23,0.335,-0.26,22.26,0.112024,0.0211579,0.18887,-2.59199,1.9901,1.10145,0.0135398
145,2,5.75,2.23,0.335,-0.26,37.17,0.118325,0.0191248,0.16163,-2.59199,1.9901,1.10145,0.0135398
145,3,5.75,2.23,0.335,-0.26,52.13,0.0828171,0.0112623,0.13599,-2.59199,1.9901,1.10145,0.0135398
145,4,5.75,2.23,0.335,-0.26,67.13,0.0632241,0.0188256,0.29776,-2.59199,1.9901,1.10145,0.0135398
145,5,5.75,2.23,0.335,-0.26,82.15,0.0406483,0.00953324,0.23453,-2.59199,1.9901,1.10145,0.0135398
145,6,5.75,2.23,0.335,-0.26,112.23,0.0124751,0.00717868,0.57544,-2.59199,1.9901,1.10145,0.0135398
145,7,5.75,2.23,0.335,-0.26,127.28,0.0212021,0.0180775,0.85263,-2.59199,1.9901,1.10145,0.0135398
145,8,5.75,2.23,0.335,-0.26,247.77,0.00409873,0.00229853,0.56079,-2.59199,1.9901,1.10145,0.0135398
145,9,5.75,2.23,0.335,-0.26,277.85,0.0433864,0.00981575,0.22624,-2.59199,1.9901,1.10145,0.0135398
145,10,5.75,2.23,0.335,-0.26,292.87,0.0619716,0.0119921,0.19351,-2.59199,1.9901,1.10145,0.0135398
145,11,5.75,2.23,0.335,-0.26,307.87,0.0781308,0.0150636,0.1928,-2.59199,1.9901,1.10145,0.0135398
145,12,5.75,2.23,0.335,-0.26,322.83,0.104277,0.0129512,0.1242,-2.59199,1.9901,1.10145,0.0135398
145,13,5.75,2.23,0.335,-0.26,337.74,0.109333,0.0126072,0.11531,-2.59199,1.9901,1.10145,0.0135398
145,14,5.75,2.23,0.335,-0.26,352.59,0.14274,0.0148763,0.10422,-2.59199,1.9901,1.10145,0.0135398
146,0,5.75,2.23,0.335,-0.34,7.35,0.150509,0.0155687,0.10344,-2.54557,1.81615,0.882424,0.0114816
146,1,5.75,2.23,0.335,-0.34,22.13,0.176539,0.0383549,0.21726,-2.54557,1.81615,0.882424,0.0114816
146,2,5.75,2.23,0.335,-0.34,37.04,0.0997173,0.0128027,0.12839,-2.54557,1.81615,0.882424,0.0114816
146,3,5.75,2.23,0.335,-0.34,52.02,0.0582354,0.00719265,0.12351,-2.54557,1.81615,0.882424,0.0114816
146,4,5.75,2.23,0.335,-0.34,67.04,0.0480046,0.00785019,0.16353,-2.54557,1.81615,0.882424,0.0114816
146,5,5.75,2.23,0.335,-0.34,82.08,0.0286018,0.00638621,0.22328,-2.54557,1.81615,0.882424,0.0114816
146,6,5.75,2.23,0.335,-0.34,277.92,0.0404261,0.00905302,0.22394,-2.54557,1.81615,0.882424,0.0114816
146,7,5.75,2.23,0.335,-0.34,292.96,0.0548028,0.0128732,0.2349,-2.54557,1.81615,0.882424,0.0114816
146,8,5.75,2.23,0.335,-0.34,307.98,0.0324554,0.00616426,0.18993,-2.54557,1.81615,0.882424,0.0114816
146,9,5.75,2.23,0.335,-0.34,322.96,0.0802656,0.0107813,0.13432,-2.54557,1.81615,0.882424,0.0114816
146,10,5.75,2.23,0.335,-0.34,337.87,0.122775,0.0114734,0.09345,-2.54557,1.81615,0.882424,0.0114816
146,11,5.75,2.23,0.335,-0.34,352.65,0.116256,0.0144228,0.12406,-2.54557,1.81615,0.882424,0.0114816
147,0,5.75,2.23,0.335,-0.45,7.4,0.14866,0.0135652,0.09125,-2.44185,1.61191,0.644845,0.00939337
147,1,5.75,2.23,0.335,-0.45,21.94,0.109106,0.0124086,0.11373,-2.44185,1.61191,0.644845,0.00939337
147,2,5.75,2.23,0.335,-0.45,36.86,0.0746921,0.00996168,0.13337,-2.44185,1.61191,0.644845,0.00939337
147,3,5.75,2.23,0.335,-0.45,51.89,0.0581331,0.00743697,0.12793,-2.44185,1.61191,0.644845,0.00939337
147,4,5.75,2.23,0.335,-0.45,66.95,0.0113191,0.0035945,0.31756,-2.44185,1.61191,0.644845,0.00939337
147,5,5.75,2.23,0.335,-0.45,82.02,0.0275381,0.00778889,0.28284,-2.44185,1.61191,0.644845,0.00939337
147,6,5.75,2.23,0.335,-0.45,97.1,0.0503851,0.0274961,0.54572,-2.44185,1.61191,0.644845,0.00939337
147,7,5.75,2.23,0.335,-0.45,277.98,0.0385115,0.0150638,0.39115,-2.44185,1.61191,0.644845,0.00939337
147,8,5.75,2.23,0.335,-0.45,293.05,0.0356475,0.00602087,0.1689,-2.44185,1.61191,0.644845,0.00939337
147,9,5.75,2.23,0.335,-0.45,308.11,0.0621254,0.00995995,0.16032,-2.44185,1.61191,0.644845,0.00939337
147,10,5.75,2.23,0.335,-0.45,323.14,0.0489942,0.00593662,0.12117,-2.44185,1.61191,0.644845,0.00939337
147,11,5.75,2.23,0.335,-0.45,338.06,0.0997264,0.0103855,0.10414,-2.44185,1.61191,0.644845,0.00939337
147,12,5.75,2.23,0.335,-0.45,352.6,0.141327,0.017502,0.12384,-2.44185,1.61191,0.644845,0.00939337
148,0,5.75,2.77,0.333,-0.16,22.42,0.194122,0.0613755,0.31617,-2.59188,2.24506,1.45038,0.00865192
148,1,5.75,2.77,0.333,-0.16,37.37,0.128727,0.040849,0.31733,-2.59188,2.24506,1.45038,0.00865192
148,2,5.75,2.77,0.333,-0.16,337.58,0.0912244,0.0329603,0.36131,-2.59188,2.24506,1.45038,0.00865192
148,3,5.75,2.77,0.333,-0.16,352.53,0.219539,0.0813657,0.37062,-2.59188,2.24506,1.45038,0.00865192
149,0,5.75,2.78,0.335,-0.2,7.5,0.230368,0.0252299,0.10952,-2.5994,2.1375,1.29845,0.00773743
149,1,5.75,2.78,0.335,-0.2,22.42,0.182924,0.0224832,0.12291,-2.5994,2.1375,1.29845,0.00773743
149,2,5.75,2.78,0.335,-0.2,37.29,0.148479,0.0170484,0.11482,-2.5994,2.1375,1.29845,0.00773743
149,3,5.75,2.78,0.335,-0.2,52.22,0.119045,0.0201793,0.16951,-2.5994,2.1375,1.29845,0.00773743
149,4,5.75,2.78,0.335,-0.2,67.22,0.0501229,0.0114761,0.22896,-2.5994,2.1375,1.29845,0.00773743
149,5,5.75,2.78,0.335,-0.2,82.23,0.0975574,0.0209134,0.21437,-2.5994,2.1375,1.29845,0.00773743
149,6,5.75,2.78,0.335,-0.2,97.25,0.0648907,0.01374,0.21174,-2.5994,2.1375,1.29845,0.00773743
149,7,5.75,2.78,0.335,-0.2,112.29,0.0724754,0.019148,0.2642,-2.5994,2.1375,1.29845,0.00773743
149,8,5.75,2.78,0.335,-0.2,127.33,0.050055,0.015511,0.30988,-2.5994,2.1375,1.29845,0.00773743
149,9,5.75,2.78,0.335,-0.2,142.37,0.0736483,0.0275636,0.37426,-2.5994,2.1375,1.29845,0.00773743
149,10,5.75,2.78,0.335,-0.2,157.42,0.0455503,0.0147701,0.32426,-2.5994,2.1375,1.29845,0.00773743
149,11,5.75,2.78,0.335,-0.2,172.48,0.0343046,0.0132323,0.38573,-2.5994,2.1375,1.29845,0.00773743
149,12,5.75,2.78,0.335,-0.2,187.52,0.0134721,0.0119534,0.88727,-2.5994,2.1375,1.29845,0.00773743
149,13,5.75,2.78,0.335,-0.2,202.58,0.0403137,0.0135011,0.3349,-2.5994,2.1375,1.29845,0.00773743
149,14,5.75,2.78,0.335,-0.2,217.63,0.0194155,0.00878243,0.45234,-2.5994,2.1375,1.29845,0.00773743
149,15,5.75,2.78,0.335,-0.2,232.67,0.0417589,0.00903287,0.21631,-2.5994,2.1375,1.29845,0.00773743
149,16,5.75,2.78,0.335,-0.2,247.71,0.0743004,0.0186635,0.25119,-2.5994,2.1375,1.29845,0.00773743
149,17,5.75,2.78,0.335,-0.2,262.75,0.0825594,0.013283,0.16089,-2.5994,2.1375,1.29845,0.00773743
149,18,5.75,2.78,0.335,-0.2,277.77,0.0830023,0.0164959,0.19874,-2.5994,2.1375,1.29845,0.00773743
149,19,5.75,2.78,0.335,-0.2,292.78,0.110035,0.0217837,0.19797,-2.5994,2.1375,1.29845,0.00773743
149,20,5.75,2.78,0.335,-0.2,307.78,0.13253,0.0258964,0.1954,-2.5994,2.1375,1.29845,0.00773743
149,21,5.75,2.78,0.335,-0.2,322.71,0.167599,0.0232661,0.13882,-2.5994,2.1375,1.29845,0.00773743
149,22,5.75,2.78,0.335,-0.2,337.58,0.126804,0.0157643,0.12432,-2.5994,2.1375,1.29845,0.00773743
149,23,5.75,2.78,0.335,-0.2,352.5,0.215504,0.0311317,0.14446,-2.5994,2.1375,1.29845,0.00773743
150,0,5.75,2.78,0.335,-0.26,7.6,0.179898,0.0230971,0.12839,-2.59199,1.9901,1.10145,0.00673502
150,1,5.75,2.78,0.335,-0.26,22.58,0.2071,0.0287724,0.13893,-2.59199,1.9901,1.10145,0.00673502
150,2,5.75,2.78,0.335,-0.26,37.36,0.125769,0.0116437,0.09258,-2.59199,1.9901,1.10145,0.00673502
150,3,5.75,2.78,0.335,-0.26,52.11,0.119126,0.0122569,0.10289,-2.59199,1.9901,1.10145,0.00673502
150,4,5.75,2.78,0.335,-0.26,67.13,0.0853763,0.0133221,0.15604,-2.59199,1.9901,1.10145,0.00673502
150,5,5.75,2.78,0.335,-0.26,82.16,0.0596533,0.0122355,0.20511,-2.59199,1.9901,1.10145,0.00673502
150,6,5.75,2.78,0.335,-0.26,97.2,0.0573582,0.0106801,0.1862,-2.59199,1.9901,1.10145,0.00673502
150,7,5.75,2.78,0.335,-0.26,112.25,0.0290839,0.00512313,0.17615,-2.59199,1.9901,1.10145,0.00673502
150,8,5.75,2.78,0.335,-0.26,127.3,0.0381447,0.00803365,0.21061,-2.59199,1.9901,1.10145,0.00673502
150,9,5.75,2.78,0.335,-0.26,142.36,0.0226058,0.00850136,0.37607,-2.59199,1.9901,1.10145,0.00673502
150,10,5.75,2.78,0.335,-0.26,157.41,0.0405975,0.0125312,0.30867,-2.59199,1.9901,1.10145,0.00673502
150,11,5.75,2.78,0.335,-0.26,172.47,0.0483139,0.0137154,0.28388,-2.59199,1.9901,1.10145,0.00673502
150,12,5.75,2.78,0.335,-0.26,187.53,0.0544214,0.0207677,0.38161,-2.59199,1.9901,1.10145,0.00673502
150,13,5.75,2.78,0.335,-0.26,202.59,0.0418449,0.00818403,0.19558,-2.59199,1.9901,1.10145,0.00673502
150,14,5.75,2.78,0.335,-0.26,217.64,0.0404382,0.00747985,0.18497,-2.59199,1.9901,1.10145,0.00673502
150,15,5.75,2.78,0.335,-0.26,232.7,0.0418955,0.00880852,0.21025,-2.59199,1.9901,1.10145,0.00673502
150,16,5.75,2.78,0.335,-0.26,247.75,0.0450235,0.00873186,0.19394,-2.59199,1.9901,1.10145,0.00673502
150,17,5.75,2.78,0.335,-0.26,262.8,0.0652069,0.0125073,0.19181,-2.59199,1.9901,1.10145,0.00673502
150,18,5.75,2.78,0.335,-0.26,277.84,0.0785411,0.014644,0.18645,-2.59199,1.9901,1.10145,0.00673502
150,19,5.75,2.78,0.335,-0.26,292.87,0.114553,0.0215544,0.18816,-2.59199,1.9901,1.10145,0.00673502
150,20,5.75,2.78,0.335,-0.26,307.89,0.126921,0.0168627,0.13286,-2.59199,1.9901,1.10145,0.00673502
150,21,5.75,2.78,0.335,-0.26,322.64,0.141689,0.0192838,0.1361,-2.59199,1.9901,1.10145,0.00673502
150,22,5.75,2.78,0.335,-0.26,337.42,0.193335,0.0178913,0.09254,-2.59199,1.9901,1.10145,0.00673502
150,23,5.75,2.78,0.335,-0.26,352.4,0.220781,0.0290525,0.13159,-2.59199,1.9901,1.10145,0.00673502
151,0,5.75,2.78,0.335,-0.34,7.72,0.263662,0.0394333,0.14956,-2.54557,1.81615,0.882424,0.00570246
151,1,5.75,2.78,0.335,-0.34,22.73,0.169741,0.0181912,0.10717,-2.54557,1.81615,0.882424,0.00570246
151,2,5.75,2.78,0.335,-0.34,37.54,0.0996319,0.0114168,0.11459,-2.54557,1.81615,0.882424,0.00570246
151,3,5.75,2.78,0.335,-0.34,51.99,0.0673537,0.0099798,0.14817,-2.54557,1.81615,0.882424,0.00570246
151,4,5.75,2.78,0.335,-0.34,67.04,0.0627013,0.0118687,0.18929,-2.54557,1.81615,0.882424,0.00570246
151,5,5.75,2.78,0.335,-0.34,82.1,0.0366975,0.00656151,0.1788,-2.54557,1.81615,0.882424,0.00570246
151,6,5.75,2.78,0.335,-0.34,97.16,0.0211041,0.00744828,0.35293,-2.54557,1.81615,0.882424,0.00570246
151,7,5.75,2.78,0.335,-0.34,112.22,0.0284219,0.00732688,0.25779,-2.54557,1.81615,0.882424,0.00570246
151,8,5.75,2.78,0.335,-0.34,127.28,0.0270428,0.00677449,0.25051,-2.54557,1.81615,0.882424,0.00570246
151,9,5.75,2.78,0.335,-0.34,142.35,0.0256807,0.00933441,0.36348,-2.54557,1.81615,0.882424,0.00570246
151,10,5.75,2.78,0.335,-0.34,157.41,0.027259,0.00810684,0.2974,-2.54557,1.81615,0.882424,0.00570246
151,11,5.75,2.78,0.335,-0.34,172.47,0.0321103,0.0162937,0.50743,-2.54557,1.81615,0.882424,0.00570246
151,12,5.75,2.78,0.335,-0.34,187.53,0.0331368,0.0208937,0.63053,-2.54557,1.81615,0.882424,0.00570246
151,13,5.75,2.78,0.335,-0.34,202.59,0.0222902,0.00514368,0.23076,-2.54557,1.81615,0.882424,0.00570246
151,14,5.75,2.78,0.335,-0.34,217.65,0.0215014,0.00542115,0.25213,-2.54557,1.81615,0.882424,0.00570246
151,15,5.75,2.78,0.335,-0.34,232.72,0.0162486,0.00452701,0.27861,-2.54557,1.81615,0.882424,0.00570246
151,16,5.75,2.78,0.335,-0.34,247.78,0.0276238,0.0098664,0.35717,-2.54557,1.81615,0.882424,0.00570246
151,17,5.75,2.78,0.335,-0.34,262.84,0.0379861,0.00783767,0.20633,-2.54557,1.81615,0.882424,0.00570246
151,18,5.75,2.78,0.335,-0.34,277.9,0.0456676,0.00708031,0.15504,-2.54557,1.81615,0.882424,0.00570246
151,19,5.75,2.78,0.335,-0.34,292.96,0.0578549,0.00814539,0.14079,-2.54557,1.81615,0.882424,0.00570246
151,20,5.75,2.78,0.335,-0.34,308.01,0.0688818,0.0089691,0.13021,-2.54557,1.81615,0.882424,0.00570246
151,21,5.75,2.78,0.335,-0.34,322.46,0.121052,0.0116186,0.09598,-2.54557,1.81615,0.882424,0.00570246
151,22,5.75,2.78,0.335,-0.34,337.27,0.151383,0.0144934,0.09574,-2.54557,1.81615,0.882424,0.00570246
151,23,5.75,2.78,0.335,-0.34,352.28,0.194409,0.0186672,0.09602,-2.54557,1.81615,0.882424,0.00570246
152,0,5.75,2.78,0.335,-0.45,23.43,0.13712,0.0198522,0.14478,-2.44185,1.61191,0.644845,0.0046547
152,1,5.75,2.78,0.335,-0.45,37.7,0.0775849,0.00784073,0.10106,-2.44185,1.61191,0.644845,0.0046547
152,2,5.75,2.78,0.335,-0.45,51.87,0.0522372,0.00636772,0.1219,-2.44185,1.61191,0.644845,0.0046547
152,3,5.75,2.78,0.335,-0.45,66.97,0.0326194,0.00502795,0.15414,-2.44185,1.61191,0.644845,0.0046547
152,4,5.75,2.78,0.335,-0.45,82.05,0.0376566,0.00917427,0.24363,-2.44185,1.61191,0.644845,0.0046547
152,5,5.75,2.78,0.335,-0.45,97.13,0.0125279,0.00340371,0.27169,-2.44185,1.61191,0.644845,0.0046547
152,6,5.75,2.78,0.335,-0.45,112.2,0.0195258,0.00661103,0.33858,-2.44185,1.61191,0.644845,0.0046547
152,7,5.75,2.78,0.335,-0.45,127.27,0.0173931,0.00545796,0.3138,-2.44185,1.61191,0.644845,0.0046547
152,8,5.75,2.78,0.335,-0.45,142.34,0.0105244,0.00548037,0.52073,-2.44185,1.61191,0.644845,0.0046547
152,9,5.75,2.78,0.335,-0.45,157.41,0.0214514,0.00792758,0.36956,-2.44185,1.61191,0.644845,0.0046547
152,10,5.75,2.78,0.335,-0.45,172.48,0.0206718,0.00841962,0.4073,-2.44185,1.61191,0.644845,0.0046547
152,11,5.75,2.78,0.335,-0.45,187.52,0.00389392,0.00139422,0.35805,-2.44185,1.61191,0.644845,0.0046547
152,12,5.75,2.78,0.335,-0.45,202.59,0.0099602,0.00472362,0.47425,-2.44185,1.61191,0.644845,0.0046547
152,13,5.75,2.78,0.335,-0.45,217.66,0.0155537,0.00562096,0.36139,-2.44185,1.61191,0.644845,0.0046547
152,14,5.75,2.78,0.335,-0.45,232.73,0.0151226,0.00623173,0.41208,-2.44185,1.61191,0.644845,0.0046547
152,15,5.75,2.78,0.335,-0.45,247.8,0.0212331,0.00575183,0.27089,-2.44185,1.61191,0.644845,0.0046547
152,16,5.75,2.78,0.335,-0.45,262.87,0.0210025,0.00378633,0.18028,-2.44185,1.61191,0.644845,0.0046547
152,17,5.75,2.78,0.335,-0.45,277.95,0.0342623,0.00533259,0.15564,-2.44185,1.61191,0.644845,0.0046547
152,18,5.75,2.78,0.335,-0.45,293.03,0.0486625,0.0137773,0.28312,-2.44185,1.61191,0.644845,0.0046547
152,19,5.75,2.78,0.335,-0.45,308.13,0.0423276,0.00584544,0.1381,-2.44185,1.61191,0.644845,0.0046547
152,20,5.75,2.78,0.335,-0.45,322.3,0.0936579,0.01078,0.1151,-2.44185,1.61191,0.644845,0.0046547
152,21,5.75,2.78,0.335,-0.45,336.57,0.162285,0.0208212,0.1283,-2.44185,1.61191,0.644845,0.0046547
153,0,5.75,2.35,0.365,-0.2,7.46,0.0953602,0.0207866,0.21798,-2.49712,2.1375,1.28247,0.0131867
153,1,5.75,2.35,0.365,-0.2,22.4,0.0718722,0.0156509,0.21776,-2.49712,2.1375,1.28247,0.0131867
153,2,5.75,2.35,0.365,-0.2,37.35,0.0725837,0.0257411,0.35464,-2.49712,2.1375,1.28247,0.0131867
153,3,5.75,2.35,0.365,-0.2,52.31,0.0134529,0.00378768,0.28155,-2.49712,2.1375,1.28247,0.0131867
153,4,5.75,2.35,0.365,-0.2,67.29,0.0416348,0.0209881,0.5041,-2.49712,2.1375,1.28247,0.0131867
153,5,5.75,2.35,0.365,-0.2,82.29,0.112098,0.0960845,0.85715,-2.49712,2.1375,1.28247,0.0131867
153,6,5.75,2.35,0.365,-0.2,97.3,0.0520955,0.0244823,0.46995,-2.49712,2.1375,1.28247,0.0131867
153,7,5.75,2.35,0.365,-0.2,112.32,0.00841736,0.00548677,0.65184,-2.49712,2.1375,1.28247,0.0131867
153,8,5.75,2.35,0.365,-0.2,262.7,0.0512942,0.0319732,0.62333,-2.49712,2.1375,1.28247,0.0131867
153,9,5.75,2.35,0.365,-0.2,277.71,0.0492719,0.0205819,0.41772,-2.49712,2.1375,1.28247,0.0131867
153,10,5.75,2.35,0.365,-0.2,292.71,0.0404098,0.0100507,0.24872,-2.49712,2.1375,1.28247,0.0131867
153,11,5.75,2.35,0.365,-0.2,307.69,0.0947204,0.0232321,0.24527,-2.49712,2.1375,1.28247,0.0131867
153,12,5.75,2.35,0.365,-0.2,322.65,0.0800616,0.0211114,0.26369,-2.49712,2.1375,1.28247,0.0131867
153,13,5.75,2.35,0.365,-0.2,337.6,0.0462765,0.00837419,0.18096,-2.49712,2.1375,1.28247,0.0131867
153,14,5.75,2.35,0.365,-0.2,352.54,0.0911604,0.0262788,0.28827,-2.49712,2.1375,1.28247,0.0131867
154,0,5.75,2.35,0.365,-0.26,7.44,0.0881737,0.015456,0.17529,-2.48531,1.9901,1.0976,0.0115961
154,1,5.75,2.35,0.365,-0.26,22.32,0.0464384,0.0116523,0.25092,-2.48531,1.9901,1.0976,0.0115961
154,2,5.75,2.35,0.365,-0.26,37.24,0.057463,0.00830799,0.14458,-2.48531,1.9901,1.0976,0.0115961
154,3,5.75,2.35,0.365,-0.26,52.2,0.060363,0.015407,0.25524,-2.48531,1.9901,1.0976,0.0115961
154,4,5.75,2.35,0.365,-0.26,67.19,0.0531697,0.011516,0.21659,-2.48531,1.9901,1.0976,0.0115961
154,5,5.75,2.35,0.365,-0.26,82.2,0.0475132,0.0175647,0.36968,-2.48531,1.9901,1.0976,0.0115961
154,6,5.75,2.35,0.365,-0.26,97.22,0.0318243,0.0192616,0.60525,-2.48531,1.9901,1.0976,0.0115961
154,7,5.75,2.35,0.365,-0.26,112.26,0.0266479,0.0143531,0.53862,-2.48531,1.9901,1.0976,0.0115961
154,8,5.75,2.35,0.365,-0.26,262.78,0.0339109,0.0138845,0.40944,-2.48531,1.9901,1.0976,0.0115961
154,9,5.75,2.35,0.365,-0.26,277.8,0.0378629,0.011246,0.29702,-2.48531,1.9901,1.0976,0.0115961
154,10,5.75,2.35,0.365,-0.26,292.81,0.0227232,0.00988662,0.43509,-2.48531,1.9901,1.0976,0.0115961
154,11,5.75,2.35,0.365,-0.26,307.8,0.0686115,0.0153552,0.2238,-2.48531,1.9901,1.0976,0.0115961
154,12,5.75,2.35,0.365,-0.26,322.76,0.0836023,0.0182621,0.21844,-2.48531,1.9901,1.0976,0.0115961
154,13,5.75,2.35,0.365,-0.26,337.68,0.0722582,0.00873241,0.12085,-2.48531,1.9901,1.0976,0.0115961
154,14,5.75,2.35,0.365,-0.26,352.56,0.0879744,0.0106827,0.12143,-2.48531,1.9901,1.0976,0.0115961
155,0,5.75,2.35,0.365,-0.34,7.39,0.0941187,0.0155606,0.16533,-2.43882,1.81615,0.890842,0.00992967
155,1,5.75,2.35,0.365,-0.34,22.22,0.0641256,0.0144578,0.22546,-2.43882,1.81615,0.890842,0.00992967
155,2,5.75,2.35,0.365,-0.34,37.12,0.0597216,0.0130659,0.21878,-2.43882,1.81615,0.890842,0.00992967
155,3,5.75,2.35,0.365,-0.34,52.09,0.0326527,0.008315,0.25465,-2.43882,1.81615,0.890842,0.00992967
155,4,5.75,2.35,0.365,-0.34,67.09,0.035673,0.006363,0.17837,-2.43882,1.81615,0.890842,0.00992967
155,5,5.75,2.35,0.365,-0.34,82.12,0.0156214,0.00532363,0.34079,-2.43882,1.81615,0.890842,0.00992967
155,6,5.75,2.35,0.365,-0.34,97.17,0.0178831,0.00982196,0.54923,-2.43882,1.81615,0.890842,0.00992967
155,7,5.75,2.35,0.365,-0.34,277.88,0.0230218,0.0108002,0.46913,-2.43882,1.81615,0.890842,0.00992967
155,8,5.75,2.35,0.365,-0.34,292.91,0.0331693,0.00765613,0.23082,-2.43882,1.81615,0.890842,0.00992967
155,9,5.75,2.35,0.365,-0.34,307.91,0.0689816,0.0201419,0.29199,-2.43882,1.81615,0.890842,0.00992967
155,10,5.75,2.35,0.365,-0.34,322.88,0.0663769,0.00887525,0.13371,-2.43882,1.81615,0.890842,0.00992967
155,11,5.75,2.35,0.365,-0.34,337.78,0.0749082,0.00873804,0.11665,-2.43882,1.81615,0.890842,0.00992967
155,12,5.75,2.35,0.365,-0.34,352.61,0.0807532,0.0113571,0.14064,-2.43882,1.81615,0.890842,0.00992967
156,0,5.75,2.35,0.365,-0.45,7.31,0.0729409,0.0080111,0.10983,-2.3407,1.61191,0.664593,0.00821238
156,1,5.75,2.35,0.365,-0.45,22.05,0.0448868,0.0105964,0.23607,-2.3407,1.61191,0.664593,0.00821238
156,2,5.75,2.35,0.365,-0.45,36.96,0.0518661,0.00752681,0.14512,-2.3407,1.61191,0.664593,0.00821238
156,3,5.75,2.35,0.365,-0.45,51.96,0.0379309,0.00599725,0.15811,-2.3407,1.61191,0.664593,0.00821238
156,4,5.75,2.35,0.365,-0.45,67,0.0235082,0.00561471,0.23884,-2.3407,1.61191,0.664593,0.00821238
156,5,5.75,2.35,0.365,-0.45,277.95,0.0386402,0.0185527,0.48014,-2.3407,1.61191,0.664593,0.00821238
156,6,5.75,2.35,0.365,-0.45,293,0.0291701,0.00804804,0.2759,-2.3407,1.61191,0.664593,0.00821238
156,7,5.75,2.35,0.365,-0.45,308.04,0.0357553,0.00875683,0.24491,-2.3407,1.61191,0.664593,0.00821238
156,8,5.75,2.35,0.365,-0.45,323.04,0.0494729,0.00685892,0.13864,-2.3407,1.61191,0.664593,0.00821238
156,9,5.75,2.35,0.365,-0.45,337.95,0.0585754,0.00596474,0.10183,-2.3407,1.61191,0.664593,0.00821238
156,10,5.75,2.35,0.365,-0.45,352.69,0.0858848,0.00919053,0.10701,-2.3407,1.61191,0.664593,0.00821238
157,0,5.75,2.97,0.364,-0.2,7.46,0.112229,0.0308068,0.2745,-2.50044,2.1375,1.28563,0.00630382
157,1,5.75,2.97,0.364,-0.2,22.4,0.0723383,0.0127069,0.17566,-2.50044,2.1375,1.28563,0.00630382
157,2,5.75,2.97,0.364,-0.2,37.35,0.119856,0.0258781,0.21591,-2.50044,2.1375,1.28563,0.00630382
157,3,5.75,2.97,0.364,-0.2,52.32,0.0951733,0.0226969,0.23848,-2.50044,2.1375,1.28563,0.00630382
157,4,5.75,2.97,0.364,-0.2,67.31,0.0596756,0.0116206,0.19473,-2.50044,2.1375,1.28563,0.00630382
157,5,5.75,2.97,0.364,-0.2,82.31,0.0538337,0.0137217,0.25489,-2.50044,2.1375,1.28563,0.00630382
157,6,5.75,2.97,0.364,-0.2,97.32,0.0698975,0.0281561,0.40282,-2.50044,2.1375,1.28563,0.00630382
157,7,5.75,2.97,0.364,-0.2,112.34,0.0315152,0.0114829,0.36436,-2.50044,2.1375,1.28563,0.00630382
