set,k,QQ,x_b,t,phi_x,F,sigmaF,Mean F Prediction,Std Dev Prediction,ReH_pred,ReH_std,ReE_pred,ReE_std,ReHt_pred,ReHt_std,dvcs_pred,dvcs_std
112,5.75,1.8,0.244,-0.34,97.08,0.0699,0.01096,0.077330686,0.008189251,-2.7285066,3.076734,-13.455809,19.479342,16.087175,22.9002,0.05043972,0.04470335
112,5.75,1.8,0.244,-0.34,112.15,0.0516,0.0106,0.06471468,0.0087188855,-2.7285066,3.076734,-13.455809,19.479342,16.087175,22.9002,0.05043972,0.04470335
112,5.75,1.8,0.244,-0.34,127.23,0.0551,0.01989,0.05746407,0.009549644,-2.7285066,3.076734,-13.455809,19.479342,16.087175,22.9002,0.05043972,0.04470335
112,5.75,1.8,0.244,-0.34,142.31,0.0,0.0,0.053311598,0.010433409,-2.7285066,3.076734,-13.455809,19.479342,16.087175,22.9002,0.05043972,0.04470335
112,5.75,1.8,0.244,-0.34,157.38,0.0316,0.01975,0.051051304,0.011139809,-2.7285066,3.076734,-13.455809,19.479342,16.087175,22.9002,0.05043972,0.04470335
112,5.75,1.8,0.244,-0.34,172.46,0.0,0.0,0.05005458,0.011526075,-2.7285066,3.076734,-13.455809,19.479342,16.087175,22.9002,0.05043972,0.04470335
112,5.75,1.8,0.244,-0.34,187.54,0.0,0.0,0.05005458,0.011526075,-2.7285066,3.076734,-13.455809,19.479342,16.087175,22.9002,0.05043972,0.04470335
112,5.75,1.8,0.244,-0.34,202.62,0.0564,0.0342,0.051051304,0.011139809,-2.7285066,3.076734,-13.455809,19.479342,16.087175,22.9002,0.05043972,0.04470335
112,5.75,1.8,0.244,-0.34,217.69,0.1114,0.05955,0.05331159,0.010433417,-2.7285066,3.076734,-13.455809,19.479342,16.087175,22.9002,0.05043972,0.04470335
112,5.75,1.8,0.244,-0.34,232.77,0.0517,0.02101,0.05746407,0.009549644,-2.7285066,3.076734,-13.455809,19.479342,16.087175,22.9002,0.05043972,0.04470335
112,5.75,1.8,0.244,-0.34,247.85,0.0663,0.02052,0.06471467,0.008718884,-2.7285066,3.076734,-13.455809,19.479342,16.087175,22.9002,0.05043972,0.04470335
112,5.75,1.8,0.244,-0.34,262.92,0.0895,0.01394,0.07733069,0.008189252,-2.7285066,3.076734,-13.455809,19.479342,16.087175,22.9002,0.05043972,0.04470335
112,5.75,1.8,0.244,-0.34,278.0,0.0878,0.01439,0.09975463,0.007971724,-2.7285066,3.076734,-13.455809,19.479342,16.087175,22.9002,0.05043972,0.04470335
112,5.75,1.8,0.244,-0.34,293.09,0.1615,0.0251,0.14109266,0.007589616,-2.7285066,3.076734,-13.455809,19.479342,16.087175,22.9002,0.05043972,0.04470335
112,5.75,1.8,0.244,-0.34,308.19,0.2246,0.0311,0.22130041,0.00739121,-2.7285066,3.076734,-13.455809,19.479342,16.087175,22.9002,0.05043972,0.04470335
112,5.75,1.8,0.244,-0.34,323.14,0.3849,0.03988,0.38388923,0.016114704,-2.7285066,3.076734,-13.455809,19.479342,16.087175,22.9002,0.05043972,0.04470335
112,5.75,1.8,0.244,-0.34,335.79,0.6702,0.05384,0.6527005,0.039683875,-2.7285066,3.076734,-13.455809,19.479342,16.087175,22.9002,0.05043972,0.04470335
112,5.75,1.8,0.244,-0.34,350.52,0.0,0.0,1.1436917,0.08731048,-2.7285066,3.076734,-13.455809,19.479342,16.087175,22.9002,0.05043972,0.04470335
113,5.75,1.8,0.244,-0.45,7.5,0.0,0.0,1.5750525,0.20962104,-0.49808705,2.843812,0.5270346,7.4027824,-2.488057,13.738938,0.012783855,0.02505688
113,5.75,1.8,0.244,-0.45,26.69,0.0,0.0,0.44987175,0.043523133,-0.49808705,2.843812,0.5270346,7.4027824,-2.488057,13.738938,0.012783855,0.02505688
113,5.75,1.8,0.244,-0.45,36.83,0.2675,0.02277,0.26156947,0.017814785,-0.49808705,2.843812,0.5270346,7.4027824,-2.488057,13.738938,0.012783855,0.02505688
113,5.75,1.8,0.244,-0.45,51.71,0.1461,0.01315,0.14057179,0.005137429,-0.49808705,2.843812,0.5270346,7.4027824,-2.488057,13.738938,0.012783855,0.02505688
113,5.75,1.8,0.244,-0.45,66.84,0.082,0.0109,0.087679446,0.0046330057,-0.49808705,2.843812,0.5270346,7.4027824,-2.488057,13.738938,0.012783855,0.02505688
113,5.75,1.8,0.244,-0.45,81.95,0.0556,0.00972,0.061701223,0.0051305583,-0.49808705,2.843812,0.5270346,7.4027824,-2.488057,13.738938,0.012783855,0.02505688
113,5.75,1.8,0.244,-0.45,97.05,0.0483,0.01439,0.04761977,0.0053416626,-0.49808705,2.843812,0.5270346,7.4027824,-2.488057,13.738938,0.012783855,0.02505688
113,5.75,1.8,0.244,-0.45,112.14,0.0342,0.01068,0.03945935,0.005676953,-0.49808705,2.843812,0.5270346,7.4027824,-2.488057,13.738938,0.012783855,0.02505688
113,5.75,1.8,0.244,-0.45,127.22,0.0,0.0,0.034536447,0.0061724004,-0.49808705,2.843812,0.5270346,7.4027824,-2.488057,13.738938,0.012783855,0.02505688
113,5.75,1.8,0.244,-0.45,142.3,0.0,0.0,0.03154392,0.006690478,-0.49808705,2.843812,0.5270346,7.4027824,-2.488057,13.738938,0.012783855,0.02505688
113,5.75,1.8,0.244,-0.45,157.37,0.0,0.0,0.029819695,0.0071005677,-0.49808705,2.843812,0.5270346,7.4027824,-2.488057,13.738938,0.012783855,0.02505688
113,5.75,1.8,0.244,-0.45,172.46,0.0,0.0,0.029026948,0.007323678,-0.49808705,2.843812,0.5270346,7.4027824,-2.488057,13.738938,0.012783855,0.02505688
113,5.75,1.8,0.244,-0.45,187.54,0.0,0.0,0.029026948,0.007323678,-0.49808705,2.843812,0.5270346,7.4027824,-2.488057,13.738938,0.012783855,0.02505688
113,5.75,1.8,0.244,-0.45,202.63,0.0,0.0,0.029819695,0.0071005677,-0.49808705,2.843812,0.5270346,7.4027824,-2.488057,13.738938,0.012783855,0.02505688
113,5.75,1.8,0.244,-0.45,217.7,0.0,0.0,0.031543925,0.0066904784,-0.49808705,2.843812,0.5270346,7.4027824,-2.488057,13.738938,0.012783855,0.02505688
113,5.75,1.8,0.244,-0.45,232.78,0.0363,0.03048,0.034536447,0.0061724004,-0.49808705,2.843812,0.5270346,7.4027824,-2.488057,13.738938,0.012783855,0.02505688
113,5.75,1.8,0.244,-0.45,247.86,0.0361,0.01132,0.03945935,0.005676952,-0.49808705,2.843812,0.5270346,7.4027824,-2.488057,13.738938,0.012783855,0.02505688
113,5.75,1.8,0.244,-0.45,262.95,0.042,0.00784,0.047619797,0.005341662,-0.49808705,2.843812,0.5270346,7.4027824,-2.488057,13.738938,0.012783855,0.02505688
113,5.75,1.8,0.244,-0.45,278.05,0.0617,0.00791,0.061701182,0.005130558,-0.49808705,2.843812,0.5270346,7.4027824,-2.488057,13.738938,0.012783855,0.02505688
113,5.75,1.8,0.244,-0.45,293.16,0.1165,0.01492,0.08767943,0.0046330085,-0.49808705,2.843812,0.5270346,7.4027824,-2.488057,13.738938,0.012783855,0.02505688
113,5.75,1.8,0.244,-0.45,308.29,0.1219,0.01676,0.14057179,0.005137429,-0.49808705,2.843812,0.5270346,7.4027824,-2.488057,13.738938,0.012783855,0.02505688
113,5.75,1.8,0.244,-0.45,323.17,0.2596,0.02819,0.26156947,0.017814796,-0.49808705,2.843812,0.5270346,7.4027824,-2.488057,13.738938,0.012783855,0.02505688
113,5.75,1.8,0.244,-0.45,333.31,0.0,0.0,0.44987175,0.043523133,-0.49808705,2.843812,0.5270346,7.4027824,-2.488057,13.738938,0.012783855,0.02505688
113,5.75,1.8,0.244,-0.45,352.5,0.0,0.0,1.5750524,0.20962106,-0.49808705,2.843812,0.5270346,7.4027824,-2.488057,13.738938,0.012783855,0.02505688
114,5.75,2.12,0.244,-0.11,7.54,1.5346,0.13712,1.5479796,0.058074992,1.0663686,1.0441113,1.0826029,1.0409106,1.1547385,1.1162997,-0.025026875,0.01870125
114,5.75,2.12,0.244,-0.11,22.6,1.4207,0.13277,1.3950366,0.050116636,1.0663686,1.0441113,1.0826029,1.0409106,1.1547385,1.1162997,-0.025026875,0.01870125
114,5.75,2.12,0.244,-0.11,37.61,1.0404,0.12148,1.1608214,0.03846632,1.0663686,1.0441113,1.0826029,1.0409106,1.1547385,1.1162997,-0.025026875,0.01870125
114,5.75,2.12,0.244,-0.11,52.44,0.8799,0.0865,0.92303485,0.027900875,1.0663686,1.0441113,1.0826029,1.0409106,1.1547385,1.1162997,-0.025026875,0.01870125
114,5.75,2.12,0.244,-0.11,67.2,0.6952,0.06824,0.71941453,0.02107406,1.0663686,1.0441113,1.0826029,1.0409106,1.1547385,1.1162997,-0.025026875,0.01870125
114,5.75,2.12,0.244,-0.11,82.22,0.5983,0.0752,0.55659187,0.0184818,1.0663686,1.0441113,1.0826029,1.0409106,1.1547385,1.1162997,-0.025026875,0.01870125
114,5.75,2.12,0.244,-0.11,97.24,0.507,0.07297,0.43484956,0.018733086,1.0663686,1.0441113,1.0826029,1.0409106,1.1547385,1.1162997,-0.025026875,0.01870125
114,5.75,2.12,0.244,-0.11,112.27,0.3218,0.04225,0.34637478,0.019931586,1.0663686,1.0441113,1.0826029,1.0409106,1.1547385,1.1162997,-0.025026875,0.01870125
114,5.75,2.12,0.244,-0.11,127.31,0.2593,0.0599,0.28380713,0.021124907,1.0663686,1.0441113,1.0826029,1.0409106,1.1547385,1.1162997,-0.025026875,0.01870125
114,5.75,2.12,0.244,-0.11,142.36,0.2583,0.0636,0.2414143,0.022027692,1.0663686,1.0441113,1.0826029,1.0409106,1.1547385,1.1162997,-0.025026875,0.01870125
114,5.75,2.12,0.244,-0.11,157.41,0.205,0.0475,0.21521138,0.02260394,1.0663686,1.0441113,1.0826029,1.0409106,1.1547385,1.1162997,-0.025026875,0.01870125
114,5.75,2.12,0.244,-0.11,172.47,0.156,0.05685,0.20269403,0.02288066,1.0663686,1.0441113,1.0826029,1.0409106,1.1547385,1.1162997,-0.025026875,0.01870125
114,5.75,2.12,0.244,-0.11,187.53,0.159,0.05759,0.20269403,0.02288066,1.0663686,1.0441113,1.0826029,1.0409106,1.1547385,1.1162997,-0.025026875,0.01870125
114,5.75,2.12,0.244,-0.11,202.59,0.1964,0.0496,0.21521121,0.022603935,1.0663686,1.0441113,1.0826029,1.0409106,1.1547385,1.1162997,-0.025026875,0.01870125
114,5.75,2.12,0.244,-0.11,217.64,0.3118,0.0963,0.2414143,0.022027694,1.0663686,1.0441113,1.0826029,1.0409106,1.1547385,1.1162997,-0.025026875,0.01870125
114,5.75,2.12,0.244,-0.11,232.69,0.3251,0.08869,0.28380713,0.021124907,1.0663686,1.0441113,1.0826029,1.0409106,1.1547385,1.1162997,-0.025026875,0.01870125
114,5.75,2.12,0.244,-0.11,247.73,0.3892,0.07731,0.34637475,0.019931586,1.0663686,1.0441113,1.0826029,1.0409106,1.1547385,1.1162997,-0.025026875,0.01870125
114,5.75,2.12,0.244,-0.11,262.76,0.3741,0.04429,0.4348495,0.018733088,1.0663686,1.0441113,1.0826029,1.0409106,1.1547385,1.1162997,-0.025026875,0.01870125
114,5.75,2.12,0.244,-0.11,277.78,0.6233,0.09723,0.55659187,0.018481797,1.0663686,1.0441113,1.0826029,1.0409106,1.1547385,1.1162997,-0.025026875,0.01870125
114,5.75,2.12,0.244,-0.11,292.8,0.7363,0.11507,0.71941453,0.021074055,1.0663686,1.0441113,1.0826029,1.0409106,1.1547385,1.1162997,-0.025026875,0.01870125
114,5.75,2.12,0.244,-0.11,307.56,0.8337,0.08401,0.9230347,0.027900875,1.0663686,1.0441113,1.0826029,1.0409106,1.1547385,1.1162997,-0.025026875,0.01870125
114,5.75,2.12,0.244,-0.11,322.39,1.2046,0.10594,1.1608214,0.03846632,1.0663686,1.0441113,1.0826029,1.0409106,1.1547385,1.1162997,-0.025026875,0.01870125
114,5.75,2.12,0.244,-0.11,337.4,1.3884,0.141,1.3950362,0.050116625,1.0663686,1.0441113,1.0826029,1.0409106,1.1547385,1.1162997,-0.025026875,0.01870125
114,5.75,2.12,0.244,-0.11,352.46,1.695,0.1655,1.5479796,0.058074992,1.0663686,1.0441113,1.0826029,1.0409106,1.1547385,1.1162997,-0.025026875,0.01870125
115,5.75,2.12,0.245,-0.15,7.67,1.84,0.22472,1.858389,0.075293325,2.9023697,1.1809742,2.800898,1.1476779,3.0716004,1.3015634,0.040276323,0.017430194
115,5.75,2.12,0.245,-0.15,22.96,1.5919,0.13416,1.5497643,0.05927238,2.9023697,1.1809742,2.800898,1.1476779,3.0716004,1.3015634,0.040276323,0.017430194
115,5.75,2.12,0.245,-0.15,37.7,1.0971,0.09876,1.1681316,0.04023676,2.9023697,1.1809742,2.800898,1.1476779,3.0716004,1.3015634,0.040276323,0.017430194
115,5.75,2.12,0.245,-0.15,52.54,0.7936,0.08988,0.84370923,0.02578267,2.9023697,1.1809742,2.800898,1.1476779,3.0716004,1.3015634,0.040276323,0.017430194
115,5.75,2.12,0.245,-0.15,67.11,0.6149,0.07227,0.61241275,0.018316645,2.9023697,1.1809742,2.800898,1.1476779,3.0716004,1.3015634,0.040276323,0.017430194
115,5.75,2.12,0.245,-0.15,82.14,0.4462,0.05147,0.44860372,0.016246699,2.9023697,1.1809742,2.800898,1.1476779,3.0716004,1.3015634,0.040276323,0.017430194
115,5.75,2.12,0.245,-0.15,97.19,0.3359,0.04317,0.33845538,0.01674354,2.9023697,1.1809742,2.800898,1.1476779,3.0716004,1.3015634,0.040276323,0.017430194
115,5.75,2.12,0.245,-0.15,112.24,0.3084,0.04718,0.2647798,0.017707905,2.9023697,1.1809742,2.800898,1.1476779,3.0716004,1.3015634,0.040276323,0.017430194
115,5.75,2.12,0.245,-0.15,127.29,0.2034,0.03398,0.21585691,0.01849108,2.9023697,1.1809742,2.800898,1.1476779,3.0716004,1.3015634,0.040276323,0.017430194
115,5.75,2.12,0.245,-0.15,142.35,0.1898,0.03125,0.18419963,0.019008253,2.9023697,1.1809742,2.800898,1.1476779,3.0716004,1.3015634,0.040276323,0.017430194
115,5.75,2.12,0.245,-0.15,157.41,0.1622,0.04057,0.16524847,0.019306628,2.9023697,1.1809742,2.800898,1.1476779,3.0716004,1.3015634,0.040276323,0.017430194
115,5.75,2.12,0.245,-0.15,172.47,0.1458,0.0301,0.15637112,0.01944068,2.9023697,1.1809742,2.800898,1.1476779,3.0716004,1.3015634,0.040276323,0.017430194
115,5.75,2.12,0.245,-0.15,187.53,0.1656,0.03323,0.15637112,0.01944068,2.9023697,1.1809742,2.800898,1.1476779,3.0716004,1.3015634,0.040276323,0.017430194
115,5.75,2.12,0.245,-0.15,202.59,0.1535,0.02523,0.16524847,0.019306628,2.9023697,1.1809742,2.800898,1.1476779,3.0716004,1.3015634,0.040276323,0.017430194
115,5.75,2.12,0.245,-0.15,217.65,0.163,0.0313,0.18419963,0.019008256,2.9023697,1.1809742,2.800898,1.1476779,3.0716004,1.3015634,0.040276323,0.017430194
115,5.75,2.12,0.245,-0.15,232.71,0.2283,0.03559,0.21585691,0.01849108,2.9023697,1.1809742,2.800898,1.1476779,3.0716004,1.3015634,0.040276323,0.017430194
115,5.75,2.12,0.245,-0.15,247.76,0.2927,0.04396,0.26477975,0.017707907,2.9023697,1.1809742,2.800898,1.1476779,3.0716004,1.3015634,0.040276323,0.017430194
115,5.75,2.12,0.245,-0.15,262.81,0.2986,0.0343,0.33845502,0.016743537,2.9023697,1.1809742,2.800898,1.1476779,3.0716004,1.3015634,0.040276323,0.017430194
115,5.75,2.12,0.245,-0.15,277.86,0.4838,0.04511,0.44860366,0.016246699,2.9023697,1.1809742,2.800898,1.1476779,3.0716004,1.3015634,0.040276323,0.017430194
115,5.75,2.12,0.245,-0.15,292.89,0.568,0.06143,0.61241275,0.01831665,2.9023697,1.1809742,2.800898,1.1476779,3.0716004,1.3015634,0.040276323,0.017430194
115,5.75,2.12,0.245,-0.15,307.46,0.8974,0.08546,0.84370834,0.02578264,2.9023697,1.1809742,2.800898,1.1476779,3.0716004,1.3015634,0.040276323,0.017430194
115,5.75,2.12,0.245,-0.15,322.3,1.2003,0.10896,1.1681314,0.040236756,2.9023697,1.1809742,2.800898,1.1476779,3.0716004,1.3015634,0.040276323,0.017430194
115,5.75,2.12,0.245,-0.15,337.04,1.6672,0.18417,1.549762,0.059272297,2.9023697,1.1809742,2.800898,1.1476779,3.0716004,1.3015634,0.040276323,0.017430194
115,5.75,2.12,0.245,-0.15,352.33,1.7781,0.17075,1.858389,0.075293325,2.9023697,1.1809742,2.800898,1.1476779,3.0716004,1.3015634,0.040276323,0.017430194
116,5.75,2.12,0.245,-0.2,8.89,0.0,0.0,2.1170049,0.14426175,3.970339,1.933993,2.1906548,2.3261914,5.110781,5.371526,0.04797082,0.021153934
116,5.75,2.12,0.245,-0.2,23.98,0.0,0.0,1.5323108,0.097730875,3.970339,1.933993,2.1906548,2.3261914,5.110781,5.371526,0.04797082,0.021153934
116,5.75,2.12,0.245,-0.2,38.17,1.0285,0.08932,1.0120132,0.057037283,3.970339,1.933993,2.1906548,2.3261914,5.110781,5.371526,0.04797082,0.021153934
116,5.75,2.12,0.245,-0.2,52.69,0.6593,0.06058,0.6570532,0.030429149,3.970339,1.933993,2.1906548,2.3261914,5.110781,5.371526,0.04797082,0.021153934
116,5.75,2.12,0.245,-0.2,67.03,0.4148,0.04388,0.44194812,0.015940242,3.970339,1.933993,2.1906548,2.3261914,5.110781,5.371526,0.04797082,0.021153934
116,5.75,2.12,0.245,-0.2,82.09,0.3466,0.04215,0.30452603,0.009315138,3.970339,1.933993,2.1906548,2.3261914,5.110781,5.371526,0.04797082,0.021153934
116,5.75,2.12,0.245,-0.2,97.15,0.2423,0.03034,0.22032416,0.008160809,3.970339,1.933993,2.1906548,2.3261914,5.110781,5.371526,0.04797082,0.021153934
116,5.75,2.12,0.245,-0.2,112.22,0.1719,0.02348,0.16765702,0.008708122,3.970339,1.933993,2.1906548,2.3261914,5.110781,5.371526,0.04797082,0.021153934
116,5.75,2.12,0.245,-0.2,127.28,0.1102,0.0191,0.13445687,0.009253081,3.970339,1.933993,2.1906548,2.3261914,5.110781,5.371526,0.04797082,0.021153934
116,5.75,2.12,0.245,-0.2,142.34,0.1249,0.03074,0.11379555,0.009558386,3.970339,1.933993,2.1906548,2.3261914,5.110781,5.371526,0.04797082,0.021153934
116,5.75,2.12,0.245,-0.2,157.4,0.1269,0.03012,0.10175578,0.009694266,3.970339,1.933993,2.1906548,2.3261914,5.110781,5.371526,0.04797082,0.021153934
116,5.75,2.12,0.245,-0.2,172.47,0.0759,0.01629,0.09620337,0.009741163,3.970339,1.933993,2.1906548,2.3261914,5.110781,5.371526,0.04797082,0.021153934
116,5.75,2.12,0.245,-0.2,187.53,0.0884,0.0222,0.09620337,0.009741164,3.970339,1.933993,2.1906548,2.3261914,5.110781,5.371526,0.04797082,0.021153934
116,5.75,2.12,0.245,-0.2,202.6,0.1162,0.01823,0.10175576,0.009694262,3.970339,1.933993,2.1906548,2.3261914,5.110781,5.371526,0.04797082,0.021153934
116,5.75,2.12,0.245,-0.2,217.66,0.1069,0.02177,0.11379554,0.009558381,3.970339,1.933993,2.1906548,2.3261914,5.110781,5.371526,0.04797082,0.021153934
116,5.75,2.12,0.245,-0.2,232.72,0.1499,0.02648,0.13445687,0.009253081,3.970339,1.933993,2.1906548,2.3261914,5.110781,5.371526,0.04797082,0.021153934
116,5.75,2.12,0.245,-0.2,247.78,0.1564,0.02102,0.1676569,0.008708115,3.970339,1.933993,2.1906548,2.3261914,5.110781,5.371526,0.04797082,0.021153934
116,5.75,2.12,0.245,-0.2,262.85,0.2092,0.02474,0.22032413,0.008160809,3.970339,1.933993,2.1906548,2.3261914,5.110781,5.371526,0.04797082,0.021153934
116,5.75,2.12,0.245,-0.2,277.91,0.3031,0.04869,0.30452582,0.009315131,3.970339,1.933993,2.1906548,2.3261914,5.110781,5.371526,0.04797082,0.021153934
116,5.75,2.12,0.245,-0.2,292.97,0.3802,0.0562,0.44194812,0.015940242,3.970339,1.933993,2.1906548,2.3261914,5.110781,5.371526,0.04797082,0.021153934
116,5.75,2.12,0.245,-0.2,307.31,0.6291,0.06616,0.65705305,0.030429127,3.970339,1.933993,2.1906548,2.3261914,5.110781,5.371526,0.04797082,0.021153934
116,5.75,2.12,0.245,-0.2,321.83,1.0307,0.10688,1.0120131,0.05703724,3.970339,1.933993,2.1906548,2.3261914,5.110781,5.371526,0.04797082,0.021153934
116,5.75,2.12,0.245,-0.2,336.02,0.0,0.0,1.5323108,0.097730845,3.970339,1.933993,2.1906548,2.3261914,5.110781,5.371526,0.04797082,0.021153934
116,5.75,2.12,0.245,-0.2,351.11,0.0,0.0,2.1169991,0.14426138,3.970339,1.933993,2.1906548,2.3261914,5.110781,5.371526,0.04797082,0.021153934
117,5.75,2.12,0.245,-0.26,14.3,0.0,0.0,2.124301,0.17817035,5.235966,2.526471,3.9668775,3.009486,3.4263859,7.027939,0.054071642,0.022229465
117,5.75,2.12,0.245,-0.26,26.39,0.0,0.0,1.3184541,0.10142868,5.235966,2.526471,3.9668775,3.009486,3.4263859,7.027939,0.054071642,0.022229465
117,5.75,2.12,0.245,-0.26,38.87,0.8554,0.08229,0.7943124,0.052416734,5.235966,2.526471,3.9668775,3.009486,3.4263859,7.027939,0.054071642,0.022229465
117,5.75,2.12,0.245,-0.26,52.71,0.4852,0.0787,0.4789642,0.024297658,5.235966,2.526471,3.9668775,3.009486,3.4263859,7.027939,0.054071642,0.022229465
117,5.75,2.12,0.245,-0.26,66.97,0.3119,0.04931,0.30565214,0.010815725,5.235966,2.526471,3.9668775,3.009486,3.4263859,7.027939,0.054071642,0.022229465
117,5.75,2.12,0.245,-0.26,82.06,0.2109,0.03009,0.20475206,0.0062759602,5.235966,2.526471,3.9668775,3.009486,3.4263859,7.027939,0.054071642,0.022229465
117,5.75,2.12,0.245,-0.26,97.13,0.1577,0.01829,0.14733939,0.006406185,5.235966,2.526471,3.9668775,3.009486,3.4263859,7.027939,0.054071642,0.022229465
117,5.75,2.12,0.245,-0.26,112.2,0.1196,0.01552,0.11332014,0.006962449,5.235966,2.526471,3.9668775,3.009486,3.4263859,7.027939,0.054071642,0.022229465
117,5.75,2.12,0.245,-0.26,127.27,0.0985,0.0164,0.09273383,0.0071724164,5.235966,2.526471,3.9668775,3.009486,3.4263859,7.027939,0.054071642,0.022229465
117,5.75,2.12,0.245,-0.26,142.33,0.0841,0.01748,0.08033749,0.0071605053,5.235966,2.526471,3.9668775,3.009486,3.4263859,7.027939,0.054071642,0.022229465
117,5.75,2.12,0.245,-0.26,157.4,0.0808,0.01668,0.07327744,0.007079406,5.235966,2.526471,3.9668775,3.009486,3.4263859,7.027939,0.054071642,0.022229465
117,5.75,2.12,0.245,-0.26,172.47,0.0692,0.01343,0.070071034,0.0070194793,5.235966,2.526471,3.9668775,3.009486,3.4263859,7.027939,0.054071642,0.022229465
117,5.75,2.12,0.245,-0.26,187.53,0.0595,0.01638,0.070071034,0.0070194798,5.235966,2.526471,3.9668775,3.009486,3.4263859,7.027939,0.054071642,0.022229465
117,5.75,2.12,0.245,-0.26,202.6,0.0713,0.01461,0.07327744,0.0070794076,5.235966,2.526471,3.9668775,3.009486,3.4263859,7.027939,0.054071642,0.022229465
117,5.75,2.12,0.245,-0.26,217.67,0.0814,0.01394,0.080337465,0.0071604988,5.235966,2.526471,3.9668775,3.009486,3.4263859,7.027939,0.054071642,0.022229465
117,5.75,2.12,0.245,-0.26,232.73,0.0917,0.01384,0.09273379,0.007172418,5.235966,2.526471,3.9668775,3.009486,3.4263859,7.027939,0.054071642,0.022229465
117,5.75,2.12,0.245,-0.26,247.8,0.103,0.0153,0.11332011,0.006962446,5.235966,2.526471,3.9668775,3.009486,3.4263859,7.027939,0.054071642,0.022229465
117,5.75,2.12,0.245,-0.26,262.87,0.1362,0.01642,0.14733933,0.0064061843,5.235966,2.526471,3.9668775,3.009486,3.4263859,7.027939,0.054071642,0.022229465
117,5.75,2.12,0.245,-0.26,277.94,0.1797,0.02044,0.20475206,0.0062759602,5.235966,2.526471,3.9668775,3.009486,3.4263859,7.027939,0.054071642,0.022229465
117,5.75,2.12,0.245,-0.26,293.03,0.3344,0.03213,0.30565214,0.010815716,5.235966,2.526471,3.9668775,3.009486,3.4263859,7.027939,0.054071642,0.022229465
117,5.75,2.12,0.245,-0.26,307.29,0.4754,0.05367,0.4789642,0.02429768,5.235966,2.526471,3.9668775,3.009486,3.4263859,7.027939,0.054071642,0.022229465
117,5.75,2.12,0.245,-0.26,321.13,0.7407,0.06535,0.7943124,0.052416697,5.235966,2.526471,3.9668775,3.009486,3.4263859,7.027939,0.054071642,0.022229465
117,5.75,2.12,0.245,-0.26,333.61,0.0,0.0,1.318454,0.10142865,5.235966,2.526471,3.9668775,3.009486,3.4263859,7.027939,0.054071642,0.022229465
117,5.75,2.12,0.245,-0.26,345.7,0.0,0.0,2.124301,0.17817035,5.235966,2.526471,3.9668775,3.009486,3.4263859,7.027939,0.054071642,0.022229465
118,5.75,2.12,0.245,-0.34,7.5,0.0,0.0,3.982837,0.46211475,9.494914,3.5833306,9.083346,2.7737777,3.3786488,6.4382787,0.06850119,0.027011098
118,5.75,2.12,0.245,-0.34,28.65,0.0,0.0,1.0382167,0.102923304,9.494914,3.5833306,9.083346,2.7737777,3.3786488,6.4382787,0.06850119,0.027011098
118,5.75,2.12,0.245,-0.34,39.99,0.5777,0.06726,0.5685927,0.04701802,9.494914,3.5833306,9.083346,2.7737777,3.3786488,6.4382787,0.06850119,0.027011098
118,5.75,2.12,0.245,-0.34,52.42,0.296,0.02405,0.32897818,0.019919142,9.494914,3.5833306,9.083346,2.7737777,3.3786488,6.4382787,0.06850119,0.027011098
118,5.75,2.12,0.245,-0.34,66.92,0.2033,0.0225,0.19489032,0.0069521004,9.494914,3.5833306,9.083346,2.7737777,3.3786488,6.4382787,0.06850119,0.027011098
118,5.75,2.12,0.245,-0.34,82.02,0.1516,0.01921,0.12597771,0.0041864016,9.494914,3.5833306,9.083346,2.7737777,3.3786488,6.4382787,0.06850119,0.027011098
118,5.75,2.12,0.245,-0.34,97.11,0.0967,0.01438,0.0899413,0.0048066326,9.494914,3.5833306,9.083346,2.7737777,3.3786488,6.4382787,0.06850119,0.027011098
118,5.75,2.12,0.245,-0.34,112.19,0.0792,0.01245,0.070198946,0.0050137807,9.494914,3.5833306,9.083346,2.7737777,3.3786488,6.4382787,0.06850119,0.027011098
118,5.75,2.12,0.245,-0.34,127.26,0.0711,0.01806,0.059108563,0.0048524574,9.494914,3.5833306,9.083346,2.7737777,3.3786488,6.4382787,0.06850119,0.027011098
118,5.75,2.12,0.245,-0.34,142.33,0.041,0.01537,0.052866414,0.004606065,9.494914,3.5833306,9.083346,2.7737777,3.3786488,6.4382787,0.06850119,0.027011098
118,5.75,2.12,0.245,-0.34,157.4,0.0343,0.01038,0.04951154,0.004415391,9.494914,3.5833306,9.083346,2.7737777,3.3786488,6.4382787,0.06850119,0.027011098
118,5.75,2.12,0.245,-0.34,172.46,0.0365,0.00793,0.04804627,0.0043199114,9.494914,3.5833306,9.083346,2.7737777,3.3786488,6.4382787,0.06850119,0.027011098
118,5.75,2.12,0.245,-0.34,187.54,0.0264,0.00757,0.04804627,0.0043199114,9.494914,3.5833306,9.083346,2.7737777,3.3786488,6.4382787,0.06850119,0.027011098
118,5.75,2.12,0.245,-0.34,202.6,0.048,0.01131,0.04951154,0.004415388,9.494914,3.5833306,9.083346,2.7737777,3.3786488,6.4382787,0.06850119,0.027011098
118,5.75,2.12,0.245,-0.34,217.67,0.0491,0.00774,0.052866407,0.0046060667,9.494914,3.5833306,9.083346,2.7737777,3.3786488,6.4382787,0.06850119,0.027011098
