#Set,index,k,QQ,x_b,t,phi_x,F,sigmaF,varF,F1,F2
11.0,18.0,5.75,2.012,0.378,-0.192,277.5,0.0441,0.00588,0.13333,0.65835,1.03995
11.0,19.0,5.75,2.012,0.378,-0.192,292.5,0.0505,0.00636,0.12594,0.65835,1.03995
11.0,20.0,5.75,2.012,0.378,-0.192,307.5,0.0577,0.00696,0.12062,0.65835,1.03995
11.0,21.0,5.75,2.012,0.378,-0.192,322.5,0.0621,0.00708,0.11401,0.65835,1.03995
11.0,22.0,5.75,2.012,0.378,-0.192,337.5,0.0623,0.00708,0.11364,0.65835,1.03995
11.0,23.0,5.75,2.012,0.378,-0.192,352.5,0.0654,0.0072,0.11009,0.65835,1.03995
12.0,0.0,5.75,2.054,0.392,-0.233,7.5,0.057,0.00456,0.08,0.61246,0.94253
12.0,1.0,5.75,2.054,0.392,-0.233,22.5,0.0551,0.00432,0.0784,0.61246,0.94253
12.0,2.0,5.75,2.054,0.392,-0.233,37.5,0.0482,0.00396,0.08216,0.61246,0.94253
12.0,3.0,5.75,2.054,0.392,-0.233,52.5,0.0514,0.00396,0.07704,0.61246,0.94253
12.0,4.0,5.75,2.054,0.392,-0.233,67.5,0.042,0.0036,0.08571,0.61246,0.94253
12.0,5.0,5.75,2.054,0.392,-0.233,82.5,0.0414,0.00348,0.08406,0.61246,0.94253
12.0,6.0,5.75,2.054,0.392,-0.233,97.5,0.0328,0.00324,0.09878,0.61246,0.94253
12.0,7.0,5.75,2.054,0.392,-0.233,112.5,0.0339,0.00312,0.09204,0.61246,0.94253
12.0,8.0,5.75,2.054,0.392,-0.233,127.5,0.028,0.00276,0.09857,0.61246,0.94253
12.0,9.0,5.75,2.054,0.392,-0.233,142.5,0.0273,0.00276,0.1011,0.61246,0.94253
12.0,10.0,5.75,2.054,0.392,-0.233,157.5,0.0276,0.00264,0.09565,0.61246,0.94253
12.0,11.0,5.75,2.054,0.392,-0.233,172.5,0.0267,0.00264,0.09888,0.61246,0.94253
12.0,12.0,5.75,2.054,0.392,-0.233,187.5,0.0266,0.00264,0.09925,0.61246,0.94253
12.0,13.0,5.75,2.054,0.392,-0.233,202.5,0.0309,0.00276,0.08932,0.61246,0.94253
12.0,14.0,5.75,2.054,0.392,-0.233,217.5,0.0283,0.00276,0.09753,0.61246,0.94253
12.0,15.0,5.75,2.054,0.392,-0.233,232.5,0.0256,0.00276,0.10781,0.61246,0.94253
12.0,16.0,5.75,2.054,0.392,-0.233,247.5,0.0305,0.003,0.09836,0.61246,0.94253
12.0,17.0,5.75,2.054,0.392,-0.233,262.5,0.0343,0.00324,0.09446,0.61246,0.94253
12.0,18.0,5.75,2.054,0.392,-0.233,277.5,0.0345,0.00336,0.09739,0.61246,0.94253
12.0,19.0,5.75,2.054,0.392,-0.233,292.5,0.0418,0.0036,0.08612,0.61246,0.94253
12.0,20.0,5.75,2.054,0.392,-0.233,307.5,0.0432,0.00384,0.08889,0.61246,0.94253
12.0,21.0,5.75,2.054,0.392,-0.233,322.5,0.0532,0.0042,0.07895,0.61246,0.94253
12.0,22.0,5.75,2.054,0.392,-0.233,337.5,0.0532,0.0042,0.07895,0.61246,0.94253
12.0,23.0,5.75,2.054,0.392,-0.233,352.5,0.0555,0.00444,0.08,0.61246,0.94253
13.0,0.0,5.75,2.074,0.398,-0.279,7.5,0.0563,0.00528,0.09378,0.56741,0.84881
13.0,1.0,5.75,2.074,0.398,-0.279,22.5,0.0452,0.00456,0.10088,0.56741,0.84881
13.0,2.0,5.75,2.074,0.398,-0.279,37.5,0.0449,0.0042,0.09354,0.56741,0.84881
13.0,3.0,5.75,2.074,0.398,-0.279,52.5,0.0412,0.00408,0.09903,0.56741,0.84881
13.0,4.0,5.75,2.074,0.398,-0.279,67.5,0.0346,0.0036,0.10405,0.56741,0.84881
13.0,5.0,5.75,2.074,0.398,-0.279,82.5,0.0309,0.00348,0.11262,0.56741,0.84881
13.0,6.0,5.75,2.074,0.398,-0.279,97.5,0.0305,0.00324,0.10623,0.56741,0.84881
13.0,7.0,5.75,2.074,0.398,-0.279,112.5,0.0289,0.003,0.10381,0.56741,0.84881
13.0,8.0,5.75,2.074,0.398,-0.279,127.5,0.0231,0.00264,0.11429,0.56741,0.84881
13.0,9.0,5.75,2.074,0.398,-0.279,142.5,0.0232,0.00264,0.11379,0.56741,0.84881
13.0,10.0,5.75,2.074,0.398,-0.279,157.5,0.0254,0.00276,0.10866,0.56741,0.84881
13.0,11.0,5.75,2.074,0.398,-0.279,172.5,0.0242,0.00264,0.10909,0.56741,0.84881
13.0,12.0,5.75,2.074,0.398,-0.279,187.5,0.0224,0.00252,0.1125,0.56741,0.84881
13.0,13.0,5.75,2.074,0.398,-0.279,202.5,0.0204,0.0024,0.11765,0.56741,0.84881
13.0,14.0,5.75,2.074,0.398,-0.279,217.5,0.0291,0.00288,0.09897,0.56741,0.84881
13.0,15.0,5.75,2.074,0.398,-0.279,232.5,0.0216,0.00264,0.12222,0.56741,0.84881
13.0,16.0,5.75,2.074,0.398,-0.279,247.5,0.0267,0.003,0.11236,0.56741,0.84881
13.0,17.0,5.75,2.074,0.398,-0.279,262.5,0.03,0.00324,0.108,0.56741,0.84881
13.0,18.0,5.75,2.074,0.398,-0.279,277.5,0.0349,0.00336,0.09628,0.56741,0.84881
13.0,19.0,5.75,2.074,0.398,-0.279,292.5,0.0305,0.00324,0.10623,0.56741,0.84881
13.0,20.0,5.75,2.074,0.398,-0.279,307.5,0.0359,0.0036,0.10028,0.56741,0.84881
13.0,21.0,5.75,2.074,0.398,-0.279,322.5,0.041,0.00396,0.09659,0.56741,0.84881
13.0,22.0,5.75,2.074,0.398,-0.279,337.5,0.0469,0.00456,0.09723,0.56741,0.84881
13.0,23.0,5.75,2.074,0.398,-0.279,352.5,0.044,0.00492,0.11182,0.56741,0.84881
14.0,0.0,5.75,2.084,0.4,-0.324,7.5,0.0505,0.00708,0.1402,0.5287,0.77008
14.0,1.0,5.75,2.084,0.4,-0.324,22.5,0.0517,0.00612,0.11838,0.5287,0.77008
14.0,2.0,5.75,2.084,0.4,-0.324,37.5,0.0362,0.0048,0.1326,0.5287,0.77008
14.0,3.0,5.75,2.084,0.4,-0.324,52.5,0.0364,0.00456,0.12527,0.5287,0.77008
14.0,4.0,5.75,2.084,0.4,-0.324,67.5,0.0307,0.00384,0.12508,0.5287,0.77008
14.0,5.0,5.75,2.084,0.4,-0.324,82.5,0.0249,0.0036,0.14458,0.5287,0.77008
14.0,6.0,5.75,2.084,0.4,-0.324,97.5,0.0264,0.00348,0.13182,0.5287,0.77008
14.0,7.0,5.75,2.084,0.4,-0.324,112.5,0.02,0.003,0.15,0.5287,0.77008
14.0,8.0,5.75,2.084,0.4,-0.324,127.5,0.0245,0.00312,0.12735,0.5287,0.77008
14.0,9.0,5.75,2.084,0.4,-0.324,142.5,0.0189,0.00288,0.15238,0.5287,0.77008
14.0,10.0,5.75,2.084,0.4,-0.324,157.5,0.02,0.00324,0.162,0.5287,0.77008
14.0,11.0,5.75,2.084,0.4,-0.324,172.5,0.0185,0.00312,0.16865,0.5287,0.77008
14.0,12.0,5.75,2.084,0.4,-0.324,187.5,0.0166,0.00312,0.18795,0.5287,0.77008
14.0,13.0,5.75,2.084,0.4,-0.324,202.5,0.0228,0.00336,0.14737,0.5287,0.77008
14.0,14.0,5.75,2.084,0.4,-0.324,217.5,0.0221,0.00312,0.14118,0.5287,0.77008
14.0,15.0,5.75,2.084,0.4,-0.324,232.5,0.0208,0.00312,0.15,0.5287,0.77008
14.0,16.0,5.75,2.084,0.4,-0.324,247.5,0.0281,0.00348,0.12384,0.5287,0.77008
14.0,17.0,5.75,2.084,0.4,-0.324,262.5,0.0248,0.00348,0.14032,0.5287,0.77008
14.0,18.0,5.75,2.084,0.4,-0.324,277.5,0.0282,0.00372,0.13191,0.5287,0.77008
14.0,19.0,5.75,2.084,0.4,-0.324,292.5,0.027,0.0036,0.13333,0.5287,0.77008
14.0,20.0,5.75,2.084,0.4,-0.324,307.5,0.0393,0.00432,0.10992,0.5287,0.77008
14.0,21.0,5.75,2.084,0.4,-0.324,322.5,0.0395,0.00492,0.12456,0.5287,0.77008
14.0,22.0,5.75,2.084,0.4,-0.324,337.5,0.0414,0.006,0.14493,0.5287,0.77008
14.0,23.0,5.75,2.084,0.4,-0.324,352.5,0.0374,0.0066,0.17647,0.5287,0.77008
15.0,0.0,5.75,2.091,0.401,-0.371,7.5,0.0533,0.0108,0.20263,0.49291,0.69902
15.0,1.0,5.75,2.091,0.401,-0.371,22.5,0.052,0.00828,0.15923,0.49291,0.69902
15.0,2.0,5.75,2.091,0.401,-0.371,37.5,0.0369,0.00576,0.1561,0.49291,0.69902
15.0,3.0,5.75,2.091,0.401,-0.371,52.5,0.0338,0.00492,0.14556,0.49291,0.69902
15.0,4.0,5.75,2.091,0.401,-0.371,67.5,0.031,0.0042,0.13548,0.49291,0.69902
15.0,5.0,5.75,2.091,0.401,-0.371,82.5,0.022,0.0036,0.16364,0.49291,0.69902
15.0,6.0,5.75,2.091,0.401,-0.371,97.5,0.0274,0.00384,0.14015,0.49291,0.69902
15.0,7.0,5.75,2.091,0.401,-0.371,112.5,0.024,0.00372,0.155,0.49291,0.69902
15.0,8.0,5.75,2.091,0.401,-0.371,127.5,0.0197,0.0036,0.18274,0.49291,0.69902
15.0,9.0,5.75,2.091,0.401,-0.371,142.5,0.0162,0.00384,0.23704,0.49291,0.69902
15.0,10.0,5.75,2.091,0.401,-0.371,157.5,0.0155,0.00432,0.27871,0.49291,0.69902
15.0,11.0,5.75,2.091,0.401,-0.371,172.5,0.0159,0.00468,0.29434,0.49291,0.69902
15.0,12.0,5.75,2.091,0.401,-0.371,187.5,0.0174,0.0048,0.27586,0.49291,0.69902
15.0,13.0,5.75,2.091,0.401,-0.371,202.5,0.0172,0.00408,0.23721,0.49291,0.69902
15.0,14.0,5.75,2.091,0.401,-0.371,217.5,0.0222,0.00384,0.17297,0.49291,0.69902
15.0,15.0,5.75,2.091,0.401,-0.371,232.5,0.0171,0.00324,0.18947,0.49291,0.69902
15.0,16.0,5.75,2.091,0.401,-0.371,247.5,0.0226,0.0036,0.15929,0.49291,0.69902
15.0,17.0,5.75,2.091,0.401,-0.371,262.5,0.0195,0.00348,0.17846,0.49291,0.69902
15.0,18.0,5.75,2.091,0.401,-0.371,277.5,0.0237,0.00372,0.15696,0.49291,0.69902
15.0,19.0,5.75,2.091,0.401,-0.371,292.5,0.0272,0.0042,0.15441,0.49291,0.69902
15.0,20.0,5.75,2.091,0.401,-0.371,307.5,0.0297,0.00456,0.15354,0.49291,0.69902
15.0,21.0,5.75,2.091,0.401,-0.371,322.5,0.0316,0.00576,0.18228,0.49291,0.69902
15.0,22.0,5.75,2.091,0.401,-0.371,337.5,0.0334,0.00768,0.22994,0.49291,0.69902
15.0,23.0,5.75,2.091,0.401,-0.371,352.5,0.0436,0.01056,0.2422,0.49291,0.69902
16.0,0.0,5.75,2.161,0.336,-0.171,7.5,0.1207,0.00564,0.04673,0.68437,1.09589
16.0,1.0,5.75,2.161,0.336,-0.171,22.5,0.1325,0.00588,0.04438,0.68437,1.09589
16.0,2.0,5.75,2.161,0.336,-0.171,37.5,0.1187,0.0054,0.04549,0.68437,1.09589
16.0,3.0,5.75,2.161,0.336,-0.171,52.5,0.0998,0.00492,0.0493,0.68437,1.09589
16.0,4.0,5.75,2.161,0.336,-0.171,67.5,0.0884,0.00456,0.05158,0.68437,1.09589
16.0,5.0,5.75,2.161,0.336,-0.171,82.5,0.0814,0.00432,0.05307,0.68437,1.09589
16.0,6.0,5.75,2.161,0.336,-0.171,97.5,0.0627,0.00372,0.05933,0.68437,1.09589
16.0,7.0,5.75,2.161,0.336,-0.171,112.5,0.0613,0.0036,0.05873,0.68437,1.09589
16.0,8.0,5.75,2.161,0.336,-0.171,127.5,0.0581,0.0036,0.06196,0.68437,1.09589
16.0,9.0,5.75,2.161,0.336,-0.171,142.5,0.0529,0.00324,0.06125,0.68437,1.09589
16.0,10.0,5.75,2.161,0.336,-0.171,157.5,0.0439,0.00312,0.07107,0.68437,1.09589
16.0,11.0,5.75,2.161,0.336,-0.171,172.5,0.0454,0.003,0.06608,0.68437,1.09589
16.0,12.0,5.75,2.161,0.336,-0.171,187.5,0.041,0.00288,0.07024,0.68437,1.09589
16.0,13.0,5.75,2.161,0.336,-0.171,202.5,0.0442,0.003,0.06787,0.68437,1.09589
16.0,14.0,5.75,2.161,0.336,-0.171,217.5,0.0516,0.00324,0.06279,0.68437,1.09589
16.0,15.0,5.75,2.161,0.336,-0.171,232.5,0.0577,0.00348,0.06031,0.68437,1.09589
16.0,16.0,5.75,2.161,0.336,-0.171,247.5,0.0569,0.00348,0.06116,0.68437,1.09589
16.0,17.0,5.75,2.161,0.336,-0.171,262.5,0.0693,0.00384,0.05541,0.68437,1.09589
16.0,18.0,5.75,2.161,0.336,-0.171,277.5,0.077,0.0042,0.05455,0.68437,1.09589
16.0,19.0,5.75,2.161,0.336,-0.171,292.5,0.0955,0.00468,0.04901,0.68437,1.09589
16.0,20.0,5.75,2.161,0.336,-0.171,307.5,0.1031,0.0048,0.04656,0.68437,1.09589
16.0,21.0,5.75,2.161,0.336,-0.171,322.5,0.1141,0.00528,0.04628,0.68437,1.09589
16.0,22.0,5.75,2.161,0.336,-0.171,337.5,0.1178,0.00552,0.04686,0.68437,1.09589
16.0,23.0,5.75,2.161,0.336,-0.171,352.5,0.1203,0.00576,0.04788,0.68437,1.09589
17.0,0.0,5.75,2.19,0.342,-0.231,7.5,0.1001,0.00912,0.09111,0.61456,0.94696
17.0,1.0,5.75,2.19,0.342,-0.231,22.5,0.1069,0.00816,0.07633,0.61456,0.94696
17.0,2.0,5.75,2.19,0.342,-0.231,37.5,0.0939,0.00732,0.07796,0.61456,0.94696
17.0,3.0,5.75,2.19,0.342,-0.231,52.5,0.0769,0.006,0.07802,0.61456,0.94696
17.0,4.0,5.75,2.19,0.342,-0.231,67.5,0.0677,0.0054,0.07976,0.61456,0.94696
17.0,5.0,5.75,2.19,0.342,-0.231,82.5,0.0551,0.00468,0.08494,0.61456,0.94696
17.0,6.0,5.75,2.19,0.342,-0.231,97.5,0.0538,0.00444,0.08253,0.61456,0.94696
17.0,7.0,5.75,2.19,0.342,-0.231,112.5,0.0403,0.00372,0.09231,0.61456,0.94696
17.0,8.0,5.75,2.19,0.342,-0.231,127.5,0.0373,0.00336,0.09008,0.61456,0.94696
17.0,9.0,5.75,2.19,0.342,-0.231,142.5,0.0336,0.00324,0.09643,0.61456,0.94696
17.0,10.0,5.75,2.19,0.342,-0.231,157.5,0.0344,0.00336,0.09767,0.61456,0.94696
17.0,11.0,5.75,2.19,0.342,-0.231,172.5,0.0319,0.00312,0.09781,0.61456,0.94696
17.0,12.0,5.75,2.19,0.342,-0.231,187.5,0.0326,0.00324,0.09939,0.61456,0.94696
17.0,13.0,5.75,2.19,0.342,-0.231,202.5,0.0371,0.00336,0.09057,0.61456,0.94696
17.0,14.0,5.75,2.19,0.342,-0.231,217.5,0.0395,0.00348,0.0881,0.61456,0.94696
17.0,15.0,5.75,2.19,0.342,-0.231,232.5,0.0415,0.0036,0.08675,0.61456,0.94696
17.0,16.0,5.75,2.19,0.342,-0.231,247.5,0.043,0.00372,0.08651,0.61456,0.94696
17.0,17.0,5.75,2.19,0.342,-0.231,262.5,0.0509,0.0042,0.08251,0.61456,0.94696
17.0,18.0,5.75,2.19,0.342,-0.231,277.5,0.0542,0.00444,0.08192,0.61456,0.94696
17.0,19.0,5.75,2.19,0.342,-0.231,292.5,0.0678,0.00504,0.07434,0.61456,0.94696
17.0,20.0,5.75,2.19,0.342,-0.231,307.5,0.0842,0.00576,0.06841,0.61456,0.94696
17.0,21.0,5.75,2.19,0.342,-0.231,322.5,0.0907,0.0066,0.07277,0.61456,0.94696
17.0,22.0,5.75,2.19,0.342,-0.231,337.5,0.0838,0.00792,0.09451,0.61456,0.94696
17.0,23.0,5.75,2.19,0.342,-0.231,352.5,0.0879,0.00888,0.10102,0.61456,0.94696
18.0,0.0,5.75,2.194,0.343,-0.278,37.5,0.0587,0.0084,0.1431,0.56833,0.85069
18.0,1.0,5.75,2.194,0.343,-0.278,52.5,0.0593,0.00696,0.11737,0.56833,0.85069
18.0,2.0,5.75,2.194,0.343,-0.278,67.5,0.0544,0.00612,0.1125,0.56833,0.85069
18.0,3.0,5.75,2.194,0.343,-0.278,82.5,0.0478,0.00504,0.10544,0.56833,0.85069
18.0,4.0,5.75,2.194,0.343,-0.278,97.5,0.0367,0.00432,0.11771,0.56833,0.85069
18.0,5.0,5.75,2.194,0.343,-0.278,112.5,0.0365,0.00396,0.10849,0.56833,0.85069
18.0,6.0,5.75,2.194,0.343,-0.278,127.5,0.0259,0.00312,0.12046,0.56833,0.85069
18.0,7.0,5.75,2.194,0.343,-0.278,142.5,0.0273,0.00324,0.11868,0.56833,0.85069
18.0,8.0,5.75,2.194,0.343,-0.278,157.5,0.0292,0.00336,0.11507,0.56833,0.85069
18.0,9.0,5.75,2.194,0.343,-0.278,172.5,0.0299,0.00336,0.11237,0.56833,0.85069
18.0,10.0,5.75,2.194,0.343,-0.278,187.5,0.0277,0.00336,0.1213,0.56833,0.85069
18.0,11.0,5.75,2.194,0.343,-0.278,202.5,0.0237,0.00312,0.13165,0.56833,0.85069
18.0,12.0,5.75,2.194,0.343,-0.278,217.5,0.0312,0.00336,0.10769,0.56833,0.85069
18.0,13.0,5.75,2.194,0.343,-0.278,232.5,0.0334,0.00348,0.10419,0.56833,0.85069
18.0,14.0,5.75,2.194,0.343,-0.278,247.5,0.0309,0.0036,0.1165,0.56833,0.85069
18.0,15.0,5.75,2.194,0.343,-0.278,262.5,0.0364,0.00408,0.11209,0.56833,0.85069
18.0,16.0,5.75,2.194,0.343,-0.278,277.5,0.0485,0.00468,0.09649,0.56833,0.85069
18.0,17.0,5.75,2.194,0.343,-0.278,292.5,0.0516,0.00516,0.1,0.56833,0.85069
18.0,18.0,5.75,2.194,0.343,-0.278,307.5,0.0603,0.00648,0.10746,0.56833,0.85069
18.0,19.0,5.75,2.194,0.343,-0.278,322.5,0.0622,0.00768,0.12347,0.56833,0.85069
19.0,0.0,5.75,2.191,0.342,-0.324,37.5,0.0538,0.01212,0.22528,0.5287,0.77008
19.0,1.0,5.75,2.191,0.342,-0.324,52.5,0.0486,0.00876,0.18025,0.5287,0.77008
19.0,2.0,5.75,2.191,0.342,-0.324,67.5,0.0558,0.00744,0.13333,0.5287,0.77008
19.0,3.0,5.75,2.191,0.342,-0.324,82.5,0.0342,0.00528,0.15439,0.5287,0.77008
19.0,4.0,5.75,2.191,0.342,-0.324,97.5,0.0309,0.00456,0.14757,0.5287,0.77008
19.0,5.0,5.75,2.191,0.342,-0.324,112.5,0.0286,0.00408,0.14266,0.5287,0.77008
19.0,6.0,5.75,2.191,0.342,-0.324,127.5,0.0276,0.00372,0.13478,0.5287,0.77008
19.0,7.0,5.75,2.191,0.342,-0.324,142.5,0.0267,0.0036,0.13483,0.5287,0.77008
19.0,8.0,5.75,2.191,0.342,-0.324,157.5,0.0248,0.00336,0.13548,0.5287,0.77008
19.0,9.0,5.75,2.191,0.342,-0.324,172.5,0.0235,0.00336,0.14298,0.5287,0.77008
19.0,10.0,5.75,2.191,0.342,-0.324,187.5,0.0216,0.00336,0.15556,0.5287,0.77008
19.0,11.0,5.75,2.191,0.342,-0.324,202.5,0.0292,0.0036,0.12329,0.5287,0.77008
19.0,12.0,5.75,2.191,0.342,-0.324,217.5,0.023,0.00324,0.14087,0.5287,0.77008
19.0,13.0,5.75,2.191,0.342,-0.324,232.5,0.0293,0.0036,0.12287,0.5287,0.77008
19.0,14.0,5.75,2.191,0.342,-0.324,247.5,0.0214,0.00372,0.17383,0.5287,0.77008
19.0,15.0,5.75,2.191,0.342,-0.324,262.5,0.0304,0.00468,0.15395,0.5287,0.77008
19.0,16.0,5.75,2.191,0.342,-0.324,277.5,0.0436,0.00528,0.1211,0.5287,0.77008
19.0,17.0,5.75,2.191,0.342,-0.324,292.5,0.055,0.00672,0.12218,0.5287,0.77008
19.0,18.0,5.75,2.191,0.342,-0.324,307.5,0.0395,0.00744,0.18835,0.5287,0.77008
19.0,19.0,5.75,2.191,0.342,-0.324,322.5,0.0701,0.01188,0.16947,0.5287,0.77008
20.0,0.0,5.75,2.193,0.342,-0.371,37.5,0.0688,0.02556,0.37151,0.49291,0.69902
20.0,1.0,5.75,2.193,0.342,-0.371,52.5,0.0371,0.01248,0.33639,0.49291,0.69902
20.0,2.0,5.75,2.193,0.342,-0.371,67.5,0.0406,0.0084,0.2069,0.49291,0.69902
20.0,3.0,5.75,2.193,0.342,-0.371,82.5,0.029,0.006,0.2069,0.49291,0.69902
20.0,4.0,5.75,2.193,0.342,-0.371,97.5,0.027,0.00516,0.19111,0.49291,0.69902
20.0,5.0,5.75,2.193,0.342,-0.371,112.5,0.021,0.0042,0.2,0.49291,0.69902
20.0,6.0,5.75,2.193,0.342,-0.371,127.5,0.0188,0.00348,0.18511,0.49291,0.69902
20.0,7.0,5.75,2.193,0.342,-0.371,142.5,0.0179,0.00336,0.18771,0.49291,0.69902
20.0,8.0,5.75,2.193,0.342,-0.371,157.5,0.0187,0.0036,0.19251,0.49291,0.69902
20.0,9.0,5.75,2.193,0.342,-0.371,172.5,0.0172,0.00384,0.22326,0.49291,0.69902
20.0,10.0,5.75,2.193,0.342,-0.371,187.5,0.0162,0.00348,0.21481,0.49291,0.69902
20.0,11.0,5.75,2.193,0.342,-0.371,202.5,0.0213,0.0036,0.16901,0.49291,0.69902
20.0,12.0,5.75,2.193,0.342,-0.371,217.5,0.0177,0.00336,0.18983,0.49291,0.69902
20.0,13.0,5.75,2.193,0.342,-0.371,232.5,0.0242,0.0036,0.14876,0.49291,0.69902
20.0,14.0,5.75,2.193,0.342,-0.371,247.5,0.0225,0.00408,0.18133,0.49291,0.69902
20.0,15.0,5.75,2.193,0.342,-0.371,262.5,0.0181,0.00432,0.23867,0.49291,0.69902
20.0,16.0,5.75,2.193,0.342,-0.371,277.5,0.0328,0.0054,0.16463,0.49291,0.69902
20.0,17.0,5.75,2.193,0.342,-0.371,292.5,0.0355,0.00756,0.21296,0.49291,0.69902
20.0,18.0,5.75,2.193,0.342,-0.371,307.5,0.0431,0.01044,0.24223,0.49291,0.69902
20.0,19.0,5.75,2.193,0.342,-0.371,322.5,0.0496,0.0186,0.375,0.49291,0.69902
21.0,0.0,7.383,3.17,0.363,-0.21085,7.5,0.04685,0.00206,0.0439,0.63651,0.99336
21.0,1.0,7.383,3.17,0.363,-0.21085,22.5,0.043,0.00198,0.04604,0.63651,0.99336
21.0,2.0,7.383,3.17,0.363,-0.21085,37.5,0.0412,0.00189,0.04582,0.63651,0.99336
21.0,3.0,7.383,3.17,0.363,-0.21085,52.5,0.03692,0.00174,0.04701,0.63651,0.99336
21.0,4.0,7.383,3.17,0.363,-0.21085,67.5,0.03529,0.0016,0.04535,0.63651,0.99336
21.0,5.0,7.383,3.17,0.363,-0.21085,82.5,0.02995,0.00153,0.05092,0.63651,0.99336
21.0,6.0,7.383,3.17,0.363,-0.21085,97.5,0.02703,0.00138,0.05102,0.63651,0.99336
21.0,7.0,7.383,3.17,0.363,-0.21085,112.5,0.02304,0.00119,0.05174,0.63651,0.99336
21.0,8.0,7.383,3.17,0.363,-0.21085,127.5,0.02258,0.00118,0.05246,0.63651,0.99336
21.0,9.0,7.383,3.17,0.363,-0.21085,142.5,0.02119,0.00114,0.0536,0.63651,0.99336
21.0,10.0,7.383,3.17,0.363,-0.21085,157.5,0.02063,0.00113,0.05499,0.63651,0.99336
21.0,11.0,7.383,3.17,0.363,-0.21085,172.5,0.01966,0.00106,0.05408,0.63651,0.99336
21.0,12.0,7.383,3.17,0.363,-0.21085,187.5,0.0212,0.00114,0.05382,0.63651,0.99336
21.0,13.0,7.383,3.17,0.363,-0.21085,202.5,0.02104,0.00113,0.05348,0.63651,0.99336
21.0,14.0,7.383,3.17,0.363,-0.21085,217.5,0.02064,0.00116,0.05638,0.63651,0.99336
21.0,15.0,7.383,3.17,0.363,-0.21085,232.5,0.02057,0.00112,0.05468,0.63651,0.99336
21.0,16.0,7.383,3.17,0.363,-0.21085,247.5,0.02456,0.00125,0.05076,0.63651,0.99336
21.0,17.0,7.383,3.17,0.363,-0.21085,262.5,0.02719,0.00138,0.05075,0.63651,0.99336
21.0,18.0,7.383,3.17,0.363,-0.21085,277.5,0.02885,0.00143,0.04969,0.63651,0.99336
21.0,19.0,7.383,3.17,0.363,-0.21085,292.5,0.03594,0.0017,0.04722,0.63651,0.99336
21.0,20.0,7.383,3.17,0.363,-0.21085,307.5,0.03933,0.00176,0.04475,0.63651,0.99336
21.0,21.0,7.383,3.17,0.363,-0.21085,322.5,0.04277,0.00191,0.04462,0.63651,0.99336
21.0,22.0,7.383,3.17,0.363,-0.21085,337.5,0.04669,0.00209,0.04482,0.63651,0.99336
21.0,23.0,7.383,3.17,0.363,-0.21085,352.5,0.05042,0.00214,0.04236,0.63651,0.99336
22.0,0.0,7.383,3.17,0.363,-0.29665,7.5,0.04374,0.00215,0.04919,0.55166,0.81655
22.0,1.0,7.383,3.17,0.363,-0.29665,22.5,0.03845,0.002,0.05199,0.55166,0.81655
22.0,2.0,7.383,3.17,0.363,-0.29665,37.5,0.03587,0.0019,0.05297,0.55166,0.81655
22.0,3.0,7.383,3.17,0.363,-0.29665,52.5,0.03162,0.00162,0.05113,0.55166,0.81655
22.0,4.0,7.383,3.17,0.363,-0.29665,67.5,0.02425,0.00132,0.05438,0.55166,0.81655
22.0,5.0,7.383,3.17,0.363,-0.29665,82.5,0.02062,0.00119,0.05784,0.55166,0.81655
22.0,6.0,7.383,3.17,0.363,-0.29665,97.5,0.01769,0.00105,0.05924,0.55166,0.81655
22.0,7.0,7.383,3.17,0.363,-0.29665,112.5,0.01511,0.00093,0.06154,0.55166,0.81655
22.0,8.0,7.383,3.17,0.363,-0.29665,127.5,0.01295,0.00086,0.06679,0.55166,0.81655
22.0,9.0,7.383,3.17,0.363,-0.29665,142.5,0.01345,0.00087,0.06472,0.55166,0.81655
22.0,10.0,7.383,3.17,0.363,-0.29665,157.5,0.0107,0.00076,0.07114,0.55166,0.81655
22.0,11.0,7.383,3.17,0.363,-0.29665,172.5,0.01124,0.00081,0.07174,0.55166,0.81655
22.0,12.0,7.383,3.17,0.363,-0.29665,187.5,0.01152,0.0008,0.06949,0.55166,0.81655
22.0,13.0,7.383,3.17,0.363,-0.29665,202.5,0.0132,0.00086,0.06546,0.55166,0.81655
22.0,14.0,7.383,3.17,0.363,-0.29665,217.5,0.01397,0.0009,0.0641,0.55166,0.81655
22.0,15.0,7.383,3.17,0.363,-0.29665,232.5,0.01439,0.00095,0.06587,0.55166,0.81655
22.0,16.0,7.383,3.17,0.363,-0.29665,247.5,0.01675,0.00108,0.06421,0.55166,0.81655
22.0,17.0,7.383,3.17,0.363,-0.29665,262.5,0.01842,0.00113,0.06131,0.55166,0.81655
22.0,18.0,7.383,3.17,0.363,-0.29665,277.5,0.02197,0.00132,0.0601,0.55166,0.81655
22.0,19.0,7.383,3.17,0.363,-0.29665,292.5,0.02567,0.0015,0.05861,0.55166,0.81655
22.0,20.0,7.383,3.17,0.363,-0.29665,307.5,0.03149,0.00161,0.0511,0.55166,0.81655
22.0,21.0,7.383,3.17,0.363,-0.29665,322.5,0.0391,0.00183,0.04688,0.55166,0.81655
22.0,22.0,7.383,3.17,0.363,-0.29665,337.5,0.04204,0.00204,0.04847,0.55166,0.81655
22.0,23.0,7.383,3.17,0.363,-0.29665,352.5,0.04614,0.0022,0.04774,0.55166,0.81655
