set,k,QQ,x_b,t,phi_x,F,sigmaF,ReH,ReE,ReHt,dvcs
84,5.75,1.45,0.184,-0.11,22.93,4.10562,0.32974,-3.01735,2.39131,1.94938,0.0761589
84,5.75,1.45,0.184,-0.11,37.42,2.88383,0.25786,-3.01735,2.39131,1.94938,0.0761589
84,5.75,1.45,0.184,-0.11,52.08,2.42426,0.21102,-3.01735,2.39131,1.94938,0.0761589
84,5.75,1.45,0.184,-0.11,67.09,1.74371,0.29,-3.01735,2.39131,1.94938,0.0761589
84,5.75,1.45,0.184,-0.11,82.13,1.01541,0.16262,-3.01735,2.39131,1.94938,0.0761589
84,5.75,1.45,0.184,-0.11,97.17,1.15911,0.16525,-3.01735,2.39131,1.94938,0.0761589
84,5.75,1.45,0.184,-0.11,112.21,0.936879,0.12179,-3.01735,2.39131,1.94938,0.0761589
84,5.75,1.45,0.184,-0.11,127.27,0.481848,0.12192,-3.01735,2.39131,1.94938,0.0761589
84,5.75,1.45,0.184,-0.11,142.33,0.434354,0.08614,-3.01735,2.39131,1.94938,0.0761589
84,5.75,1.45,0.184,-0.11,157.39,0.333473,0.10983,-3.01735,2.39131,1.94938,0.0761589
84,5.75,1.45,0.184,-0.11,172.46,0.441552,0.07763,-3.01735,2.39131,1.94938,0.0761589
84,5.75,1.45,0.184,-0.11,187.54,0.519232,0.1453,-3.01735,2.39131,1.94938,0.0761589
84,5.75,1.45,0.184,-0.11,202.61,0.653501,0.05885,-3.01735,2.39131,1.94938,0.0761589
84,5.75,1.45,0.184,-0.11,217.67,0.572964,0.07123,-3.01735,2.39131,1.94938,0.0761589
84,5.75,1.45,0.184,-0.11,232.73,0.57868,0.09419,-3.01735,2.39131,1.94938,0.0761589
84,5.75,1.45,0.184,-0.11,247.79,1.05806,0.10161,-3.01735,2.39131,1.94938,0.0761589
84,5.75,1.45,0.184,-0.11,262.83,0.891294,0.11512,-3.01735,2.39131,1.94938,0.0761589
84,5.75,1.45,0.184,-0.11,277.87,1.44553,0.12516,-3.01735,2.39131,1.94938,0.0761589
84,5.75,1.45,0.184,-0.11,292.91,1.70041,0.22863,-3.01735,2.39131,1.94938,0.0761589
84,5.75,1.45,0.184,-0.11,307.92,2.42801,0.26079,-3.01735,2.39131,1.94938,0.0761589
84,5.75,1.45,0.184,-0.11,322.58,2.54478,0.28425,-3.01735,2.39131,1.94938,0.0761589
84,5.75,1.45,0.184,-0.11,337.07,3.76693,0.35501,-3.01735,2.39131,1.94938,0.0761589
84,5.75,1.45,0.184,-0.11,352.15,5.29742,0.6046,-3.01735,2.39131,1.94938,0.0761589
85,5.75,1.45,0.184,-0.15,24.27,3.12451,0.59737,-3.14288,2.27322,1.68564,0.0647016
85,5.75,1.45,0.184,-0.15,38.0,2.76471,0.2015,-3.14288,2.27322,1.68564,0.0647016
85,5.75,1.45,0.184,-0.15,51.97,1.67492,0.19917,-3.14288,2.27322,1.68564,0.0647016
85,5.75,1.45,0.184,-0.15,67.01,1.19816,0.11286,-3.14288,2.27322,1.68564,0.0647016
85,5.75,1.45,0.184,-0.15,82.07,0.914538,0.09589,-3.14288,2.27322,1.68564,0.0647016
85,5.75,1.45,0.184,-0.15,97.13,0.794647,0.08964,-3.14288,2.27322,1.68564,0.0647016
85,5.75,1.45,0.184,-0.15,112.19,0.566863,0.075,-3.14288,2.27322,1.68564,0.0647016
85,5.75,1.45,0.184,-0.15,127.25,0.432921,0.05677,-3.14288,2.27322,1.68564,0.0647016
85,5.75,1.45,0.184,-0.15,142.32,0.284853,0.04617,-3.14288,2.27322,1.68564,0.0647016
85,5.75,1.45,0.184,-0.15,157.39,0.346268,0.04825,-3.14288,2.27322,1.68564,0.0647016
85,5.75,1.45,0.184,-0.15,172.46,0.533234,0.04244,-3.14288,2.27322,1.68564,0.0647016
85,5.75,1.45,0.184,-0.15,187.54,0.361843,0.0564,-3.14288,2.27322,1.68564,0.0647016
85,5.75,1.45,0.184,-0.15,202.61,0.365805,0.05732,-3.14288,2.27322,1.68564,0.0647016
85,5.75,1.45,0.184,-0.15,217.68,0.3964,0.05922,-3.14288,2.27322,1.68564,0.0647016
85,5.75,1.45,0.184,-0.15,232.75,0.493992,0.06765,-3.14288,2.27322,1.68564,0.0647016
85,5.75,1.45,0.184,-0.15,247.81,0.540075,0.07056,-3.14288,2.27322,1.68564,0.0647016
85,5.75,1.45,0.184,-0.15,262.87,0.7087,0.08402,-3.14288,2.27322,1.68564,0.0647016
85,5.75,1.45,0.184,-0.15,277.93,0.816668,0.10699,-3.14288,2.27322,1.68564,0.0647016
85,5.75,1.45,0.184,-0.15,292.99,1.34459,0.14596,-3.14288,2.27322,1.68564,0.0647016
85,5.75,1.45,0.184,-0.15,308.03,1.84629,0.18224,-3.14288,2.27322,1.68564,0.0647016
85,5.75,1.45,0.184,-0.15,322.0,2.85907,0.21018,-3.14288,2.27322,1.68564,0.0647016
85,5.75,1.45,0.184,-0.15,335.73,3.42899,0.37276,-3.14288,2.27322,1.68564,0.0647016
86,5.75,1.45,0.184,-0.2,38.92,1.95982,0.22899,-3.22608,2.1375,1.40537,0.0538443
86,5.75,1.45,0.184,-0.2,51.87,1.43791,0.12352,-3.22608,2.1375,1.40537,0.0538443
86,5.75,1.45,0.184,-0.2,66.95,0.787229,0.09731,-3.22608,2.1375,1.40537,0.0538443
86,5.75,1.45,0.184,-0.2,82.03,0.504388,0.07695,-3.22608,2.1375,1.40537,0.0538443
86,5.75,1.45,0.184,-0.2,97.1,0.465518,0.0589,-3.22608,2.1375,1.40537,0.0538443
86,5.75,1.45,0.184,-0.2,112.17,0.355335,0.05333,-3.22608,2.1375,1.40537,0.0538443
86,5.75,1.45,0.184,-0.2,127.24,0.254312,0.05933,-3.22608,2.1375,1.40537,0.0538443
86,5.75,1.45,0.184,-0.2,142.31,0.244455,0.04946,-3.22608,2.1375,1.40537,0.0538443
86,5.75,1.45,0.184,-0.2,157.39,0.239021,0.06904,-3.22608,2.1375,1.40537,0.0538443
86,5.75,1.45,0.184,-0.2,172.46,0.166382,0.06856,-3.22608,2.1375,1.40537,0.0538443
86,5.75,1.45,0.184,-0.2,187.54,0.282095,0.05251,-3.22608,2.1375,1.40537,0.0538443
86,5.75,1.45,0.184,-0.2,202.61,0.184906,0.05234,-3.22608,2.1375,1.40537,0.0538443
86,5.75,1.45,0.184,-0.2,217.69,0.313608,0.04342,-3.22608,2.1375,1.40537,0.0538443
86,5.75,1.45,0.184,-0.2,232.76,0.339452,0.04705,-3.22608,2.1375,1.40537,0.0538443
86,5.75,1.45,0.184,-0.2,247.83,0.412037,0.04883,-3.22608,2.1375,1.40537,0.0538443
86,5.75,1.45,0.184,-0.2,262.9,0.306632,0.04841,-3.22608,2.1375,1.40537,0.0538443
86,5.75,1.45,0.184,-0.2,277.97,0.608675,0.06912,-3.22608,2.1375,1.40537,0.0538443
86,5.75,1.45,0.184,-0.2,293.05,0.766489,0.10126,-3.22608,2.1375,1.40537,0.0538443
86,5.75,1.45,0.184,-0.2,308.13,1.17174,0.13818,-3.22608,2.1375,1.40537,0.0538443
86,5.75,1.45,0.184,-0.2,321.08,1.9669,0.22976,-3.22608,2.1375,1.40537,0.0538443
87,5.75,1.45,0.184,-0.26,39.83,1.21126,0.23619,-3.25024,1.9901,1.11833,0.0442379
87,5.75,1.45,0.184,-0.26,51.77,0.755579,0.10362,-3.25024,1.9901,1.11833,0.0442379
87,5.75,1.45,0.184,-0.26,66.89,0.417624,0.07262,-3.25024,1.9901,1.11833,0.0442379
87,5.75,1.45,0.184,-0.26,81.99,0.614909,0.07968,-3.25024,1.9901,1.11833,0.0442379
87,5.75,1.45,0.184,-0.26,97.08,0.241672,0.03864,-3.25024,1.9901,1.11833,0.0442379
87,5.75,1.45,0.184,-0.26,112.16,0.163467,0.03133,-3.25024,1.9901,1.11833,0.0442379
87,5.75,1.45,0.184,-0.26,127.23,0.131405,0.04184,-3.25024,1.9901,1.11833,0.0442379
87,5.75,1.45,0.184,-0.26,142.31,0.166532,0.02878,-3.25024,1.9901,1.11833,0.0442379
87,5.75,1.45,0.184,-0.26,157.38,0.113315,0.02797,-3.25024,1.9901,1.11833,0.0442379
87,5.75,1.45,0.184,-0.26,172.46,0.166113,0.02912,-3.25024,1.9901,1.11833,0.0442379
87,5.75,1.45,0.184,-0.26,187.54,0.121454,0.02811,-3.25024,1.9901,1.11833,0.0442379
87,5.75,1.45,0.184,-0.26,202.62,0.142755,0.03767,-3.25024,1.9901,1.11833,0.0442379
87,5.75,1.45,0.184,-0.26,217.69,0.116027,0.03281,-3.25024,1.9901,1.11833,0.0442379
87,5.75,1.45,0.184,-0.26,232.77,0.178016,0.03576,-3.25024,1.9901,1.11833,0.0442379
87,5.75,1.45,0.184,-0.26,247.84,0.260143,0.04025,-3.25024,1.9901,1.11833,0.0442379
87,5.75,1.45,0.184,-0.26,262.92,0.237151,0.03593,-3.25024,1.9901,1.11833,0.0442379
87,5.75,1.45,0.184,-0.26,278.01,0.34163,0.04795,-3.25024,1.9901,1.11833,0.0442379
87,5.75,1.45,0.184,-0.26,293.11,0.527999,0.06337,-3.25024,1.9901,1.11833,0.0442379
87,5.75,1.45,0.184,-0.26,308.23,0.798335,0.113,-3.25024,1.9901,1.11833,0.0442379
87,5.75,1.45,0.184,-0.26,320.17,1.27178,0.20034,-3.25024,1.9901,1.11833,0.0442379
88,5.75,1.45,0.184,-0.34,40.41,1.14344,0.23319,-3.20022,1.81615,0.816444,0.0350835
88,5.75,1.45,0.184,-0.34,51.69,0.497023,0.0494,-3.20022,1.81615,0.816444,0.0350835
88,5.75,1.45,0.184,-0.34,66.84,0.340287,0.04896,-3.20022,1.81615,0.816444,0.0350835
88,5.75,1.45,0.184,-0.34,81.96,0.20686,0.0257,-3.20022,1.81615,0.816444,0.0350835
88,5.75,1.45,0.184,-0.34,97.05,0.168725,0.02822,-3.20022,1.81615,0.816444,0.0350835
88,5.75,1.45,0.184,-0.34,112.14,0.121499,0.02973,-3.20022,1.81615,0.816444,0.0350835
88,5.75,1.45,0.184,-0.34,127.22,0.184062,0.02779,-3.20022,1.81615,0.816444,0.0350835
88,5.75,1.45,0.184,-0.34,142.3,0.115546,0.02817,-3.20022,1.81615,0.816444,0.0350835
88,5.75,1.45,0.184,-0.34,157.38,0.11309,0.02319,-3.20022,1.81615,0.816444,0.0350835
88,5.75,1.45,0.184,-0.34,172.46,0.0910376,0.02477,-3.20022,1.81615,0.816444,0.0350835
88,5.75,1.45,0.184,-0.34,187.54,0.107858,0.02563,-3.20022,1.81615,0.816444,0.0350835
88,5.75,1.45,0.184,-0.34,202.62,0.0780162,0.02055,-3.20022,1.81615,0.816444,0.0350835
88,5.75,1.45,0.184,-0.34,217.7,0.133223,0.02397,-3.20022,1.81615,0.816444,0.0350835
88,5.75,1.45,0.184,-0.34,232.78,0.133975,0.01662,-3.20022,1.81615,0.816444,0.0350835
88,5.75,1.45,0.184,-0.34,247.86,0.179111,0.02509,-3.20022,1.81615,0.816444,0.0350835
88,5.75,1.45,0.184,-0.34,262.95,0.147124,0.05329,-3.20022,1.81615,0.816444,0.0350835
88,5.75,1.45,0.184,-0.34,278.04,0.289386,0.04476,-3.20022,1.81615,0.816444,0.0350835
88,5.75,1.45,0.184,-0.34,293.16,0.350972,0.04263,-3.20022,1.81615,0.816444,0.0350835
88,5.75,1.45,0.184,-0.34,308.31,0.437738,0.06932,-3.20022,1.81615,0.816444,0.0350835
88,5.75,1.45,0.184,-0.34,319.59,0.919307,0.17262,-3.20022,1.81615,0.816444,0.0350835
89,5.75,1.45,0.184,-0.45,39.69,0.406722,0.08814,-3.04682,1.61191,0.509154,0.0265892
89,5.75,1.45,0.184,-0.45,51.64,0.31544,0.03035,-3.04682,1.61191,0.509154,0.0265892
89,5.75,1.45,0.184,-0.45,66.8,0.161827,0.02541,-3.04682,1.61191,0.509154,0.0265892
89,5.75,1.45,0.184,-0.45,81.93,0.170228,0.02376,-3.04682,1.61191,0.509154,0.0265892
89,5.75,1.45,0.184,-0.45,97.04,0.0883619,0.01938,-3.04682,1.61191,0.509154,0.0265892
89,5.75,1.45,0.184,-0.45,112.13,0.0917931,0.01452,-3.04682,1.61191,0.509154,0.0265892
89,5.75,1.45,0.184,-0.45,127.22,0.0769329,0.01493,-3.04682,1.61191,0.509154,0.0265892
89,5.75,1.45,0.184,-0.45,142.3,0.0366133,0.02928,-3.04682,1.61191,0.509154,0.0265892
89,5.75,1.45,0.184,-0.45,157.38,0.0226771,0.0276,-3.04682,1.61191,0.509154,0.0265892
89,5.75,1.45,0.184,-0.45,172.46,0.0451033,0.02993,-3.04682,1.61191,0.509154,0.0265892
89,5.75,1.45,0.184,-0.45,232.78,0.085455,0.01926,-3.04682,1.61191,0.509154,0.0265892
89,5.75,1.45,0.184,-0.45,247.87,0.0869262,0.01364,-3.04682,1.61191,0.509154,0.0265892
89,5.75,1.45,0.184,-0.45,262.96,0.0816301,0.01487,-3.04682,1.61191,0.509154,0.0265892
89,5.75,1.45,0.184,-0.45,278.07,0.123086,0.02037,-3.04682,1.61191,0.509154,0.0265892
89,5.75,1.45,0.184,-0.45,293.2,0.235669,0.02149,-3.04682,1.61191,0.509154,0.0265892
89,5.75,1.45,0.184,-0.45,308.36,0.335051,0.04183,-3.04682,1.61191,0.509154,0.0265892
89,5.75,1.45,0.184,-0.45,320.31,0.564448,0.06566,-3.04682,1.61191,0.509154,0.0265892
90,5.75,1.62,0.185,-0.11,53.14,3.36298,0.60648,-3.01394,2.39131,1.94664,0.0533892
90,5.75,1.62,0.185,-0.11,67.5,2.05377,0.2418,-3.01394,2.39131,1.94664,0.0533892
90,5.75,1.62,0.185,-0.11,82.13,1.66255,0.14955,-3.01394,2.39131,1.94664,0.0533892
90,5.75,1.62,0.185,-0.11,97.18,1.11837,0.12258,-3.01394,2.39131,1.94664,0.0533892
90,5.75,1.62,0.185,-0.11,112.23,1.11896,0.12041,-3.01394,2.39131,1.94664,0.0533892
90,5.75,1.62,0.185,-0.11,127.28,0.762567,0.10723,-3.01394,2.39131,1.94664,0.0533892
90,5.75,1.62,0.185,-0.11,142.34,1.00428,0.15687,-3.01394,2.39131,1.94664,0.0533892
90,5.75,1.62,0.185,-0.11,157.4,0.683987,0.09174,-3.01394,2.39131,1.94664,0.0533892
90,5.75,1.62,0.185,-0.11,172.47,0.802782,0.08848,-3.01394,2.39131,1.94664,0.0533892
90,5.75,1.62,0.185,-0.11,187.53,0.671703,0.08042,-3.01394,2.39131,1.94664,0.0533892
90,5.75,1.62,0.185,-0.11,202.6,0.658834,0.07718,-3.01394,2.39131,1.94664,0.0533892
90,5.75,1.62,0.185,-0.11,217.66,0.722856,0.12622,-3.01394,2.39131,1.94664,0.0533892
90,5.75,1.62,0.185,-0.11,232.72,0.859365,0.11296,-3.01394,2.39131,1.94664,0.0533892
90,5.75,1.62,0.185,-0.11,247.77,1.01084,0.10375,-3.01394,2.39131,1.94664,0.0533892
90,5.75,1.62,0.185,-0.11,262.82,1.39183,0.15389,-3.01394,2.39131,1.94664,0.0533892
90,5.75,1.62,0.185,-0.11,277.87,1.48001,0.16222,-3.01394,2.39131,1.94664,0.0533892
90,5.75,1.62,0.185,-0.11,292.5,2.32836,0.22549,-3.01394,2.39131,1.94664,0.0533892
90,5.75,1.62,0.185,-0.11,306.86,3.07051,0.34184,-3.01394,2.39131,1.94664,0.0533892
91,5.75,1.63,0.185,-0.15,53.57,2.04122,0.25102,-3.13856,2.27322,1.68379,0.0444915
91,5.75,1.63,0.185,-0.15,67.33,1.30689,0.16443,-3.13856,2.27322,1.68379,0.0444915
91,5.75,1.63,0.185,-0.15,82.07,1.10474,0.15541,-3.13856,2.27322,1.68379,0.0444915
91,5.75,1.63,0.185,-0.15,97.14,0.951781,0.091,-3.13856,2.27322,1.68379,0.0444915
91,5.75,1.63,0.185,-0.15,112.21,0.61293,0.11938,-3.13856,2.27322,1.68379,0.0444915
91,5.75,1.63,0.185,-0.15,127.27,0.351686,0.09871,-3.13856,2.27322,1.68379,0.0444915
91,5.75,1.63,0.185,-0.15,142.33,0.513121,0.04969,-3.13856,2.27322,1.68379,0.0444915
91,5.75,1.63,0.185,-0.15,157.4,0.511057,0.07623,-3.13856,2.27322,1.68379,0.0444915
91,5.75,1.63,0.185,-0.15,172.47,0.518166,0.07708,-3.13856,2.27322,1.68379,0.0444915
91,5.75,1.63,0.185,-0.15,187.53,0.557137,0.05784,-3.13856,2.27322,1.68379,0.0444915
91,5.75,1.63,0.185,-0.15,202.6,0.467353,0.05601,-3.13856,2.27322,1.68379,0.0444915
91,5.75,1.63,0.185,-0.15,217.67,0.672028,0.07787,-3.13856,2.27322,1.68379,0.0444915
91,5.75,1.63,0.185,-0.15,232.73,0.573968,0.06277,-3.13856,2.27322,1.68379,0.0444915
91,5.75,1.63,0.185,-0.15,247.79,0.71619,0.11425,-3.13856,2.27322,1.68379,0.0444915
91,5.75,1.63,0.185,-0.15,262.86,0.884249,0.08468,-3.13856,2.27322,1.68379,0.0444915
91,5.75,1.63,0.185,-0.15,277.93,1.1866,0.09293,-3.13856,2.27322,1.68379,0.0444915
91,5.75,1.63,0.185,-0.15,292.67,1.58979,0.17513,-3.13856,2.27322,1.68379,0.0444915
91,5.75,1.63,0.185,-0.15,306.43,1.84677,0.20497,-3.13856,2.27322,1.68379,0.0444915
92,5.75,1.63,0.185,-0.2,54.03,1.68356,0.17364,-3.22111,2.1375,1.40118,0.0370375
92,5.75,1.63,0.185,-0.2,67.05,1.06202,0.09643,-3.22111,2.1375,1.40118,0.0370375
92,5.75,1.63,0.185,-0.2,82.04,0.80651,0.0847,-3.22111,2.1375,1.40118,0.0370375
92,5.75,1.63,0.185,-0.2,97.12,0.427145,0.09889,-3.22111,2.1375,1.40118,0.0370375
92,5.75,1.63,0.185,-0.2,112.19,0.36735,0.05242,-3.22111,2.1375,1.40118,0.0370375
92,5.75,1.63,0.185,-0.2,127.26,0.401192,0.06206,-3.22111,2.1375,1.40118,0.0370375
92,5.75,1.63,0.185,-0.2,142.33,0.308483,0.04408,-3.22111,2.1375,1.40118,0.0370375
92,5.75,1.63,0.185,-0.2,157.4,0.357788,0.03333,-3.22111,2.1375,1.40118,0.0370375
92,5.75,1.63,0.185,-0.2,172.47,0.338375,0.0398,-3.22111,2.1375,1.40118,0.0370375
92,5.75,1.63,0.185,-0.2,187.53,0.271602,0.04595,-3.22111,2.1375,1.40118,0.0370375
92,5.75,1.63,0.185,-0.2,202.6,0.308706,0.03661,-3.22111,2.1375,1.40118,0.0370375
92,5.75,1.63,0.185,-0.2,217.67,0.300396,0.04555,-3.22111,2.1375,1.40118,0.0370375
92,5.75,1.63,0.185,-0.2,232.74,0.409036,0.05006,-3.22111,2.1375,1.40118,0.0370375
92,5.75,1.63,0.185,-0.2,247.81,0.419032,0.05758,-3.22111,2.1375,1.40118,0.0370375
92,5.75,1.63,0.185,-0.2,262.88,0.531675,0.06219,-3.22111,2.1375,1.40118,0.0370375
92,5.75,1.63,0.185,-0.2,277.96,0.677315,0.0763,-3.22111,2.1375,1.40118,0.0370375
92,5.75,1.63,0.185,-0.2,292.95,1.05807,0.13056,-3.22111,2.1375,1.40118,0.0370375
92,5.75,1.63,0.185,-0.2,305.97,1.53305,0.15862,-3.22111,2.1375,1.40118,0.0370375
93,5.75,1.63,0.185,-0.26,53.76,0.824858,0.11093,-3.24466,1.9901,1.11818,0.0304313
93,5.75,1.63,0.185,-0.26,66.9,0.606577,0.09851,-3.24466,1.9901,1.11818,0.0304313
93,5.75,1.63,0.185,-0.26,82.01,0.416156,0.0699,-3.24466,1.9901,1.11818,0.0304313
93,5.75,1.63,0.185,-0.26,97.1,0.297633,0.03735,-3.24466,1.9901,1.11818,0.0304313
93,5.75,1.63,0.185,-0.26,112.18,0.275054,0.03398,-3.24466,1.9901,1.11818,0.0304313
93,5.75,1.63,0.185,-0.26,127.25,0.207527,0.03989,-3.24466,1.9901,1.11818,0.0304313
93,5.75,1.63,0.185,-0.26,142.32,0.198964,0.03411,-3.24466,1.9901,1.11818,0.0304313
93,5.75,1.63,0.185,-0.26,157.4,0.165303,0.03076,-3.24466,1.9901,1.11818,0.0304313
93,5.75,1.63,0.185,-0.26,172.47,0.182461,0.03013,-3.24466,1.9901,1.11818,0.0304313
93,5.75,1.63,0.185,-0.26,187.53,0.0894933,0.04379,-3.24466,1.9901,1.11818,0.0304313
93,5.75,1.63,0.185,-0.26,202.6,0.129169,0.03699,-3.24466,1.9901,1.11818,0.0304313
93,5.75,1.63,0.185,-0.26,217.68,0.192863,0.03035,-3.24466,1.9901,1.11818,0.0304313
93,5.75,1.63,0.185,-0.26,232.75,0.236535,0.04226,-3.24466,1.9901,1.11818,0.0304313
93,5.75,1.63,0.185,-0.26,247.82,0.272695,0.03273,-3.24466,1.9901,1.11818,0.0304313
93,5.75,1.63,0.185,-0.26,262.9,0.378986,0.03727,-3.24466,1.9901,1.11818,0.0304313
93,5.75,1.63,0.185,-0.26,277.99,0.543554,0.05052,-3.24466,1.9901,1.11818,0.0304313
93,5.75,1.63,0.185,-0.26,293.1,0.627658,0.09921,-3.24466,1.9901,1.11818,0.0304313
93,5.75,1.63,0.185,-0.26,306.24,1.17985,0.10923,-3.24466,1.9901,1.11818,0.0304313
94,5.75,1.63,0.185,-0.34,53.05,0.641204,0.07791,-3.19497,1.81615,0.817029,0.0241374
94,5.75,1.63,0.185,-0.34,66.88,0.4216,0.03715,-3.19497,1.81615,0.817029,0.0241374
94,5.75,1.63,0.185,-0.34,81.99,0.247508,0.03277,-3.19497,1.81615,0.817029,0.0241374
94,5.75,1.63,0.185,-0.34,97.09,0.184297,0.02654,-3.19497,1.81615,0.817029,0.0241374
94,5.75,1.63,0.185,-0.34,112.17,0.166018,0.01795,-3.19497,1.81615,0.817029,0.0241374
94,5.75,1.63,0.185,-0.34,127.25,0.128057,0.02105,-3.19497,1.81615,0.817029,0.0241374
94,5.75,1.63,0.185,-0.34,142.32,0.131894,0.01581,-3.19497,1.81615,0.817029,0.0241374
94,5.75,1.63,0.185,-0.34,157.39,0.11466,0.02186,-3.19497,1.81615,0.817029,0.0241374
94,5.75,1.63,0.185,-0.34,172.46,0.100276,0.02271,-3.19497,1.81615,0.817029,0.0241374
94,5.75,1.63,0.185,-0.34,187.54,0.114925,0.02025,-3.19497,1.81615,0.817029,0.0241374
94,5.75,1.63,0.185,-0.34,202.61,0.118658,0.01702,-3.19497,1.81615,0.817029,0.0241374
94,5.75,1.63,0.185,-0.34,217.68,0.0997799,0.01668,-3.19497,1.81615,0.817029,0.0241374
94,5.75,1.63,0.185,-0.34,232.75,0.145654,0.02197,-3.19497,1.81615,0.817029,0.0241374
94,5.75,1.63,0.185,-0.34,247.83,0.17392,0.02345,-3.19497,1.81615,0.817029,0.0241374
94,5.75,1.63,0.185,-0.34,262.91,0.195616,0.02246,-3.19497,1.81615,0.817029,0.0241374
94,5.75,1.63,0.185,-0.34,278.01,0.290594,0.03535,-3.19497,1.81615,0.817029,0.0241374
94,5.75,1.63,0.185,-0.34,293.12,0.289954,0.0555,-3.19497,1.81615,0.817029,0.0241374
94,5.75,1.63,0.185,-0.34,306.95,0.652247,0.07499,-3.19497,1.81615,0.817029,0.0241374
95,5.75,1.63,0.185,-0.45,51.94,0.3733,0.03264,-3.04206,1.61191,0.510302,0.0182916
95,5.75,1.63,0.185,-0.45,66.86,0.178458,0.0345,-3.04206,1.61191,0.510302,0.0182916
95,5.75,1.63,0.185,-0.45,81.98,0.125151,0.03079,-3.04206,1.61191,0.510302,0.0182916
95,5.75,1.63,0.185,-0.45,97.08,0.103648,0.01885,-3.04206,1.61191,0.510302,0.0182916
95,5.75,1.63,0.185,-0.45,112.16,0.0790784,0.01514,-3.04206,1.61191,0.510302,0.0182916
95,5.75,1.63,0.185,-0.45,127.24,0.0953208,0.01633,-3.04206,1.61191,0.510302,0.0182916
95,5.75,1.63,0.185,-0.45,142.32,0.0512267,0.01508,-3.04206,1.61191,0.510302,0.0182916
95,5.75,1.63,0.185,-0.45,157.39,0.0469921,0.01381,-3.04206,1.61191,0.510302,0.0182916
95,5.75,1.63,0.185,-0.45,172.47,0.0631585,0.01132,-3.04206,1.61191,0.510302,0.0182916
95,5.75,1.63,0.185,-0.45,187.53,0.0481145,0.0174,-3.04206,1.61191,0.510302,0.0182916
95,5.75,1.63,0.185,-0.45,202.61,0.0715577,0.01276,-3.04206,1.61191,0.510302,0.0182916
95,5.75,1.63,0.185,-0.45,217.68,0.0625176,0.01044,-3.04206,1.61191,0.510302,0.0182916
95,5.75,1.63,0.185,-0.45,232.76,0.0672767,0.01068,-3.04206,1.61191,0.510302,0.0182916
95,5.75,1.63,0.185,-0.45,247.84,0.0633879,0.01634,-3.04206,1.61191,0.510302,0.0182916
95,5.75,1.63,0.185,-0.45,262.92,0.0865998,0.0123,-3.04206,1.61191,0.510302,0.0182916
95,5.75,1.63,0.185,-0.45,278.02,0.159095,0.01785,-3.04206,1.61191,0.510302,0.0182916
95,5.75,1.63,0.185,-0.45,293.14,0.233224,0.03053,-3.04206,1.61191,0.510302,0.0182916
95,5.75,1.63,0.185,-0.45,308.06,0.334537,0.04793,-3.04206,1.61191,0.510302,0.0182916
96,5.75,1.64,0.214,-0.11,7.48,1.75743,0.174,-2.91571,2.39131,1.87416,0.0519733
96,5.75,1.64,0.214,-0.11,22.34,1.91133,0.16624,-2.91571,2.39131,1.87416,0.0519733
96,5.75,1.64,0.214,-0.11,37.19,1.52005,0.13013,-2.91571,2.39131,1.87416,0.0519733
96,5.75,1.64,0.214,-0.11,52.16,1.15275,0.11493,-2.91571,2.39131,1.87416,0.0519733
96,5.75,1.64,0.214,-0.11,67.15,0.908965,0.0918,-2.91571,2.39131,1.87416,0.0519733
96,5.75,1.64,0.214,-0.11,82.16,0.504193,0.07775,-2.91571,2.39131,1.87416,0.0519733
96,5.75,1.64,0.214,-0.11,97.19,0.62079,0.06253,-2.91571,2.39131,1.87416,0.0519733
96,5.75,1.64,0.214,-0.11,112.23,0.472948,0.06606,-2.91571,2.39131,1.87416,0.0519733
96,5.75,1.64,0.214,-0.11,127.27,0.585298,0.09253,-2.91571,2.39131,1.87416,0.0519733
96,5.75,1.64,0.214,-0.11,142.33,0.433752,0.04937,-2.91571,2.39131,1.87416,0.0519733
96,5.75,1.64,0.214,-0.11,157.39,0.339739,0.05206,-2.91571,2.39131,1.87416,0.0519733
96,5.75,1.64,0.214,-0.11,172.46,0.29395,0.04424,-2.91571,2.39131,1.87416,0.0519733
96,5.75,1.64,0.214,-0.11,187.54,0.273722,0.07184,-2.91571,2.39131,1.87416,0.0519733
96,5.75,1.64,0.214,-0.11,202.61,0.325785,0.04036,-2.91571,2.39131,1.87416,0.0519733
96,5.75,1.64,0.214,-0.11,217.67,0.44383,0.05159,-2.91571,2.39131,1.87416,0.0519733
96,5.75,1.64,0.214,-0.11,232.73,0.345694,0.09488,-2.91571,2.39131,1.87416,0.0519733
96,5.75,1.64,0.214,-0.11,247.77,0.429216,0.07911,-2.91571,2.39131,1.87416,0.0519733
96,5.75,1.64,0.214,-0.11,262.81,0.487402,0.06539,-2.91571,2.39131,1.87416,0.0519733
96,5.75,1.64,0.214,-0.11,277.84,0.620743,0.07849,-2.91571,2.39131,1.87416,0.0519733
96,5.75,1.64,0.214,-0.11,292.85,0.874875,0.09669,-2.91571,2.39131,1.87416,0.0519733
96,5.75,1.64,0.214,-0.11,307.84,1.44477,0.17941,-2.91571,2.39131,1.87416,0.0519733
96,5.75,1.64,0.214,-0.11,322.81,1.61758,0.12842,-2.91571,2.39131,1.87416,0.0519733
96,5.75,1.64,0.214,-0.11,337.66,1.60607,0.16797,-2.91571,2.39131,1.87416,0.0519733
