#Set,index,k,QQ,x_b,t,phi_x,F,sigmaF,varF,F1,F2
166.00000,18.00000,5.75000,3.12000,0.39100,-0.21000,277.61000,0.00000,0.00000,0,0.63746,0.99538
166.00000,19.00000,5.75000,3.12000,0.39100,-0.21000,292.61000,0.07110,0.02927,0.41164,0.63746,0.99538
166.00000,20.00000,5.75000,3.12000,0.39100,-0.21000,307.60000,0.07860,0.03775,0.48025,0.63746,0.99538
166.00000,21.00000,5.75000,3.12000,0.39100,-0.21000,322.58000,0.06400,0.02159,0.33729,0.63746,0.99538
166.00000,22.00000,5.75000,3.12000,0.39100,-0.21000,337.55000,0.06510,0.02465,0.37861,0.63746,0.99538
166.00000,23.00000,5.75000,3.12000,0.39100,-0.21000,352.52000,0.08360,0.04794,0.57350,0.63746,0.99538
167.00000,0.00000,5.75000,3.18000,0.39900,-0.26000,7.46000,0.04500,0.00817,0.18153,0.58528,0.88573
167.00000,1.00000,5.75000,3.18000,0.39900,-0.26000,22.38000,0.05120,0.00849,0.16577,0.58528,0.88573
167.00000,2.00000,5.75000,3.18000,0.39900,-0.26000,37.33000,0.05360,0.00777,0.14496,0.58528,0.88573
167.00000,3.00000,5.75000,3.18000,0.39900,-0.26000,52.30000,0.03990,0.00839,0.21020,0.58528,0.88573
167.00000,4.00000,5.75000,3.18000,0.39900,-0.26000,67.29000,0.03790,0.00674,0.17772,0.58528,0.88573
167.00000,5.00000,5.75000,3.18000,0.39900,-0.26000,82.29000,0.03300,0.00589,0.17840,0.58528,0.88573
167.00000,6.00000,5.75000,3.18000,0.39900,-0.26000,97.31000,0.03340,0.00818,0.24502,0.58528,0.88573
167.00000,7.00000,5.75000,3.18000,0.39900,-0.26000,112.34000,0.00000,0.00000,0,0.58528,0.88573
167.00000,8.00000,5.75000,3.18000,0.39900,-0.26000,127.37000,0.00000,0.00000,0,0.58528,0.88573
167.00000,9.00000,5.75000,3.18000,0.39900,-0.26000,142.40000,0.00000,0.00000,0,0.58528,0.88573
167.00000,10.00000,5.75000,3.18000,0.39900,-0.26000,157.44000,0.00000,0.00000,0,0.58528,0.88573
167.00000,11.00000,5.75000,3.18000,0.39900,-0.26000,172.48000,0.00000,0.00000,0,0.58528,0.88573
167.00000,12.00000,5.75000,3.18000,0.39900,-0.26000,187.52000,0.00000,0.00000,0,0.58528,0.88573
167.00000,13.00000,5.75000,3.18000,0.39900,-0.26000,202.56000,0.00000,0.00000,0,0.58528,0.88573
167.00000,14.00000,5.75000,3.18000,0.39900,-0.26000,217.60000,0.00000,0.00000,0,0.58528,0.88573
167.00000,15.00000,5.75000,3.18000,0.39900,-0.26000,232.63000,0.03160,0.02158,0.68285,0.58528,0.88573
167.00000,16.00000,5.75000,3.18000,0.39900,-0.26000,247.66000,0.02910,0.00881,0.30272,0.58528,0.88573
167.00000,17.00000,5.75000,3.18000,0.39900,-0.26000,262.69000,0.02300,0.00665,0.28925,0.58528,0.88573
167.00000,18.00000,5.75000,3.18000,0.39900,-0.26000,277.71000,0.02850,0.00736,0.25822,0.58528,0.88573
167.00000,19.00000,5.75000,3.18000,0.39900,-0.26000,292.71000,0.02960,0.00668,0.22582,0.58528,0.88573
167.00000,20.00000,5.75000,3.18000,0.39900,-0.26000,307.70000,0.04780,0.01243,0.26013,0.58528,0.88573
167.00000,21.00000,5.75000,3.18000,0.39900,-0.26000,322.67000,0.04940,0.00762,0.15429,0.58528,0.88573
167.00000,22.00000,5.75000,3.18000,0.39900,-0.26000,337.62000,0.05820,0.01107,0.19017,0.58528,0.88573
167.00000,23.00000,5.75000,3.18000,0.39900,-0.26000,352.54000,0.05880,0.00784,0.13332,0.58528,0.88573
168.00000,0.00000,5.75000,3.18000,0.40000,-0.34000,7.46000,0.05550,0.00785,0.14143,0.51603,0.74472
168.00000,1.00000,5.75000,3.18000,0.40000,-0.34000,22.33000,0.05680,0.00773,0.13616,0.51603,0.74472
168.00000,2.00000,5.75000,3.18000,0.40000,-0.34000,37.19000,0.04690,0.00571,0.12183,0.51603,0.74472
168.00000,3.00000,5.75000,3.18000,0.40000,-0.34000,52.17000,0.03970,0.00502,0.12657,0.51603,0.74472
168.00000,4.00000,5.75000,3.18000,0.40000,-0.34000,67.17000,0.03590,0.00674,0.18762,0.51603,0.74472
168.00000,5.00000,5.75000,3.18000,0.40000,-0.34000,82.20000,0.02000,0.00367,0.18337,0.51603,0.74472
168.00000,6.00000,5.75000,3.18000,0.40000,-0.34000,97.23000,0.02190,0.00516,0.23572,0.51603,0.74472
168.00000,7.00000,5.75000,3.18000,0.40000,-0.34000,112.27000,0.01250,0.00297,0.23745,0.51603,0.74472
168.00000,8.00000,5.75000,3.18000,0.40000,-0.34000,127.32000,0.01490,0.00614,0.41208,0.51603,0.74472
168.00000,9.00000,5.75000,3.18000,0.40000,-0.34000,142.37000,0.00000,0.00000,0,0.51603,0.74472
168.00000,10.00000,5.75000,3.18000,0.40000,-0.34000,157.43000,0.01610,0.01146,0.71199,0.51603,0.74472
168.00000,11.00000,5.75000,3.18000,0.40000,-0.34000,172.48000,0.00000,0.00000,0,0.51603,0.74472
168.00000,12.00000,5.75000,3.18000,0.40000,-0.34000,187.52000,0.00000,0.00000,0,0.51603,0.74472
168.00000,13.00000,5.75000,3.18000,0.40000,-0.34000,202.57000,0.01970,0.01262,0.64058,0.51603,0.74472
168.00000,14.00000,5.75000,3.18000,0.40000,-0.34000,217.63000,0.01570,0.00475,0.30280,0.51603,0.74472
168.00000,15.00000,5.75000,3.18000,0.40000,-0.34000,232.68000,0.01400,0.00767,0.54758,0.51603,0.74472
168.00000,16.00000,5.75000,3.18000,0.40000,-0.34000,247.73000,0.01570,0.00382,0.24321,0.51603,0.74472
168.00000,17.00000,5.75000,3.18000,0.40000,-0.34000,262.77000,0.02150,0.00494,0.22980,0.51603,0.74472
168.00000,18.00000,5.75000,3.18000,0.40000,-0.34000,277.80000,0.02300,0.00430,0.18701,0.51603,0.74472
168.00000,19.00000,5.75000,3.18000,0.40000,-0.34000,292.83000,0.03160,0.00549,0.17379,0.51603,0.74472
168.00000,20.00000,5.75000,3.18000,0.40000,-0.34000,307.83000,0.04360,0.00828,0.18992,0.51603,0.74472
168.00000,21.00000,5.75000,3.18000,0.40000,-0.34000,322.81000,0.05120,0.00620,0.12111,0.51603,0.74472
168.00000,22.00000,5.75000,3.18000,0.40000,-0.34000,337.67000,0.06180,0.00659,0.10671,0.51603,0.74472
168.00000,23.00000,5.75000,3.18000,0.40000,-0.34000,352.54000,0.06520,0.00694,0.10645,0.51603,0.74472
169.00000,0.00000,5.75000,3.18000,0.40000,-0.45000,7.52000,0.06630,0.00757,0.11416,0.44130,0.59989
169.00000,1.00000,5.75000,3.18000,0.40000,-0.45000,22.49000,0.05850,0.00716,0.12237,0.44130,0.59989
169.00000,2.00000,5.75000,3.18000,0.40000,-0.45000,37.08000,0.04230,0.00450,0.10638,0.44130,0.59989
169.00000,3.00000,5.75000,3.18000,0.40000,-0.45000,52.03000,0.03090,0.00432,0.13976,0.44130,0.59989
169.00000,4.00000,5.75000,3.18000,0.40000,-0.45000,67.07000,0.01820,0.00354,0.19426,0.44130,0.59989
169.00000,5.00000,5.75000,3.18000,0.40000,-0.45000,82.12000,0.01960,0.00476,0.24303,0.44130,0.59989
169.00000,6.00000,5.75000,3.18000,0.40000,-0.45000,97.18000,0.01310,0.00292,0.22295,0.44130,0.59989
169.00000,7.00000,5.75000,3.18000,0.40000,-0.45000,112.24000,0.01140,0.00305,0.26736,0.44130,0.59989
169.00000,8.00000,5.75000,3.18000,0.40000,-0.45000,127.29000,0.00980,0.00233,0.23734,0.44130,0.59989
169.00000,9.00000,5.75000,3.18000,0.40000,-0.45000,142.34000,0.00950,0.00448,0.47181,0.44130,0.59989
169.00000,10.00000,5.75000,3.18000,0.40000,-0.45000,157.41000,0.00420,0.00228,0.54346,0.44130,0.59989
169.00000,11.00000,5.75000,3.18000,0.40000,-0.45000,172.46000,0.00520,0.00264,0.50771,0.44130,0.59989
169.00000,12.00000,5.75000,3.18000,0.40000,-0.45000,187.54000,0.00000,0.00000,0,0.44130,0.59989
169.00000,13.00000,5.75000,3.18000,0.40000,-0.45000,202.59000,0.00650,0.00340,0.52262,0.44130,0.59989
169.00000,14.00000,5.75000,3.18000,0.40000,-0.45000,217.66000,0.00000,0.00000,0,0.44130,0.59989
169.00000,15.00000,5.75000,3.18000,0.40000,-0.45000,232.71000,0.00740,0.00352,0.47605,0.44130,0.59989
169.00000,16.00000,5.75000,3.18000,0.40000,-0.45000,247.76000,0.01350,0.00384,0.28458,0.44130,0.59989
169.00000,17.00000,5.75000,3.18000,0.40000,-0.45000,262.82000,0.01260,0.00242,0.19212,0.44130,0.59989
169.00000,18.00000,5.75000,3.18000,0.40000,-0.45000,277.88000,0.01520,0.00416,0.27380,0.44130,0.59989
169.00000,19.00000,5.75000,3.18000,0.40000,-0.45000,292.93000,0.02080,0.00358,0.17201,0.44130,0.59989
169.00000,20.00000,5.75000,3.18000,0.40000,-0.45000,307.97000,0.03610,0.00519,0.14364,0.44130,0.59989
169.00000,21.00000,5.75000,3.18000,0.40000,-0.45000,322.92000,0.04360,0.00495,0.11357,0.44130,0.59989
169.00000,22.00000,5.75000,3.18000,0.40000,-0.45000,337.51000,0.05800,0.00732,0.12629,0.44130,0.59989
169.00000,23.00000,5.75000,3.18000,0.40000,-0.45000,352.48000,0.07070,0.00631,0.08929,0.44130,0.59989
170.00000,0.00000,5.75000,2.81000,0.43300,-0.27000,7.48000,0.02090,0.00920,0.44022,0.57575,0.86600
170.00000,1.00000,5.75000,2.81000,0.43300,-0.27000,22.44000,0.01280,0.00602,0.47005,0.57575,0.86600
170.00000,2.00000,5.75000,2.81000,0.43300,-0.27000,37.41000,0.02080,0.00933,0.44853,0.57575,0.86600
170.00000,3.00000,5.75000,2.81000,0.43300,-0.27000,52.39000,0.00000,0.00000,0,0.57575,0.86600
170.00000,4.00000,5.75000,2.81000,0.43300,-0.27000,67.37000,0.01350,0.01166,0.86375,0.57575,0.86600
170.00000,5.00000,5.75000,2.81000,0.43300,-0.27000,82.38000,0.01420,0.01060,0.74661,0.57575,0.86600
170.00000,6.00000,5.75000,2.81000,0.43300,-0.27000,97.38000,0.00000,0.00000,0,0.57575,0.86600
170.00000,7.00000,5.75000,2.81000,0.43300,-0.27000,112.39000,0.00000,0.00000,0,0.57575,0.86600
170.00000,8.00000,5.75000,2.81000,0.43300,-0.27000,127.41000,0.00000,0.00000,0,0.57575,0.86600
170.00000,9.00000,5.75000,2.81000,0.43300,-0.27000,142.43000,0.00000,0.00000,0,0.57575,0.86600
170.00000,10.00000,5.75000,2.81000,0.43300,-0.27000,157.45000,0.00000,0.00000,0,0.57575,0.86600
170.00000,11.00000,5.75000,2.81000,0.43300,-0.27000,172.48000,0.00000,0.00000,0,0.57575,0.86600
170.00000,12.00000,5.75000,2.81000,0.43300,-0.27000,187.52000,0.00000,0.00000,0,0.57575,0.86600
170.00000,13.00000,5.75000,2.81000,0.43300,-0.27000,202.55000,0.00000,0.00000,0,0.57575,0.86600
170.00000,14.00000,5.75000,2.81000,0.43300,-0.27000,217.57000,0.00000,0.00000,0,0.57575,0.86600
170.00000,15.00000,5.75000,2.81000,0.43300,-0.27000,232.59000,0.00000,0.00000,0,0.57575,0.86600
170.00000,16.00000,5.75000,2.81000,0.43300,-0.27000,247.61000,0.00000,0.00000,0,0.57575,0.86600
170.00000,17.00000,5.75000,2.81000,0.43300,-0.27000,262.62000,0.00000,0.00000,0,0.57575,0.86600
170.00000,18.00000,5.75000,2.81000,0.43300,-0.27000,277.62000,0.00000,0.00000,0,0.57575,0.86600
170.00000,19.00000,5.75000,2.81000,0.43300,-0.27000,292.63000,0.00000,0.00000,0,0.57575,0.86600
170.00000,20.00000,5.75000,2.81000,0.43300,-0.27000,307.61000,0.02250,0.01068,0.47481,0.57575,0.86600
170.00000,21.00000,5.75000,2.81000,0.43300,-0.27000,322.59000,0.01710,0.00955,0.55838,0.57575,0.86600
170.00000,22.00000,5.75000,2.81000,0.43300,-0.27000,337.56000,0.02130,0.00843,0.39573,0.57575,0.86600
170.00000,23.00000,5.75000,2.81000,0.43300,-0.27000,352.52000,0.02030,0.01159,0.57111,0.57575,0.86600
171.00000,0.00000,5.75000,2.96000,0.44900,-0.34000,7.46000,0.02460,0.00385,0.15639,0.51603,0.74472
171.00000,1.00000,5.75000,2.96000,0.44900,-0.34000,22.38000,0.01900,0.00349,0.18361,0.51603,0.74472
171.00000,2.00000,5.75000,2.96000,0.44900,-0.34000,37.33000,0.01580,0.00510,0.32303,0.51603,0.74472
171.00000,3.00000,5.75000,2.96000,0.44900,-0.34000,52.30000,0.01560,0.00358,0.22952,0.51603,0.74472
171.00000,4.00000,5.75000,2.96000,0.44900,-0.34000,67.29000,0.01130,0.00269,0.23828,0.51603,0.74472
171.00000,5.00000,5.75000,2.96000,0.44900,-0.34000,82.29000,0.00000,0.00000,0,0.51603,0.74472
171.00000,6.00000,5.75000,2.96000,0.44900,-0.34000,97.32000,0.00970,0.00877,0.90440,0.51603,0.74472
171.00000,7.00000,5.75000,2.96000,0.44900,-0.34000,112.34000,0.00000,0.00000,0,0.51603,0.74472
171.00000,8.00000,5.75000,2.96000,0.44900,-0.34000,127.37000,0.00000,0.00000,0,0.51603,0.74472
171.00000,9.00000,5.75000,2.96000,0.44900,-0.34000,142.40000,0.00000,0.00000,0,0.51603,0.74472
171.00000,10.00000,5.75000,2.96000,0.44900,-0.34000,157.45000,0.00000,0.00000,0,0.51603,0.74472
171.00000,11.00000,5.75000,2.96000,0.44900,-0.34000,172.49000,0.00000,0.00000,0,0.51603,0.74472
171.00000,12.00000,5.75000,2.96000,0.44900,-0.34000,187.51000,0.00000,0.00000,0,0.51603,0.74472
171.00000,13.00000,5.75000,2.96000,0.44900,-0.34000,202.55000,0.00000,0.00000,0,0.51603,0.74472
171.00000,14.00000,5.75000,2.96000,0.44900,-0.34000,217.60000,0.00000,0.00000,0,0.51603,0.74472
171.00000,15.00000,5.75000,2.96000,0.44900,-0.34000,232.63000,0.00000,0.00000,0,0.51603,0.74472
171.00000,16.00000,5.75000,2.96000,0.44900,-0.34000,247.66000,0.00000,0.00000,0,0.51603,0.74472
171.00000,17.00000,5.75000,2.96000,0.44900,-0.34000,262.68000,0.00000,0.00000,0,0.51603,0.74472
171.00000,18.00000,5.75000,2.96000,0.44900,-0.34000,277.71000,0.00000,0.00000,0,0.51603,0.74472
171.00000,19.00000,5.75000,2.96000,0.44900,-0.34000,292.71000,0.01610,0.00456,0.28327,0.51603,0.74472
171.00000,20.00000,5.75000,2.96000,0.44900,-0.34000,307.70000,0.02500,0.00517,0.20696,0.51603,0.74472
171.00000,21.00000,5.75000,2.96000,0.44900,-0.34000,322.67000,0.02780,0.00619,0.22250,0.51603,0.74472
171.00000,22.00000,5.75000,2.96000,0.44900,-0.34000,337.62000,0.02780,0.00418,0.15026,0.51603,0.74472
171.00000,23.00000,5.75000,2.96000,0.44900,-0.34000,352.54000,0.00000,0.00000,0,0.51603,0.74472
172.00000,0.00000,5.75000,3.05000,0.46100,-0.45000,7.42000,0.01630,0.00262,0.16104,0.44130,0.59989
172.00000,1.00000,5.75000,3.05000,0.46100,-0.45000,22.29000,0.01570,0.00425,0.27098,0.44130,0.59989
172.00000,2.00000,5.75000,3.05000,0.46100,-0.45000,37.22000,0.02100,0.00304,0.14483,0.44130,0.59989
172.00000,3.00000,5.75000,3.05000,0.46100,-0.45000,52.19000,0.01380,0.00233,0.16917,0.44130,0.59989
172.00000,4.00000,5.75000,3.05000,0.46100,-0.45000,67.19000,0.01130,0.00300,0.26549,0.44130,0.59989
172.00000,5.00000,5.75000,3.05000,0.46100,-0.45000,82.22000,0.00500,0.00184,0.36878,0.44130,0.59989
172.00000,6.00000,5.75000,3.05000,0.46100,-0.45000,97.25000,0.00460,0.00352,0.76582,0.44130,0.59989
172.00000,7.00000,5.75000,3.05000,0.46100,-0.45000,112.28000,0.00000,0.00000,0,0.44130,0.59989
172.00000,8.00000,5.75000,3.05000,0.46100,-0.45000,127.32000,0.00000,0.00000,0,0.44130,0.59989
172.00000,9.00000,5.75000,3.05000,0.46100,-0.45000,142.38000,0.00000,0.00000,0,0.44130,0.59989
172.00000,10.00000,5.75000,3.05000,0.46100,-0.45000,157.42000,0.00000,0.00000,0,0.44130,0.59989
172.00000,11.00000,5.75000,3.05000,0.46100,-0.45000,172.47000,0.00000,0.00000,0,0.44130,0.59989
172.00000,12.00000,5.75000,3.05000,0.46100,-0.45000,187.53000,0.00000,0.00000,0,0.44130,0.59989
172.00000,13.00000,5.75000,3.05000,0.46100,-0.45000,202.58000,0.00000,0.00000,0,0.44130,0.59989
172.00000,14.00000,5.75000,3.05000,0.46100,-0.45000,217.62000,0.00000,0.00000,0,0.44130,0.59989
172.00000,15.00000,5.75000,3.05000,0.46100,-0.45000,232.68000,0.00000,0.00000,0,0.44130,0.59989
172.00000,16.00000,5.75000,3.05000,0.46100,-0.45000,247.72000,0.00000,0.00000,0,0.44130,0.59989
172.00000,17.00000,5.75000,3.05000,0.46100,-0.45000,262.75000,0.00520,0.00246,0.47301,0.44130,0.59989
172.00000,18.00000,5.75000,3.05000,0.46100,-0.45000,277.78000,0.01180,0.00322,0.27290,0.44130,0.59989
172.00000,19.00000,5.75000,3.05000,0.46100,-0.45000,292.81000,0.01380,0.00269,0.19511,0.44130,0.59989
172.00000,20.00000,5.75000,3.05000,0.46100,-0.45000,307.81000,0.01220,0.00216,0.17732,0.44130,0.59989
172.00000,21.00000,5.75000,3.05000,0.46100,-0.45000,322.78000,0.01900,0.00284,0.14961,0.44130,0.59989
172.00000,22.00000,5.75000,3.05000,0.46100,-0.45000,337.71000,0.01800,0.00219,0.12184,0.44130,0.59989
172.00000,23.00000,5.75000,3.05000,0.46100,-0.45000,352.58000,0.01840,0.00297,0.16131,0.44130,0.59989
173.00000,0.00000,5.75000,3.50000,0.43000,-0.28000,7.48000,0.03210,0.01557,0.48512,0.56650,0.84693
173.00000,1.00000,5.75000,3.50000,0.43000,-0.28000,22.44000,0.01460,0.01025,0.70228,0.56650,0.84693
173.00000,2.00000,5.75000,3.50000,0.43000,-0.28000,37.41000,0.01760,0.00912,0.51826,0.56650,0.84693
173.00000,3.00000,5.75000,3.50000,0.43000,-0.28000,52.39000,0.02040,0.01440,0.70604,0.56650,0.84693
173.00000,4.00000,5.75000,3.50000,0.43000,-0.28000,67.38000,0.02350,0.01115,0.47450,0.56650,0.84693
173.00000,5.00000,5.75000,3.50000,0.43000,-0.28000,82.38000,0.03290,0.02592,0.78796,0.56650,0.84693
173.00000,6.00000,5.75000,3.50000,0.43000,-0.28000,97.39000,0.03600,0.03314,0.92065,0.56650,0.84693
173.00000,7.00000,5.75000,3.50000,0.43000,-0.28000,112.40000,0.00000,0.00000,0,0.56650,0.84693
173.00000,8.00000,5.75000,3.50000,0.43000,-0.28000,127.42000,0.00000,0.00000,0,0.56650,0.84693
173.00000,9.00000,5.75000,3.50000,0.43000,-0.28000,142.44000,0.00000,0.00000,0,0.56650,0.84693
173.00000,10.00000,5.75000,3.50000,0.43000,-0.28000,157.47000,0.00000,0.00000,0,0.56650,0.84693
173.00000,11.00000,5.75000,3.50000,0.43000,-0.28000,172.49000,0.00000,0.00000,0,0.56650,0.84693
173.00000,12.00000,5.75000,3.50000,0.43000,-0.28000,187.51000,0.00000,0.00000,0,0.56650,0.84693
173.00000,13.00000,5.75000,3.50000,0.43000,-0.28000,202.53000,0.00000,0.00000,0,0.56650,0.84693
173.00000,14.00000,5.75000,3.50000,0.43000,-0.28000,217.56000,0.00000,0.00000,0,0.56650,0.84693
173.00000,15.00000,5.75000,3.50000,0.43000,-0.28000,232.58000,0.00000,0.00000,0,0.56650,0.84693
173.00000,16.00000,5.75000,3.50000,0.43000,-0.28000,247.60000,0.00000,0.00000,0,0.56650,0.84693
173.00000,17.00000,5.75000,3.50000,0.43000,-0.28000,262.61000,0.00000,0.00000,0,0.56650,0.84693
173.00000,18.00000,5.75000,3.50000,0.43000,-0.28000,277.62000,0.00000,0.00000,0,0.56650,0.84693
173.00000,19.00000,5.75000,3.50000,0.43000,-0.28000,292.62000,0.02670,0.02116,0.79268,0.56650,0.84693
173.00000,20.00000,5.75000,3.50000,0.43000,-0.28000,307.61000,0.02500,0.01314,0.52548,0.56650,0.84693
173.00000,21.00000,5.75000,3.50000,0.43000,-0.28000,322.59000,0.03980,0.01320,0.33174,0.56650,0.84693
173.00000,22.00000,5.75000,3.50000,0.43000,-0.28000,337.56000,0.03170,0.01435,0.45282,0.56650,0.84693
173.00000,23.00000,5.75000,3.50000,0.43000,-0.28000,352.52000,0.03630,0.01340,0.36904,0.56650,0.84693
174.00000,0.00000,5.75000,3.63000,0.45100,-0.34000,7.46000,0.02660,0.00625,0.23489,0.51603,0.74472
174.00000,1.00000,5.75000,3.63000,0.45100,-0.34000,22.38000,0.03440,0.00535,0.15563,0.51603,0.74472
174.00000,2.00000,5.75000,3.63000,0.45100,-0.34000,37.33000,0.02420,0.00503,0.20797,0.51603,0.74472
174.00000,3.00000,5.75000,3.63000,0.45100,-0.34000,52.31000,0.01910,0.00345,0.18053,0.51603,0.74472
174.00000,4.00000,5.75000,3.63000,0.45100,-0.34000,67.31000,0.02030,0.00498,0.24542,0.51603,0.74472
174.00000,5.00000,5.75000,3.63000,0.45100,-0.34000,82.32000,0.02230,0.00425,0.19078,0.51603,0.74472
174.00000,6.00000,5.75000,3.63000,0.45100,-0.34000,97.34000,0.01080,0.00371,0.34372,0.51603,0.74472
174.00000,7.00000,5.75000,3.63000,0.45100,-0.34000,112.36000,0.00000,0.00000,0,0.51603,0.74472
174.00000,8.00000,5.75000,3.63000,0.45100,-0.34000,127.39000,0.00000,0.00000,0,0.51603,0.74472
174.00000,9.00000,5.75000,3.63000,0.45100,-0.34000,142.42000,0.00000,0.00000,0,0.51603,0.74472
174.00000,10.00000,5.75000,3.63000,0.45100,-0.34000,157.46000,0.00000,0.00000,0,0.51603,0.74472
174.00000,11.00000,5.75000,3.63000,0.45100,-0.34000,172.48000,0.00000,0.00000,0,0.51603,0.74472
174.00000,12.00000,5.75000,3.63000,0.45100,-0.34000,187.52000,0.00000,0.00000,0,0.51603,0.74472
174.00000,13.00000,5.75000,3.63000,0.45100,-0.34000,202.54000,0.00000,0.00000,0,0.51603,0.74472
174.00000,14.00000,5.75000,3.63000,0.45100,-0.34000,217.58000,0.00000,0.00000,0,0.51603,0.74472
174.00000,15.00000,5.75000,3.63000,0.45100,-0.34000,232.61000,0.00000,0.00000,0,0.51603,0.74472
174.00000,16.00000,5.75000,3.63000,0.45100,-0.34000,247.64000,0.01100,0.00752,0.68375,0.51603,0.74472
174.00000,17.00000,5.75000,3.63000,0.45100,-0.34000,262.66000,0.01330,0.00398,0.29934,0.51603,0.74472
174.00000,18.00000,5.75000,3.63000,0.45100,-0.34000,277.68000,0.01660,0.00420,0.25330,0.51603,0.74472
174.00000,19.00000,5.75000,3.63000,0.45100,-0.34000,292.69000,0.02280,0.00661,0.28977,0.51603,0.74472
174.00000,20.00000,5.75000,3.63000,0.45100,-0.34000,307.69000,0.02140,0.00690,0.32226,0.51603,0.74472
174.00000,21.00000,5.75000,3.63000,0.45100,-0.34000,322.67000,0.02650,0.00424,0.16014,0.51603,0.74472
174.00000,22.00000,5.75000,3.63000,0.45100,-0.34000,337.62000,0.02590,0.00408,0.15755,0.51603,0.74472
174.00000,23.00000,5.75000,3.63000,0.45100,-0.34000,352.54000,0.02270,0.00495,0.21814,0.51603,0.74472
175.00000,0.00000,5.75000,3.77000,0.47500,-0.45000,7.45000,0.02030,0.00283,0.13951,0.44130,0.59989
175.00000,1.00000,5.75000,3.77000,0.47500,-0.45000,22.32000,0.01990,0.00283,0.14231,0.44130,0.59989
175.00000,2.00000,5.75000,3.77000,0.47500,-0.45000,37.23000,0.01410,0.00220,0.15619,0.44130,0.59989
175.00000,3.00000,5.75000,3.77000,0.47500,-0.45000,52.22000,0.01130,0.00153,0.13508,0.44130,0.59989
175.00000,4.00000,5.75000,3.77000,0.47500,-0.45000,67.23000,0.00890,0.00194,0.21816,0.44130,0.59989
175.00000,5.00000,5.75000,3.77000,0.47500,-0.45000,82.26000,0.00880,0.00170,0.19285,0.44130,0.59989
175.00000,6.00000,5.75000,3.77000,0.47500,-0.45000,97.29000,0.00890,0.00212,0.23835,0.44130,0.59989
175.00000,7.00000,5.75000,3.77000,0.47500,-0.45000,112.33000,0.00620,0.00261,0.42059,0.44130,0.59989
175.00000,8.00000,5.75000,3.77000,0.47500,-0.45000,127.35000,0.00000,0.00000,0,0.44130,0.59989
175.00000,9.00000,5.75000,3.77000,0.47500,-0.45000,142.39000,0.00000,0.00000,0,0.44130,0.59989
175.00000,10.00000,5.75000,3.77000,0.47500,-0.45000,157.46000,0.00000,0.00000,0,0.44130,0.59989
175.00000,11.00000,5.75000,3.77000,0.47500,-0.45000,172.48000,0.00000,0.00000,0,0.44130,0.59989
175.00000,12.00000,5.75000,3.77000,0.47500,-0.45000,187.52000,0.00000,0.00000,0,0.44130,0.59989
175.00000,13.00000,5.75000,3.77000,0.47500,-0.45000,202.54000,0.00000,0.00000,0,0.44130,0.59989
175.00000,14.00000,5.75000,3.77000,0.47500,-0.45000,217.61000,0.00000,0.00000,0,0.44130,0.59989
175.00000,15.00000,5.75000,3.77000,0.47500,-0.45000,232.65000,0.00000,0.00000,0,0.44130,0.59989
175.00000,16.00000,5.75000,3.77000,0.47500,-0.45000,247.67000,0.00790,0.00184,0.23237,0.44130,0.59989
175.00000,17.00000,5.75000,3.77000,0.47500,-0.45000,262.71000,0.00860,0.00214,0.24885,0.44130,0.59989
175.00000,18.00000,5.75000,3.77000,0.47500,-0.45000,277.74000,0.01130,0.00234,0.20735,0.44130,0.59989
175.00000,19.00000,5.75000,3.77000,0.47500,-0.45000,292.77000,0.00860,0.00239,0.27737,0.44130,0.59989
175.00000,20.00000,5.75000,3.77000,0.47500,-0.45000,307.78000,0.01530,0.00269,0.17586,0.44130,0.59989
175.00000,21.00000,5.75000,3.77000,0.47500,-0.45000,322.77000,0.01680,0.00255,0.15176,0.44130,0.59989
175.00000,22.00000,5.75000,3.77000,0.47500,-0.45000,337.68000,0.02250,0.00292,0.12981,0.44130,0.59989
175.00000,23.00000,5.75000,3.77000,0.47500,-0.45000,352.55000,0.02330,0.00242,0.10389,0.44130,0.59989
176,0,5.55000,1.51000,0.35900,-0.18000,7.50000,0.00000,0.00000,0.00000,0.00000,0.00000
176,1,5.55000,1.51000,0.35900,-0.18000,15.00000,0.11770,0.00642,0.05455,0.67299,1.07137
176,2,5.55000,1.51000,0.35900,-0.18000,37.50000,0.00000,0.00000,0.00000,0.00000,0.00000
176,3,5.55000,1.51000,0.35900,-0.18000,45.00000,0.11070,0.00629,0.05684,0.67299,1.07137
176,4,5.55000,1.51000,0.35900,-0.18000,67.50000,0.00000,0.00000,0.00000,0.00000,0.00000
176,5,5.55000,1.51000,0.35900,-0.18000,75.00000,0.09740,0.00589,0.06049,0.67299,1.07137
176,6,5.55000,1.51000,0.35900,-0.18000,97.50000,0.00000,0.00000,0.00000,0.00000,0.00000
176,7,5.55000,1.51000,0.35900,-0.18000,105.00000,0.09100,0.00561,0.06169,0.67299,1.07137
176,8,5.55000,1.51000,0.35900,-0.18000,127.50000,0.00000,0.00000,0.00000,0.00000,0.00000
176,9,5.55000,1.51000,0.35900,-0.18000,135.00000,0.08070,0.00536,0.06645,0.67299,1.07137
176,10,5.55000,1.51000,0.35900,-0.18000,157.50000,0.00000,0.00000,0.00000,0.00000,0.00000
176,11,5.55000,1.51000,0.35900,-0.18000,165.00000,0.07180,0.00523,0.07286,0.67299,1.07137
